Rank,Name,Symbol,Price,Volume_24h,Market_Cap,Circulating_Supply,Total_Supply,Max_Supply,Percent_Change_1h,Percent_Change_24h,Percent_Change_7d,Date_Added,Capture_Date
611,MenaPay,MPAY,0.00368552,207068.27157596,488615.65388594,132577055.6052,400000000.0,,-13.2726,-1.22008,5.55772,2019-06-10T00:00:00.000Z,2024-09-23
612,Rate3,RTE,0.00054234,55365.54520967,482350.16242244,889382387.973647,1000000000.0,,-0.260011,-2.02295,-9.41344,2018-06-27T00:00:00.000Z,2024-09-23
613,Spiking,SPIKE,0.0010667,315621.59713084,472435.30980644,442894597.980012,5000000000.0,,-0.206724,-1.3481,6.78843,2019-07-15T00:00:00.000Z,2024-09-23
614,PUBLISH,NEWS,0.00181304,62257.86409348,451992.16461725,249300147.8654,10000000000.0,,1.37933,1.25108,-41.1858,2019-09-17T00:00:00.000Z,2024-09-23
615,Friendz,FDZ,0.00084708,66741.35617262,445254.26137211,525632726.02698,1131842156.38066,,-2.98945,-20.2274,-32.6171,2018-04-04T00:00:00.000Z,2024-09-23
616,SmileyCoin,SMLY,2.806e-05,51446.45570048,443521.78680891,15806193400.175,30339280000.0,48000000000.0,-0.0641071,0.274033,5.08082,2015-01-28T00:00:00.000Z,2024-09-23
617,COVA,COVA,0.00017687,538810.80739081,441461.48850355,2496011000.0,6500000000.0,,-0.915737,-1.29079,3.82785,2018-12-26T00:00:00.000Z,2024-09-23
618,PIXEL,PXL,0.0117777,380764.62888846,437985.93710891,37187742.7493473,987500000.0,,0.903983,0.559256,-1.13802,2019-07-10T00:00:00.000Z,2024-09-23
619,SnowGem,XSG,0.01699687,90094.73536664,416280.68574366,24491607.5,24568700.0,84096000.0,-0.871112,-4.29193,-1.09757,2018-07-10T00:00:00.000Z,2024-09-23
620,Bob's Repair,BOB,0.00220569,359140.21974794,405053.68334885,183640758.170944,360000000.0,,0.292956,-0.936988,17.8442,2018-07-03T00:00:00.000Z,2024-09-23
621,DOS Network,DOS,0.00120392,94440.41969372,404216.16698759,335750000.0,950000000.0,,0.0223884,-6.15491,17.6137,2019-03-22T00:00:00.000Z,2024-09-23
622,QuadrantProtocol,EQUAD,0.00111931,225159.89623024,400741.78504519,358025330.389664,1000000000.0,,2.37211,7.27457,1.48076,2018-12-04T00:00:00.000Z,2024-09-23
623,TigerCash,TCH,0.00692691,2859351.5302751,387906.30471973,55999900.0,1000000000.0,,1.46802,-0.0417476,0.924284,2019-03-19T00:00:00.000Z,2024-09-23
624,Lobstex,LOBS,0.0200568,185505.36985519,385963.25624733,19243514.7269921,19243526.7269817,78600000.0,-0.176286,0.107718,12.0489,2018-08-22T00:00:00.000Z,2024-09-23
625,EvenCoin,EVN,0.01154348,531644.05453958,360706.16478755,31247621.4976639,31247851.3444952,100000000.0,-0.536423,-4.21305,8.89406,2018-09-10T00:00:00.000Z,2024-09-23
626,Conceal,CCX,0.04919018,128706.88333118,358316.78555085,7284315.0,16096290.0,200000000.0,-0.865701,-2.95551,14.6116,2019-02-08T00:00:00.000Z,2024-09-23
627,Streamit Coin,STREAM,0.02712002,72227.60321704,335739.52539304,12379765.6830061,12379765.6830061,840000000.0,3.03563,-18.5457,-28.6568,2019-09-02T00:00:00.000Z,2024-09-23
628,DATx,DATX,0.00022908,571663.01842997,318719.13437176,1391302551.32762,10000000000.0,,-1.5465,-1.06846,-4.92731,2018-03-08T00:00:00.000Z,2024-09-23
629,ODUWA,OWC,0.13506893,65730.33600212,317391.73024558,2349850.0,14739803.3674,,1.61103,-6.57133,15.6997,2019-02-25T00:00:00.000Z,2024-09-23
630,KickToken,KICK,6.67e-06,150512.44522819,294460.83240795,44118025432.3631,1251018436298.03,,-1.11366,2.19596,3.06139,2017-10-04T00:00:00.000Z,2024-09-23
631,BitCash,BITC,0.01394088,73953.88594663,286688.81954692,20564607.6258,30001559.321,,2.88005,-2.15269,81.1818,2019-05-24T00:00:00.000Z,2024-09-23
632,LocalCoinSwap,LCS,0.0052446,79605.83769795,276885.70307264,52794392.8715704,72272169.642,,-0.920242,-1.34812,15.116,2018-07-25T00:00:00.000Z,2024-09-23
633,Actinium,ACM,0.01289077,265314.4442406,262869.29433297,20392050.0,20392050.0,84000000.0,0.390354,-2.68991,17.7405,2018-10-04T00:00:00.000Z,2024-09-23
634,Electrify.Asia,ELEC,0.0004782,81970.32534245,253249.90360391,529591778.601864,749999945.272418,,-0.071753,2.70079,-1.07372,2018-03-09T00:00:00.000Z,2024-09-23
635,TCASH,TCASH,0.00670757,109839.11498238,236106.59386371,35200000.0,88000000.0,,-2.24735,-7.16665,1.39567,2019-06-06T00:00:00.000Z,2024-09-23
636,MalwareChain,MALW,0.15323835,173345.58417554,234715.19045742,1531700.05839981,3962715.34713778,,2.52698,2.03051,-31.3585,2020-02-09T00:00:00.000Z,2024-09-23
637,Yocoin,YOC,0.00062301,151287.57778197,230300.86793753,369659254.537606,554925922.736552,,16.1842,-3.69366,-34.6061,2016-01-21T00:00:00.000Z,2024-09-23
638,Project WITH,WIKEN,0.00065662,66927.79385917,220258.14318859,335440119.937499,1057786429.0,,-0.2977,-0.755951,13.47,2019-11-09T00:00:00.000Z,2024-09-23
639,MESG,MESG,0.00282687,959114.61636575,204702.36593894,72413034.9816843,250000000.0,,-0.450596,-5.02688,-40.0085,2019-03-15T00:00:00.000Z,2024-09-23
640,HOQU,HQX,0.00113847,1428153.26753635,192566.05965951,169144017.658112,275854380.0,,-0.258538,-3.89116,9.41102,2018-03-08T00:00:00.000Z,2024-09-23
641,Bigbom,BBO,0.00056958,109257.33816887,191348.14235517,335947891.168832,1993751536.60543,,-0.190809,17.6967,-2.0475,2018-06-04T00:00:00.000Z,2024-09-23
642,InvestDigital,IDT,0.0030472,60072.31815756,189834.03038254,62297802.8505056,800000000.0,,0.058161,-3.10413,8.21908,2018-01-16T00:00:00.000Z,2024-09-23
643,Omnitude,ECOM,0.00291762,2512949.0568283,189100.9079619,64813301.337384,74413301.337384,,3.28287,22.4117,11.9689,2018-08-06T00:00:00.000Z,2024-09-23
644,GoNetwork,GOT,0.00241801,3411813.05985743,174083.91295026,71994619.805848,100000000.0,,0.625202,2.21359,-37.7776,2018-07-05T00:00:00.000Z,2024-09-23
645,Dynamite,DYNMT,0.4426585,93329.93963335,167090.35746695,377470.12,846947.7,900000.0,-0.184259,-2.55163,-7.06781,2019-07-31T00:00:00.000Z,2024-09-23
646,Catex Token,CATT,0.00019898,51281.0683109,156049.61436749,784234341.0,1281915488.0,,-0.317378,-5.10258,13.2422,2019-10-14T00:00:00.000Z,2024-09-23
647,Swapcoinz,SPAZ,0.01378769,148726.28834176,146169.5470165,10601449.1404824,30000000.0,,0.155013,-5.06347,1.76709,2019-10-31T00:00:00.000Z,2024-09-23
648,Bazooka Token,BAZ,0.11945281,70552.27077658,129773.77195011,1086402.026,2500000.0,,0.233423,-2.73914,3.85435,2019-12-16T00:00:00.000Z,2024-09-23
649,DAV Coin,DAV,0.00018147,182819.8507382,125524.80585786,691710113.326329,1380276937.55282,,0.812241,-18.9439,16.8619,2018-08-23T00:00:00.000Z,2024-09-23
650,Rupiah Token,IDRT,6.768e-05,78893.27815079,98265.79590357,1451999070.0,161962000000.0,,-0.0248808,-0.744674,3.92284,2019-09-24T00:00:00.000Z,2024-09-23
651,Evedo,EVED,0.00734214,3404793.08846831,90723.80335601,12356589.6878199,17756589.687825,,-3.14726,-15.9573,48.3096,2019-05-21T00:00:00.000Z,2024-09-23
652,Kalkulus,KLKS,0.0041779,50778.21692579,73353.69178466,17557565.1463824,18232645.1463824,,-2.27186,-1.34349,14.5411,2018-08-01T00:00:00.000Z,2024-09-23
653,InterValue,INVE,0.00055929,53907.14953385,71528.64191548,127892710.434,4000000000.0,,1.23306,-7.63103,-18.2136,2018-11-06T00:00:00.000Z,2024-09-23
654,Transcodium,TNS,0.00121046,67114.55442545,71035.12249712,58684292.7930838,87600000.0,,-0.192438,-1.50602,9.05673,2018-05-04T00:00:00.000Z,2024-09-23
655,Elysian,ELY,0.00066319,972874.39500065,64970.05515851,97966210.0806116,260000000.0,1000000000.0,-1.75446,-4.16642,11.4841,2018-07-19T00:00:00.000Z,2024-09-23
656,SounDAC,XSD,0.00421568,63741.78988562,61472.15634541,14581805.8361,18081805.8361,,-0.421098,-2.89611,4.41431,2015-05-07T00:00:00.000Z,2024-09-23
657,UNICORN Token,UNI,0.00040847,94996.91872602,43670.13740079,106912508.514,9800000000.0,,0.802519,-36.9645,-22.6781,2019-08-29T00:00:00.000Z,2024-09-23
658,BitNautic Token,BTNT,0.00204451,266259.73043322,39006.42242295,19078646.6034834,49993220.5868177,,-0.202402,-9.24071,-4.97131,2018-11-28T00:00:00.000Z,2024-09-23
659,Egoras,EGR,9.722e-05,71433.69303978,21470.32976723,220845056.06,221821462.0,,13.0804,6.24576,6.39989,2019-12-30T00:00:00.000Z,2024-09-23
660,Fox Trading,FOXT,0.00227305,52830.91337254,20696.95220436,9105354.9434,9235355.0,,7.21082,1.70925,11.6862,2018-07-25T00:00:00.000Z,2024-09-23
661,Innovative Bioresearch Classic,INNBCL,0.0,0.25088509,129305290333.24953,6.12989858989374e+19,6.12989858989374e+19,,-0.204004,-2.42811,6.88865,2019-03-13T00:00:00.000Z,2024-09-23
662,TAGZ5,TAGZ5,5.71652747,24904.10909033,2205393406.6283693,385792496.935365,500000000.0,,-0.198756,-0.22414,22.0686,2019-11-28T00:00:00.000Z,2024-09-23
663,Storeum,STO,2.94074493,0.0,820463023.3622606,278998364.0,279000000.0,,-1.42109e-14,4.68958e-13,149.819,2019-07-24T00:00:00.000Z,2024-09-23
664,ThoreCoin,THR,1726.27485905,28563.08343509,149643899.5465178,86686.0215,100000.0,,-0.198905,-1.34745,15.687,2018-08-10T00:00:00.000Z,2024-09-23
665,Insight Chain,INB,0.40534569,236.85970258,141831547.9741612,349902689.082001,10000000000.0,,0.715253,0.837679,6.50339,2018-08-08T00:00:00.000Z,2024-09-23
666,Baer Chain,BRC,0.77857599,12279.55679871,135472221.54799202,174000000.0,580000000.0,580000000.0,0.0991208,1.50203,2.85307,2018-12-28T00:00:00.000Z,2024-09-23
667,Flexacoin,FXC,0.00333479,44201.56420631,92200098.32421322,27647916667.0,27647916667.0,100000000000.0,0.0501958,10.5498,7.00793,2019-03-22T00:00:00.000Z,2024-09-23
668,inSure,SURE,0.01751223,34668.65470857,62237836.79857058,3553964973.79242,88000000000.0,88000000000.0,-0.196965,-4.69405,4.8257,2020-01-07T00:00:00.000Z,2024-09-23
669,Bytecoin,BCN,0.00026219,44580.93135301,48259786.82955547,184066828814.059,184066828814.059,184470000000.0,-1.00092,0.408727,6.77976,2014-06-17T00:00:00.000Z,2024-09-23
670,Joule,JUL,0.04523015,0.0,45705069.02691744,1010499999.0,200000000000.0,,0.0,-3.55271e-13,1.54898e-12,2019-11-26T00:00:00.000Z,2024-09-23
671,ThoreNext,THX,2.04806245,10458.68690416,44345168.34581523,21652254.0,210000000.0,210000000.0,-0.206724,-7.15089,16.7203,2019-05-17T00:00:00.000Z,2024-09-23
672,Bankera,BNK,0.00174317,21620.93991346,42914858.87424509,24618912107.7426,25000000000.0,,0.719319,4.77918,13.8959,2018-06-04T00:00:00.000Z,2024-09-23
673,ZEON,ZEON,0.00125095,41330.61062343,32064024.65062625,25631716490.2136,50000000000.0,,-0.382514,3.70817,-10.2228,2019-03-15T00:00:00.000Z,2024-09-23
674,Buggyra Coin Zero,BCZERO,0.01544116,3570.47379785,31048707.54585612,2010775988.46,10000000000.0,,-0.179593,-4.11212,-3.46405,2018-10-09T00:00:00.000Z,2024-09-23
675,Mooncoin,MOON,0.00012676,87.44685304,28739278.55379768,226714487409.178,226714487409.178,,-0.214477,240.866,39.8324,2014-01-06T00:00:00.000Z,2024-09-23
676,Ethereum Meta,ETHM,0.00053335,1.78609268,26673015.54098103,50010379197.9455,99000000000.0,,-0.201166,-6.01317,-43.7927,2018-11-02T00:00:00.000Z,2024-09-23
677,Cryptoindex.com 100,CIX100,0.41861601,7013.57879695,26125607.4028191,62409479.6322612,300000000.0,,-0.092638,-11.9933,-21.0156,2019-07-04T00:00:00.000Z,2024-09-23
678,UNI COIN,UNI,0.42285234,0.0,25375121.35334946,60009414.2366823,1000000000.0,,-4.26326e-14,3.2685e-13,5.82645e-13,2019-07-17T00:00:00.000Z,2024-09-23
679,Dynamic Trading Rights,DTR,0.01376497,36488.41642179,21467492.61179043,1559574127.0,2573824127.0,,-0.173778,0.273344,7.69888,2017-12-20T00:00:00.000Z,2024-09-23
680,1irstcoin,FST,0.58741076,39241.19508334,21355217.86962957,36354829.383676,100000000.0,,-0.0283274,-8.72722,11.9319,2019-04-08T00:00:00.000Z,2024-09-23
681,Ecoreal Estate,ECOREAL,0.10204756,280.26698531,21319735.0597546,208919604.626801,1000000000.0,,-1.14835,10.3824,17.0659,2018-09-25T00:00:00.000Z,2024-09-23
682,AgaveCoin,AGVC,0.05447207,29882.9171155,21277857.36960178,390619593.0,35000000000.0,,-0.20712,-5.36956,1.31821,2019-01-04T00:00:00.000Z,2024-09-23
683,CRYPTO20,C20,0.49675776,2162.99885484,20012185.60640696,40285602.5591672,40656081.9801672,,9.6017,32.0755,5.75093,2018-01-22T00:00:00.000Z,2024-09-23
684,NEXT,NET,0.4823849,20166.01928527,19532641.66126647,40491818.4441558,116503818.444156,,0.0654098,-0.0591756,-1.66808,2019-03-11T00:00:00.000Z,2024-09-23
685,Tratin,TRAT,0.00017086,24.66271003,19137162.70308327,112002966735.037,144287391827.436,,-0.204004,2.63935,8.22721,2019-06-11T00:00:00.000Z,2024-09-23
686,Bitcoin 2,BTC2,1.08265896,2054.59526766,18791099.06897911,17356434.195,17356434.195,21000000.0,-0.752024,-2.4268,9.38991,2019-05-28T00:00:00.000Z,2024-09-23
687,Envion,EVN,0.14234181,114.88602336,18137975.15015334,127425493.562228,127425493.562228,,-0.188838,-1.22207,-7.36356,2018-02-15T00:00:00.000Z,2024-09-23
688,BTU Protocol,BTU,0.24946452,26308.49471707,17466038.67063272,70014119.7566469,100000000.0,100000000.0,-0.195927,-3.37415,3.82844,2019-02-11T00:00:00.000Z,2024-09-23
689,CasinoCoin,CSC,0.0004266,24318.87603086,17018204.18164543,39892741925.8766,39999997048.5,,-1.03959,-5.77609,-0.464965,2018-01-16T00:00:00.000Z,2024-09-23
690,CryptoVerificationCoin,CVCC,27.72635653,39004.37132061,16153250.39924578,582595.49469,36000000.0,,-0.205488,-1.61157,9.68778,2019-07-23T00:00:00.000Z,2024-09-23
691,Jewel,JWL,0.28800813,33980.73743832,15756935.0484226,54710035.0,300000000.0,,0.948226,0.703106,-4.80961,2019-03-13T00:00:00.000Z,2024-09-23
692,Obyte,GBYTE,21.06739793,729.94065704,15695815.82999728,745028.687428186,1000000.0,1000000.0,-1.158,-1.98733,2.98856,2016-12-27T00:00:00.000Z,2024-09-23
693,EDC Blockchain,EDC,0.00587425,568.77318802,15688033.15581701,2670646025.0,5330754414.894,,-0.783623,-1.32658,2.72453,2016-08-24T00:00:00.000Z,2024-09-23
694,CONTRACOIN,CTCN,1.21727473,49457.32396776,14584250.69790734,11981067.5,100000000.0,100000000.0,-1.58774,7.74478,-5.43617,2020-03-13T00:00:00.000Z,2024-09-23
695,Veritaseum,VERI,6.73874197,4542.26543284,14485912.68105245,2149646.44000001,100000000.0,,-0.128692,-20.2908,7.78599,2017-06-08T00:00:00.000Z,2024-09-23
696,ShipChain,SHIP,0.02862624,33195.50356469,13700466.84482917,478598259.681331,500000000.0,,6.53486,-2.08979,-16.804,2018-03-10T00:00:00.000Z,2024-09-23
697,LATOKEN,LA,0.03479482,11378.81233165,13225667.24181965,380104462.0,400000000.0,1000000000.0,-0.20768,10.2477,-14.2827,2017-10-25T00:00:00.000Z,2024-09-23
698,Loki,LOKI,0.27128734,22817.63344363,12921342.52532823,47629730.0,47629730.0,,1.19555,-0.919875,4.22868,2018-05-21T00:00:00.000Z,2024-09-23
699,Blocknet,BLOCK,1.81128237,9773.92261956,12280531.41767694,6780020.41265284,6780020.41265284,,-10.7993,8.07517,87.7007,2014-11-01T00:00:00.000Z,2024-09-23
700,Diamond Platform Token,DPT,6.96094211,1374.45723399,11989325.04660185,1722371.03131404,10000000.0,,-0.19467,-18.9703,-16.7062,2019-05-06T00:00:00.000Z,2024-09-23
701,MEXC Token,MEXC,0.01281204,43137.54947161,11873734.47914702,926763847.554894,1418814162.96138,1714285714.0,-0.176464,71.4168,10.0133,2019-09-19T00:00:00.000Z,2024-09-23
702,Unobtanium,UNO,58.67991304,663.45649047,11858002.88101693,202079.42151896,202079.42151896,,0.112077,1.84825,11.0859,2013-12-21T00:00:00.000Z,2024-09-23
703,Aencoin,AEN,0.04160709,21233.43202925,11374994.97699607,273390785.07,4000000000.0,,-0.14919,9.27712,16.7576,2019-01-09T00:00:00.000Z,2024-09-23
704,SwissBorg,CHSB,0.01601362,45097.2677151,11277649.2554476,704253768.104276,1000000000.0,,-0.281359,-2.10891,-17.389,2018-02-02T00:00:00.000Z,2024-09-23
705,MicroBitcoin,MBC,5.84e-05,4855.82366896,11024590.54551409,188777000000.0,188777000000.0,210000000000.0,3.98468,-4.78997,-6.71242,2018-10-26T00:00:00.000Z,2024-09-23
706,Safex Token,SFT,0.00576849,2207.9533133,10879214.14662023,1885974016.0,1885974016.0,,0.377351,8.59521,38.5249,2016-02-16T00:00:00.000Z,2024-09-23
707,Single Collateral DAI ,SAI,0.99737676,26157.50751042,10149315.3722058,10176009.5176866,10176009.5176866,,-0.207391,-1.08261,-0.300895,2017-12-24T00:00:00.000Z,2024-09-23
708,Anchor,ANCT,0.78538156,48261.50293721,10060657.73247634,12809898.1216395,759493671.0,,-0.421708,-0.703666,-0.553755,2019-11-09T00:00:00.000Z,2024-09-23
709,General Attention Currency,XAC,0.99988472,0.0,9998847.24668,10000000.0,150000000.0,,0.0,4.68958e-13,-25.0034,2019-08-06T00:00:00.000Z,2024-09-23
710,Spectre.ai Dividend Token,SXDT,0.12009255,553.32068973,9856418.19644469,82073518.6243884,140270691.248777,,2.14265,-3.9064,9.01817,2018-01-12T00:00:00.000Z,2024-09-23
711,MOAC,MOAC,0.15524577,29696.25084619,9697168.1395068,62463333.6041915,151205864.0,,-1.3774,-1.49885,0.287137,2018-01-15T00:00:00.000Z,2024-09-23
712,Request,REQ,0.01196557,35331.80352619,9385914.86996301,784410186.469976,999975053.243976,999983984.0,2.72447,1.46404,19.7477,2017-10-20T00:00:00.000Z,2024-09-23
713,IDEX,IDEX,0.0175509,785.32570422,8844848.34107489,503954154.835793,1000000000.0,,-0.204013,-2.19168,2.19292,2019-05-09T00:00:00.000Z,2024-09-23
714,Kin,KIN,7.16e-06,27641.16558322,8699002.00477841,1214839705290.0,10000000000000.0,10000000000000.0,-0.392876,-0.582613,-13.2036,2017-09-27T00:00:00.000Z,2024-09-23
715,Hxro,HXRO,0.08774311,3890.36324588,8362429.26621707,95305819.1836166,1000000000.0,,-0.200178,-0.0811444,-1.90691,2019-02-15T00:00:00.000Z,2024-09-23
716,USDQ,USDQ,1.5138188,122.62973657,8352866.87323497,5517745.51637167,5531632.504218,,-0.0702266,67.7759,51.3011,2019-06-18T00:00:00.000Z,2024-09-23
717,Wixlar,WIX,0.00343767,11479.52516741,8221856.87799309,2391694946.94,5330000000.0,,0.0606233,2.74274,25.1706,2018-10-05T00:00:00.000Z,2024-09-23
718,Invictus Hyperion Fund,IHF,0.06823898,1729.46488521,8159584.02214542,119573658.598503,122438337.373874,,-1.02319,8.0663,-12.0305,2018-09-17T00:00:00.000Z,2024-09-23
719,Aeon,AEON,0.51192874,43861.87196038,8104578.97724262,15831459.311211,15831459.311211,,-0.195952,11.5974,4.94781,2015-08-04T00:00:00.000Z,2024-09-23
720,Polis,POLIS,0.81791149,5132.59771055,8041616.31153702,9831890.56695441,9831890.56695441,25000000.0,-0.193145,-6.50409,0.625084,2018-01-10T00:00:00.000Z,2024-09-23
721,Dragon Coins,DRG,0.02289659,7466.14735927,7983066.05650959,348657484.01761,442695970.07088,,-2.73012,-18.6748,-27.0437,2018-03-19T00:00:00.000Z,2024-09-23
722,Santiment Network Token,SAN,0.12190994,774.78813773,7687320.10914844,63057370.9569795,83337000.0,,0.989759,-3.33005,1.05996,2017-07-12T00:00:00.000Z,2024-09-23
723,Cindicator,CND,0.00383042,45802.63265779,7660839.07898651,2000000004.60694,2000000004.60791,,-2.25267,-4.34487,-0.713937,2017-10-13T00:00:00.000Z,2024-09-23
724,OTOCASH,OTO,0.35273506,19044.58568728,7518852.36044765,21315863.5929,38254583.5403,,-0.0764388,-0.144441,-7.09427,2019-04-09T00:00:00.000Z,2024-09-23
725,GreenPower,GRN,0.0023123,3496.77257949,7472671.03791504,3231699360.00993,3294166500.60993,,-0.19128,-1.30118,37.3568,2018-05-21T00:00:00.000Z,2024-09-23
726,SALT,SALT,0.09108273,12534.18479006,7312451.5744484,80283620.0205739,120000000.0,,-0.799022,-2.43819,33.06,2017-09-29T00:00:00.000Z,2024-09-23
727,Dragonchain,DRGN,0.03040256,47769.4118047,7248638.43421865,238421940.0,433494437.0,,-0.359813,1.27678,21.4551,2017-12-03T00:00:00.000Z,2024-09-23
728,SymVerse,SYM,0.10533203,39625.06252808,7053987.11721043,66969061.0,1000000000.0,1000000000.0,24.861,35.6668,42.3941,2019-12-18T00:00:00.000Z,2024-09-23
729,REPO,REPO,0.06328259,696.10851116,6958465.65530149,109958607.0,356999900.0,,-0.204624,-14.1651,2.57215,2018-05-28T00:00:00.000Z,2024-09-23
730,Emirex Token,EMRX,0.27996382,37769.95586164,6932326.12510092,24761507.0,500000000.0,,0.518903,-6.69977,-56.6706,2019-09-10T00:00:00.000Z,2024-09-23
731,Darico Ecosystem Coin,DEC,0.10968772,954.55735355,6911021.72952998,63006341.5019079,99006341.5019079,,-0.201639,5.76689,36.4628,2018-10-11T00:00:00.000Z,2024-09-23
732,Flash,FLASH,0.007378,326.75906887,6640202.470185,900000000.0,900000000.0,900000000.0,3.89147,24.7655,45.4175,2017-06-26T00:00:00.000Z,2024-09-23
733,Namecoin,NMC,0.44993163,1614.84512074,6630372.46766056,14736400.0,14736400.0,,-0.276005,-0.130688,10.729,2013-04-28T00:00:00.000Z,2024-09-23
734,United Traders Token,UTT,0.17519094,0.01751909,6571236.79177608,37508998.7998553,69403130.9798553,,-0.0698268,11.8422,19.0252,2018-01-11T00:00:00.000Z,2024-09-23
735,Monero Classic,XMC,0.34582008,504.81686098,6432830.91632059,18601669.7067107,18601669.7067107,,-0.0746259,-15.8551,52.2689,2018-04-20T00:00:00.000Z,2024-09-23
736,Contents Protocol,CPT,0.00193283,0.0,6108792.33287292,3160549598.71614,10000000000.0,,-2.84217e-14,-8.52651e-14,1.53477e-12,2019-04-08T00:00:00.000Z,2024-09-23
737,SaluS,SLS,5.94035891,459.20546856,6013219.02336865,1012265.2714843,1012265.2714843,,-0.192102,-4.21854,19.5128,2016-01-22T00:00:00.000Z,2024-09-23
738,Steem Dollars,SBD,1.05776373,46240.78293163,5969660.20831261,5643661.303,5643661.303,,3.28886,1.9983,4.47695,2016-07-18T00:00:00.000Z,2024-09-23
739,Neumark,NEU,0.15237661,16732.55680811,5919533.02811844,38848043.3107021,71379883.4448769,1500000000.0,-1.42399,-7.42198,41.2778,2017-12-28T00:00:00.000Z,2024-09-23
740,Gulden,NLG,0.01140813,15775.18647619,5833218.26688069,511321297.0,511321297.0,,-4.2621,-0.098767,2.63429,2014-04-08T00:00:00.000Z,2024-09-23
741,FirstBlood,1ST,0.067786,6877.68996482,5799659.8061274,85558370.5,93468691.0,,-6.03123,5.61992,7.01306,2016-09-28T00:00:00.000Z,2024-09-23
742,T.OS,TOSC,0.00675576,451.41600083,5724973.17595977,847420847.252375,2088368121.48491,2130000000.0,-0.206724,-3.50614,-7.36968,2019-01-18T00:00:00.000Z,2024-09-23
743,ChronoCoin,CRN,0.00254642,15007.97949118,5655742.23506135,2221053119.3844,5680000000.0,,0.400188,0.0493074,17.6368,2019-10-15T00:00:00.000Z,2024-09-23
744,Phore,PHR,0.26964812,23414.7046939,5605149.39825743,20786903.053797,20786903.053797,,0.174575,1.57726,23.2011,2017-11-07T00:00:00.000Z,2024-09-23
745,Ivy,IVY,0.00642945,0.0,5554808.79048359,863963242.953422,1610924200.0,,-7.10543e-14,1.56319e-13,6.65732,2018-05-31T00:00:00.000Z,2024-09-23
746,OriginTrail,TRAC,0.01884548,37287.98436491,5463634.85799831,289917477.801527,500000000.0,,0.916671,1.64702,-11.6879,2018-01-25T00:00:00.000Z,2024-09-23
747,Polybius,PLBT,1.35556439,10836.00845794,5381000.97032626,3969564.998325,3969564.998325,,1.37745,-8.94204,-5.89779,2017-07-06T00:00:00.000Z,2024-09-23
748,Digital Asset Guarantee Token,DAGT,0.16074833,0.0,5320769.74235868,33099999.99997,100100000.0,,0.214935,-1.34643,8.77939,2018-09-29T00:00:00.000Z,2024-09-23
749,Bitcore,BTX,0.28780216,874.44226667,5101660.10473614,17726274.7939542,18227233.910548,21000000.0,-0.335365,-1.83133,28.7846,2017-04-27T00:00:00.000Z,2024-09-23
750,ZVCHAIN,ZVC,0.00848039,28582.720046,4970546.8373206,586122238.555468,598293109.165468,5000000000.0,4.67786,-10.2847,-39.9578,2019-10-07T00:00:00.000Z,2024-09-23
751,sUSD,SUSD,1.01007667,859.70194066,4968254.53438353,4918690.49820226,4918690.49820226,,-0.160268,-0.870763,-0.483467,2018-07-13T00:00:00.000Z,2024-09-23
752,Credo,CREDO,0.00903368,0.0,4967543.1380837,549891702.891,1374729257.0,,-2.84217e-14,1.7053e-13,2.27374e-13,2017-09-13T00:00:00.000Z,2024-09-23
753,LINKA,LINKA,0.00715173,27806.39263485,4964372.40788238,694150020.0,2000000000.0,,-0.197745,-0.836506,6.39007,2019-11-01T00:00:00.000Z,2024-09-23
754,BlockStamp,BST,0.18809462,1431.69539864,4953634.70967686,26335865.4243057,33878831.4243057,,17.2489,-26.9455,37.3109,2019-06-05T00:00:00.000Z,2024-09-23
755,CryptoFranc,XCHF,1.0427161,12815.67591336,4933089.86224005,4731000.0,4731000.0,,-0.0912772,-1.33484,0.186828,2019-07-02T00:00:00.000Z,2024-09-23
756,Jibrel Network,JNT,0.02863732,5996.63300601,4871978.42793068,170126885.901381,200000000.0,,-0.0787002,1.9469,-1.98221,2018-02-02T00:00:00.000Z,2024-09-23
757,CoinMetro Token,XCM,0.02305448,8174.65839509,4836485.63871844,209785036.53427,330000000.0,330000000.0,-0.158048,-7.43787,-18.141,2019-08-01T00:00:00.000Z,2024-09-23
758,S4FE,S4F,0.0180854,8794.20132609,4834833.80527469,267333571.88061,1000000000.0,,-0.233364,-6.26721,-41.628,2019-02-07T00:00:00.000Z,2024-09-23
759,Krios,KRI,0.02258486,0.0,4772747.97876771,211325076.525951,500000000.0,,2.84217e-14,2.70006e-13,111.93,2019-06-06T00:00:00.000Z,2024-09-23
760,TaaS,TAAS,0.57939544,485.24889299,4719755.74210194,8146000.779398,8146000.779398,,3.66417,-2.96102,16.6211,2017-03-30T00:00:00.000Z,2024-09-23
761,Monolith,TKN,0.1418556,4230.10341421,4637881.99703071,32694386.7737575,39406759.9283204,,0.168355,-3.13218,5.48904,2017-05-07T00:00:00.000Z,2024-09-23
762,Metronome,MET,0.43371398,10949.14061267,4543990.81629067,10476929.5988317,11953603.5988317,,-0.389012,-1.86005,6.85118,2018-06-26T00:00:00.000Z,2024-09-23
763,ETERNAL TOKEN,XET,0.04808702,0.0,4494693.89050102,93470000.0,200000000.0,,4.26326e-14,-1.84741e-13,-1.19371e-12,2018-08-09T00:00:00.000Z,2024-09-23
