Rank,Name,Symbol,Price,Volume_24h,Market_Cap,Circulating_Supply,Total_Supply,Max_Supply,Percent_Change_1h,Percent_Change_24h,Percent_Change_7d,Date_Added,Capture_Date
156,LuckChain,BASH,0.00036637,591.1239624,362285.36679135,988855654.0,988855654.0,,-1.93012,74.0789,-18.986,2016-11-29T00:00:00.000Z,2024-09-23
157,Myriad,XMY,0.00024028,9808.25683594,352705.3919166,1467889245.52781,1467889245.52781,2000000000.0,-4.51146,12.7301,13.8473,2014-03-08T00:00:00.000Z,2024-09-23
158,Spectrecoin,XSPEC,0.01746242,5102.78076172,352525.01367307,20187640.9156754,20187640.9156754,,-4.09021,17.3432,27.9442,2017-01-14T00:00:00.000Z,2024-09-23
159,Rise,RISE,0.00327004,1884.25561523,351160.61713891,107387215.0,107387215.0,,40.2562,27.2712,50.0597,2016-06-30T00:00:00.000Z,2024-09-23
160,Riecoin,RIC,0.01088358,5189.15722656,348854.26209611,32053274.9998908,32053274.9998908,,-0.571453,4.31532,-5.70813,2014-02-27T00:00:00.000Z,2024-09-23
161,ICO OpenLedger,ICOO,0.73260427,4188.37988281,348561.47072417,475784.1133,475784.1133,,-1.02497,33.6919,21.8664,2016-06-02T00:00:00.000Z,2024-09-23
162,ZcCoin,ZCC,0.00550888,8962.27050781,339661.43628842,61657043.890382,61657043.890382,,0.0,5.51067,1.79124,2014-08-05T00:00:00.000Z,2024-09-23
163,Infinitecoin,IFC,3.74e-06,1740.1920166,339252.84730728,90596274910.0705,90596274910.0705,,-0.545311,-4.07336,-7.54946,2013-07-10T00:00:00.000Z,2024-09-23
164,Einsteinium,EMC2,0.00156617,7442.96826172,326404.8074075,208410104.384697,208410104.384697,,-0.898016,-0.0183009,7.06232,2014-04-09T00:00:00.000Z,2024-09-23
165,Bitcoin Plus,XBC,3.30878592,3820.62768555,311718.82231128,94209.42614112,94209.42614112,1000000.0,-1.89158,11.5426,14.5349,2014-05-04T00:00:00.000Z,2024-09-23
166,Quark,QRK,0.00124564,766.65197754,311535.89365602,250101047.0,250101047.0,,-1.56861,15.7687,17.6723,2013-08-25T00:00:00.000Z,2024-09-23
167,Groestlcoin,GRS,0.00462472,8631.80957031,309838.74140543,66996172.9597875,66996172.9597875,105000000.0,-2.30128,5.00816,7.914,2014-04-11T00:00:00.000Z,2024-09-23
168,Pinkcoin,PINK,0.00080939,62480.07421875,295265.87170544,364800921.957322,364800921.957322,500000000.0,0.608562,29.3651,11.3676,2014-05-11T00:00:00.000Z,2024-09-23
169,AsiaCoin,AC,0.00039396,2360.1394043,291110.92878929,738932980.226174,738932980.226174,,-1.75304,6.54596,-29.91,2014-04-20T00:00:00.000Z,2024-09-23
170,Verge,XVG,2.072e-05,838.52410889,265139.23323702,12793464160.0,12793464160.0,16555000000.0,39.6899,-16.0052,-13.2003,2014-10-25T00:00:00.000Z,2024-09-23
171,Zetacoin,ZET,0.0015908,1509.72351074,263630.80527563,165722300.604849,165722300.604849,,3.15286,15.8196,-7.46867,2013-09-11T00:00:00.000Z,2024-09-23
172,PutinCoin,PUT,0.00288207,18067.07617188,255298.73298279,88581778.2,88581778.2,2000000000.0,-0.936846,4.02572,-47.7271,2016-07-07T00:00:00.000Z,2024-09-23
173,Applecoin,APC,0.01116274,3241.50024414,248773.27971323,22286047.937985,22286047.937985,,5.47945,-1.30085,-3.01195,2014-02-09T00:00:00.000Z,2024-09-23
174,HempCoin,HMP,0.0001812,12561.32617188,245791.8171604,1356439441.993,2856439441.993,,-46.9802,-55.2066,9.39448,2016-02-16T00:00:00.000Z,2024-09-23
175,Veltor,VLT,0.44059378,1111.08666992,242353.01412463,550060.0,550060.0,,-1.86358,28.4833,6.45029,2016-09-03T00:00:00.000Z,2024-09-23
176,Horizon,HZ,0.00023845,5995.75048828,237803.01946703,997285886.33936,1000000000.0,,-4.16567,7.99728,-2.47861,2014-07-14T00:00:00.000Z,2024-09-23
177,CasinoCoin,CSC,0.00576427,1007.45922852,222507.8337356,38601187.0,38601187.0,,3.77662,7.90909,-44.6786,2018-01-16T00:00:00.000Z,2024-09-23
178,Digitalcoin,DGC,0.00646689,1438.40466309,222395.04803372,34389793.0,34389793.0,48166000.0,-0.212561,2.34584,-2.56446,2013-06-09T00:00:00.000Z,2024-09-23
179,RevolutionVR,RVR,0.00703568,15980.29980469,221623.90896119,31500000.0,210000000.0,210000000.0,-4.57604,-9.56072,-11.2988,2016-04-04T00:00:00.000Z,2024-09-23
180,BilShares,BILS,0.00021772,1936.45056152,217715.39468318,1000000000.0,1000000000.0,,-1.78573,5.82647,-1.30951,2014-08-25T00:00:00.000Z,2024-09-23
181,e-Gulden,EFL,0.0140757,1117.95178223,214253.0437277,15221481.875,20260821.875,21000000.0,-0.423753,4.4949,-5.06667,2014-03-26T00:00:00.000Z,2024-09-23
182,NobleCoin,NOBL,9.342e-05,1704.78845215,213752.43773455,2287969746.21087,2287969746.21087,,-1.62754,8.35047,-17.9628,2014-02-08T00:00:00.000Z,2024-09-23
183,CannabisCoin,CANN,0.00271467,3905.20678711,209657.28350344,77231175.5326082,91859175.5326082,,-1.49804,1.35414,-25.9691,2014-08-02T00:00:00.000Z,2024-09-23
184,FuelCoin,FC2,0.00206311,570.8458252,209033.51626913,101319491.572544,101319491.572544,,2.03831,4.81313,-11.8975,2014-06-12T00:00:00.000Z,2024-09-23
185,Magi,XMG,0.03063687,3067.04785156,206066.6130171,6726098.47937793,6726098.47937793,,-1.42229,13.2629,2.71176,2014-09-24T00:00:00.000Z,2024-09-23
186,MAZA,MAZA,0.00016482,556.79217529,180088.4192791,1092618136.84421,1092618136.84421,,-1.6928,6.12196,-8.12952,2014-02-27T00:00:00.000Z,2024-09-23
187,bitCNY,BITCNY,0.1426214,34208.4765625,179507.57012963,1258630.0,1258630.0,,-1.52353,3.73767,0.230151,2014-09-23T00:00:00.000Z,2024-09-23
188,PostCoin,POST,0.01037961,560.52038574,162297.27742514,15636158.2582995,15636158.2582995,,-1.05448,6.83239,-16.4233,2016-04-08T00:00:00.000Z,2024-09-23
189,Synergy,SNRG,0.06233137,724.49591064,161315.47379925,2588030.2516537,2588030.2516537,,-1.80504,-1.64716,-28.1297,2015-06-08T00:00:00.000Z,2024-09-23
190,Startcoin,START,0.0035444,2941.4675293,159780.93601632,45079785.0,70782220.0,,-2.35528,-1.22219,-20.5383,2014-06-15T00:00:00.000Z,2024-09-23
191,Orbitcoin,ORB,0.0542482,2826.01342773,156781.63896215,2890080.279225,2890080.279225,3770000.0,-1.71875,5.98352,-14.0489,2013-12-21T00:00:00.000Z,2024-09-23
192,TagCoin,TAG,0.02899412,1543.44580078,154036.81725045,5312691.461498,5312691.461498,,0.0,-9.10804,-5.68254,2013-11-05T00:00:00.000Z,2024-09-23
193,EverGreenCoin,EGC,0.01155748,17073.46679688,153326.86325292,13266463.25271,13266463.25271,,-4.00232,26.5974,3.53755,2016-01-10T00:00:00.000Z,2024-09-23
194,SecureCoin,SRC,0.02000594,911.46850586,151416.00081796,7568550.95,7568550.95,,0.485434,-2.56841,-4.64563,2013-09-28T00:00:00.000Z,2024-09-23
195,Stealth,XST,0.00586795,548.59643555,150698.73503342,25681674.0003052,25681674.0003052,,-1.97913,21.306,11.8079,2014-07-10T00:00:00.000Z,2024-09-23
196,Bitstar,BITS,0.00720643,1854.58654785,135631.61197401,18820916.473907,18820916.473907,,-2.45012,0.756723,-15.8595,2014-04-23T00:00:00.000Z,2024-09-23
197,NuBits,USNBT,0.99416602,8442.82421875,134811.83469616,135602.94,1141188.42,,-1.85348,14.1398,-0.533992,2014-09-24T00:00:00.000Z,2024-09-23
198,ArtByte,ABY,0.00017066,1290.02233887,128265.556358,751572850.0,751572850.0,,-1.67044,21.5237,-15.5711,2014-06-12T00:00:00.000Z,2024-09-23
199,Quatloo,QTL,0.02509262,861.78161621,127018.87254361,5062001.87,5062001.87,,-1.9123,1.99548,-27.0072,2014-07-12T00:00:00.000Z,2024-09-23
200,PRCoin,PRC,0.01814247,37116.30859375,125839.7950545,6936200.0,786936200.0,,4.41667,-44.8124,-46.5796,2017-02-26T00:00:00.000Z,2024-09-23
201,Pesetacoin,PTC,0.00097067,5504.91357422,125375.1506103,129163529.104866,129163529.104866,,-1.60604,15.0066,3.90164,2014-02-22T00:00:00.000Z,2024-09-23
202,I0Coin,I0C,0.00589612,725.92150879,123630.33127903,20968068.1875,20968068.1875,,-3.24059,-1.51844,-21.2893,2013-11-27T00:00:00.000Z,2024-09-23
203,GeoCoin,GEO,0.04864128,1903.39489746,119418.19057841,2455079.14675095,2455079.14675095,,-2.69134,48.489,-4.62843,2015-02-22T00:00:00.000Z,2024-09-23
204,Coin2.1,C2,0.00117152,2379.60009766,117123.88746407,99976323.0,99976323.0,,-2.66554,4.87939,-2.98681,2014-06-08T00:00:00.000Z,2024-09-23
205,Canada eCoin,CDN,0.00119228,4953.8671875,116146.20569817,97415544.2207731,97415544.2207731,,-1.31722,6.6366,-18.9,2014-05-11T00:00:00.000Z,2024-09-23
206,Cryptonite,XCN,0.00056146,1527.91833496,115283.703201,205328612.941547,205328612.941547,,-3.89417,-22.5612,458.263,2014-08-02T00:00:00.000Z,2024-09-23
207,Dashcoin,DSH,0.00666251,9778.91015625,114470.37199372,17181266.2539626,17181266.2539626,,-14.8951,2.35738,-36.1721,2014-10-07T00:00:00.000Z,2024-09-23
208,Pesobit,PSB,0.00352492,1237.09326172,113765.50043553,32274669.8058289,32274669.8058289,,-4.7183,-7.92952,7.59711,2016-09-29T00:00:00.000Z,2024-09-23
209,Bean Cash,BITB,6.079e-05,1650.54785156,112024.7476073,1842912000.0,1842912000.0,50000000000.0,-1.99275,25.4956,31.3487,2015-02-18T00:00:00.000Z,2024-09-23
210,bitUSD,BITUSD,1.00981355,21878.15429688,109115.51623767,108055.1123,108055.1123,,-1.30254,1.92509,0.0796909,2014-09-23T00:00:00.000Z,2024-09-23
211,Capricoin,CPC,0.11488891,1174.20129395,106648.7681369,928277.336824566,200928277.336825,205000000.0,0.303856,5.15895,-7.92405,2015-07-23T00:00:00.000Z,2024-09-23
212,Ixcoin,IXC,0.00500572,1401.16186523,105115.63450737,20999087.999,20999087.999,,-5.58848,8.38411,-7.82428,2013-05-08T00:00:00.000Z,2024-09-23
213,VeriumReserve,VRM,0.10662905,4446.4375,103604.52518157,971635.06520448,971635.06520448,,-0.224639,19.0509,59.6184,2016-09-17T00:00:00.000Z,2024-09-23
214,Rimbit,RBT,0.00089155,937.43487549,102973.54558528,115499623.421782,393459356.421782,,-4.20086,4.46318,-20.8321,2014-10-26T00:00:00.000Z,2024-09-23
215,TeslaCoin,TES,0.00140869,1502.78979492,98846.37088355,70169123.1598727,70169123.1598727,,-10.3733,-0.215983,-13.0184,2014-02-06T00:00:00.000Z,2024-09-23
216,GoldBlocks,GB,0.00680292,1124.82336426,97554.34679832,14340063.254857,14340063.254857,,13.7485,9.52945,-18.2176,2016-06-14T00:00:00.000Z,2024-09-23
217,Swing,SWING,0.04580223,1627.69311523,94968.61534225,2073449.68077803,2073449.68077803,,1.63979,11.3948,-47.8946,2015-09-28T00:00:00.000Z,2024-09-23
218,MojoCoin,MOJO,0.00771169,22740.02734375,92726.44482463,12024140.0,12024140.0,,-1.87085,9.90259,-33.5124,2016-04-06T00:00:00.000Z,2024-09-23
219,Wexcoin,WEX,0.73607504,1416.43273926,92578.85929913,125773.669538498,10000125773.6695,,-1.86271,7.35529,-17.6858,2016-09-24T00:00:00.000Z,2024-09-23
220,PureVidz,VIDZ,0.00070282,5557.10986328,87914.62008334,125088041.5061,125088041.5061,,-18.8371,-25.6331,-66.3032,2017-01-19T00:00:00.000Z,2024-09-23
221,Bullion,CBX,0.08795398,2082.18188477,87249.40255743,991989.27949462,991989.27949462,,3.33506,25.4253,15.9611,2013-08-04T00:00:00.000Z,2024-09-23
222,RussiaCoin,RC,0.01050218,3026.71484375,85803.79026582,8170096.114399,8170096.114399,,-2.86717,-3.31078,-17.0293,2016-01-05T00:00:00.000Z,2024-09-23
223,PoSW Coin,POSW,0.00303612,896.9743042,81975.12617335,27000000.0,70000000.0,,0.212794,5.27472,-13.751,2017-01-03T00:00:00.000Z,2024-09-23
224,CannaCoin,CCN,0.01741287,2238.92431641,81746.43827068,4694597.47375996,4694597.47375996,,-0.55489,32.313,-12.281,2014-04-25T00:00:00.000Z,2024-09-23
225,Moin,MOIN,0.01144594,644.51916504,78027.94414926,6817087.34056494,6817087.34056494,,3.84791,23.1445,-10.5765,2016-01-04T00:00:00.000Z,2024-09-23
226,DopeCoin,DOPE,0.00055017,1566.01928711,77659.97654449,141157232.67035,141157232.67035,,-1.58907,6.73131,-42.2588,2014-02-22T00:00:00.000Z,2024-09-23
227,Terracoin,TRC,0.00384079,9416.16210938,73277.7924153,19078820.0,19078820.0,42000000.0,-1.16886,5.53065,-15.4672,2013-04-28T00:00:00.000Z,2024-09-23
228,SACoin,SAC,0.01098944,2516.09057617,72235.56234109,6573176.96598175,6999978.95316005,,-1.8627,7.50275,-13.3082,2016-10-09T00:00:00.000Z,2024-09-23
229,Bytecent,BYC,0.04690212,3875.16577148,71042.65127081,1514700.33213393,1514700.33213393,,-0.429118,-16.4709,11.2024,2014-11-23T00:00:00.000Z,2024-09-23
230,Bata,BTA,0.01423075,3121.03222656,70091.80118044,4925375.328125,4925375.328125,10000000.0,-0.950712,9.38149,-2.25105,2015-05-29T00:00:00.000Z,2024-09-23
231,Atomic Coin,ATOM,0.00780061,5716.72753906,69723.27254115,8938182.30713655,8938182.30713655,252000000.0,4.01694,46.3335,13.3645,2016-10-09T00:00:00.000Z,2024-09-23
232,Deutsche eMark,DEM,0.00247755,1928.29833984,68859.64668165,27793415.652468,27793415.652468,210000000.0,-1.63469,8.73658,-9.96167,2013-12-15T00:00:00.000Z,2024-09-23
233,Cannabis Industry Coin,XCI,0.06588483,21641.66992188,59243.77494649,899202.08088254,1529202.08088254,21000000.0,-0.939719,36.3324,22.6807,2016-11-07T00:00:00.000Z,2024-09-23
234,Pakcoin,PAK,0.00172871,867.06420898,57513.79401784,33269800.0,33269800.0,182000000.0,-1.5893,-7.64758,40.0872,2015-09-15T00:00:00.000Z,2024-09-23
235,CageCoin,CAGE,5.6e-07,644.5020752,56847.62042857,101168328395.0,101168328395.0,,0.0331327,-20.1959,-37.4428,2014-04-15T00:00:00.000Z,2024-09-23
236,Truckcoin,TRK,0.00050775,1154.06799316,56003.96624191,110297810.234966,110297810.234966,,5.3493,5.7916,-10.9163,2014-07-16T00:00:00.000Z,2024-09-23
237,Sexcoin,SXC,0.0004417,697.88061523,53484.1927701,121088251.394311,121088251.394311,,-9.5541,-3.81043,-16.5678,2013-12-09T00:00:00.000Z,2024-09-23
238,bitBTC,BITBTC,1163.45959473,757.19207764,52110.54082609,44.7893,44.7893,,-1.37933,12.9816,-11.4385,2014-09-23T00:00:00.000Z,2024-09-23
239,Karbo,KRB,0.01746079,11660.75878906,50447.29118348,2889175.52731802,2889175.52731802,,-2.38341,2.24253,-18.5105,2016-08-11T00:00:00.000Z,2024-09-23
240,Dotcoin,DOT,0.00022793,2069.43994141,47179.05276255,206992250.0,471992250.0,890000000.0,-4.30758,4.84597,-3.17882,2015-02-15T00:00:00.000Z,2024-09-23
241,SmartCoin,SMC,0.00180347,1331.39819336,40703.34021887,22569437.986,22569437.986,,2.04757,3.44206,-3.90482,2014-02-06T00:00:00.000Z,2024-09-23
242,Eryllium,ERY,0.01261532,3233.2956543,39550.06665802,3135082.94377523,13135082.9437752,100000000.0,3.96989,8.07362,-21.212,2017-02-09T00:00:00.000Z,2024-09-23
243,Vault Coin,VLTC,0.00129156,2822.07592773,37979.18182949,29405610.01635,529405610.01635,1000000000.0,-3.08708,12.6416,-85.57,2016-12-20T00:00:00.000Z,2024-09-23
244,Sativacoin,STV,0.00536676,6995.72802734,37965.02450953,7074108.42095811,7074108.42095811,,-6.40562,1.78247,-19.0373,2014-10-20T00:00:00.000Z,2024-09-23
245,BERNcash,BERN,0.00048273,2096.11352539,33726.37868292,69866244.500242,69866244.500242,,-10.6726,12.6132,-35.8623,2016-04-11T00:00:00.000Z,2024-09-23
246,bitSilver,BITSILVER,20.34972191,1917.0201416,30794.62367258,1513.27,1513.27,,-11.4407,14.251,8.28725,2015-02-25T00:00:00.000Z,2024-09-23
247,Sling,SLING,0.02703818,611.35736084,29041.57369567,1074095.017,1074095.017,,-1.80728,4.01595,-6.47159,2015-04-21T00:00:00.000Z,2024-09-23
248,Fastcoin,FST,0.0002174,613.0402832,27558.87095599,126764507.481737,126764507.481737,165888000.0,-10.2044,4.27678,61.1213,2013-07-04T00:00:00.000Z,2024-09-23
249,CrevaCoin,CREVA,0.00075694,5768.84228516,27545.45082046,36390750.0,6240390800.0,,-1.86324,0.911583,-26.5717,2015-07-07T00:00:00.000Z,2024-09-23
250,NevaCoin,NEVA,0.01826362,3895.51098633,27525.18649105,1507105.0,1507105.0,,1.46221,-5.8596,43.3742,2016-03-22T00:00:00.000Z,2024-09-23
251,GAIA,GAIA,0.00109894,906.56530762,26486.07953265,24101381.448726,24101381.448726,,-9.94545,4.5532,44.8998,2014-10-11T00:00:00.000Z,2024-09-23
252,Titcoin,TIT,0.00049771,1260.00964355,24834.77699875,49898202.15,49898202.15,69000000.0,-3.22105,1.69767,-34.5808,2014-08-26T00:00:00.000Z,2024-09-23
253,Memetic / PepeCoin,MEME,0.00181429,850.69555664,22084.31932811,12172397.4697801,12172397.4697801,,-1.1839,1.7485,-39.5153,2016-03-14T00:00:00.000Z,2024-09-23
254,UnbreakableCoin,UNB,0.00962177,4697.14257813,21919.83772321,2278150.0,2278150.0,,-3.67585,3.42303,-28.1981,2014-05-23T00:00:00.000Z,2024-09-23
255,Abncoin,ABN,0.31101599,1055.34887695,21055.78554939,67700.0089999996,4734367.009,,3.84862,-0.91265,-47.4164,2017-01-19T00:00:00.000Z,2024-09-23
256,Gapcoin,GAP,0.00167952,1776.66784668,17465.92851003,10399364.4321343,10399364.4321343,,-1.80728,22.4506,-24.5719,2014-11-01T00:00:00.000Z,2024-09-23
257,Machinecoin,MAC,0.00091233,1368.3215332,17294.62956688,18956524.9999997,18956524.9999997,,4.5357,19.0093,-18.8929,2015-02-07T00:00:00.000Z,2024-09-23
258,42-coin,42,389.89672852,1990.47705078,16375.66238321,41.99999945,41.99999945,,-4.52868,15.6864,-5.48521,2014-01-14T00:00:00.000Z,2024-09-23
259,Tattoocoin (Standard Edition),TSE,0.00020691,1503.27929688,15342.27755156,74149469.2737,564149469.2737,,-1.85488,49.4087,-32.3742,2017-02-07T00:00:00.000Z,2024-09-23
260,Evotion,EVO,0.00596126,2110.55566406,14719.65037529,2469219.98044374,2469219.98044374,,-3.04202,6.47942,-13.2224,2015-12-10T00:00:00.000Z,2024-09-23
261,Blakecoin,BLC,0.00120414,1499.6920166,14342.23375604,11910788.700497,11910788.700497,7000000000.0,-5.78978,16.0976,-7.40904,2014-02-12T00:00:00.000Z,2024-09-23
262,KiloCoin,KLC,7.257e-05,1247.10144043,14245.69674465,196297971.01,10025186872.0,,-1.86321,-20.7928,-27.8864,2016-02-26T00:00:00.000Z,2024-09-23
263,BipCoin,BIP,0.01119679,7632.96679688,13515.33761849,1207072.2995266,1207072.2995266,,-1.29796,8.70655,-22.2022,2016-11-03T00:00:00.000Z,2024-09-23
264,8Bit,8BIT,0.0189533,2021.00439453,13494.00974189,711960.78618273,711960.78618273,,-3.45495,29.2196,-4.247,2015-04-18T00:00:00.000Z,2024-09-23
265,GlobalBoost-Y,BSTY,0.00112123,1430.77368164,12780.25720691,11398430.0,11398430.0,21000000.0,-8.97905,-9.10864,-20.2787,2014-10-03T00:00:00.000Z,2024-09-23
266,Lex4All,LEX,0.01629536,513.4666748,12709.22123694,779929.0,5000000.0,,-3.94973,13.3038,,2017-03-15T00:00:00.000Z,2024-09-23
267,BitBar,BTB,0.41865593,1552.82836914,12470.70030909,29787.468318,29787.468318,,-0.639458,9.87923,-12.0482,2013-05-09T00:00:00.000Z,2024-09-23
268,Luna Coin,LUNA,0.01365088,657.059021,12233.13248027,896142.45674575,896142.45674575,,-1.82976,6.37807,-4.81386,2017-01-04T00:00:00.000Z,2024-09-23
269,CryptoCarbon,CCRB,0.90598571,9980.92382813,10827.43525159,11950.999995,10000150.0,70000000.0,-1.86359,12.2449,19.8205,2017-01-19T00:00:00.000Z,2024-09-23
270,Marijuanacoin,MAR,0.0187961,2342.14331055,9824.52612513,522689.72883333,522689.72883333,,-4.21719,11.6997,-58.5325,2017-02-21T00:00:00.000Z,2024-09-23
271,Bikercoin,BIC,0.00118294,3031.10986328,9339.10063362,7894846.95095971,7894846.95095971,25000000.0,-2.20749,4.73421,-25.2412,2016-10-06T00:00:00.000Z,2024-09-23
272,AntiBitcoin,ANTI,0.00052822,1146.0793457,9225.47006574,17465158.7896695,17465158.7896695,,4.28086,9.71624,-14.7956,2015-12-15T00:00:00.000Z,2024-09-23
273,AquariusCoin,ARCO,0.00823264,1019.56939697,9204.17636789,1118010.9247372,1118010.9247372,,1.03128,2.2685,-31.9472,2016-05-04T00:00:00.000Z,2024-09-23
274,BeaverCoin,BVC,0.00296812,2419.14575195,9171.87830773,3090134.99999997,3090134.99999997,,-9.22526,-10.0055,0.840543,2014-10-04T00:00:00.000Z,2024-09-23
275,Acoin,ACOIN,0.00664785,5473.21337891,8110.94338733,1220084.95665668,1220084.95665668,,-2.02903,1.53966,-17.8752,2014-09-13T00:00:00.000Z,2024-09-23
276,Kurrent,KURT,0.00068406,4072.9128418,6785.51293248,9919485.0297,21319485.0297,228000000.0,10.1226,-5.56681,-28.4703,2016-12-01T00:00:00.000Z,2024-09-23
277,Triangles,TRI,0.08035772,1843.50317383,5857.38979065,72891.44241,72891.44241,,-4.86433,1.37153,-24.5483,2014-07-21T00:00:00.000Z,2024-09-23
278,Beatcoin,XBTS,0.00371153,759.92614746,5658.91713165,1524686.0958465,2524686.0958465,,-4.00029,11.9997,-6.36895,2016-09-21T00:00:00.000Z,2024-09-23
279,Xenixcoin,XEN,0.57089126,7310.05371094,5656.35627104,9907.93984152935,10009907.9398415,50000000.0,-1.83597,16.1916,-72.8608,2016-12-01T00:00:00.000Z,2024-09-23
280,AnarchistsPrime,ACP,0.00121294,1087.0402832,5330.73855835,4394873.8010189,4394873.8010189,53760000.0,-1.18598,5.09053,-20.4058,2015-07-13T00:00:00.000Z,2024-09-23
281,Elysium,ELS,0.00120254,2464.22241211,4816.18305329,4005012.07735968,4005012.07735968,18000000.0,11.1746,-9.48443,127.662,2017-02-11T00:00:00.000Z,2024-09-23
282,PayCon,CON,0.00020735,1673.06884766,4777.83783332,23042604.0,23042604.0,,-1.80728,-0.128697,-85.3039,2015-02-15T00:00:00.000Z,2024-09-23
283,MustangCoin,MST,0.0060545,1841.70800781,3793.03904039,626482.65889095,626482.65889095,3000000.0,12.4731,35.7314,-6.49073,2016-09-21T00:00:00.000Z,2024-09-23
284,LiteBar,LTB,0.01427319,1656.59326172,2522.60027655,176737.0,176737.0,,1.3706,2.48949,14.163,2014-03-12T00:00:00.000Z,2024-09-23
285,Impeachcoin,IMPCH,0.0080762,1854.80041504,2488.91716014,308179.0501,2501512.0501,,-6.49633,4.67107,-22.2032,2017-02-10T00:00:00.000Z,2024-09-23
286,Dollar International,DOLLAR,0.01025336,794.23303223,906.18237679,88379.0774600003,10088379.07746,77000000000.0,-1.86271,-41.3311,52.9876,2019-11-26T00:00:00.000Z,2024-09-23
287,Waves Community Token,WCT,0.27940577,418.19158936,1117623.09074402,4000000.0,10000000.0,,-1.78123,18.6342,23.1097,2017-02-08T00:00:00.000Z,2024-09-23
288,MintCoin,MINT,4.152e-05,481.23468018,1005826.70374293,24227239678.1684,24227239678.1684,,-1.58858,33.3378,14.4575,2014-02-19T00:00:00.000Z,2024-09-23
289,GetGems,GEMZ,0.0109872,26.76111031,968358.63419789,88135199.0,88135367.0,,55.9438,1219.39,988.416,2015-01-12T00:00:00.000Z,2024-09-23
290,HEAT,HEAT,0.03414319,179.36946106,890822.71423674,26090784.0,26090784.0,,-1.86243,7.25234,-18.6042,2016-07-12T00:00:00.000Z,2024-09-23
291,Bitpark Coin,BPC,0.0103674,56.89030838,777555.00096828,75000000.0,100000000.0,,-10.4508,-14.3845,-8.13197,2016-12-30T00:00:00.000Z,2024-09-23
292,Triggers,TRIG,0.01824662,442.11175537,585818.6946986,32105592.5103,100000000.0,,-0.732977,-32.3511,117.0,2016-10-11T00:00:00.000Z,2024-09-23
293,Mooncoin,MOON,2.56e-06,136.12940979,567184.53619291,221604978100.309,221604978100.309,,-23.1425,5.78654,284.871,2014-01-06T00:00:00.000Z,2024-09-23
294,Gambit,GAM,0.34742194,159.01763916,445055.00607312,1281021.57499873,1281021.57499873,,-12.9496,-1.41549,1.86632,2015-05-22T00:00:00.000Z,2024-09-23
295,InstantDEX,DEX,0.4215695,49.74520111,421569.4963932,1000000.0,1000000.0,,-0.41983,,,2014-09-14T00:00:00.000Z,2024-09-23
296,Pandacoin,PND,1.037e-05,10.82405472,337019.9519237,32514916897.7707,32514916897.7707,,-1.58977,184.83,-12.2743,2014-02-27T00:00:00.000Z,2024-09-23
297,Joincoin,J,0.13325219,89.51016998,326254.85835678,2448401.5,2448401.5,,-1.79528,1.92745,-21.5001,2014-08-26T00:00:00.000Z,2024-09-23
298,Janus,JNS,0.02427172,331.89038086,322796.97373913,13299305.10541,97268992.4407,,8.06865,31.0314,4.45048,2017-01-25T00:00:00.000Z,2024-09-23
299,VootCoin,VOOT,0.00373226,47.16648483,258573.70202393,69280656.2239512,69280656.2239512,,-1.74819,5.87124,6.35199,2014-06-12T00:00:00.000Z,2024-09-23
300,AudioCoin,ADC,0.00032059,289.25671387,254291.21810005,793198644.29459,793198644.29459,,4.89244,19.1122,-16.4569,2015-06-05T00:00:00.000Z,2024-09-23
301,UniBURST,UNIBURST,0.25070199,412.65548706,250701.99370384,1000000.0,1000000.0,,-3.00125,15.9873,14.3282,2017-03-02T00:00:00.000Z,2024-09-23
302,Jewels,JWL,0.01237306,428.45858765,249045.46253206,20128047.3671004,20128047.3671004,,-1.86271,26.0773,-6.02534,2016-09-09T00:00:00.000Z,2024-09-23
303,Scotcoin,SCOT,0.00023845,310.95202637,238450.20041335,1000000000.0,1000000000.0,,-1.75765,7.43372,-12.8692,2014-05-26T00:00:00.000Z,2024-09-23
304,Colossuscoin V2,CV2,1.031e-05,0.16845918,225856.36954791,21915272458.649,21915272458.649,,-1.81165,207.388,33.8817,2015-03-20T00:00:00.000Z,2024-09-23
305,UnionCoin,UNC,0.02609471,258.43002319,218898.28125,8388608.0,8388608.0,,0.0,-5.2812,1.62193,2014-03-03T00:00:00.000Z,2024-09-23
306,ECC,ECC,1.024e-05,10.62192059,218716.6462362,21354307901.5666,21354307901.5666,25000000000.0,-1.749,22.4585,295.077,2014-03-20T00:00:00.000Z,2024-09-23
307,Fantomcoin,FCN,0.03835938,101.64775085,212354.38587259,5535917.91383763,5535917.91383763,,6.39375,63.2244,102.582,2014-06-08T00:00:00.000Z,2024-09-23
308,ReeCoin,REE,0.01633354,106.59973907,202008.3339767,12367704.2414951,6662367704.2415,,-1.95788,2.19449,-55.5861,2016-07-11T00:00:00.000Z,2024-09-23
309,EuropeCoin,ERC,0.02038231,107.86003113,198694.58788558,9748385.36704157,9748385.36704157,32000000.0,2.8997,15.4498,-6.68787,2015-06-18T00:00:00.000Z,2024-09-23
310,Mineum,MNM,0.01900955,1.66779327,179381.0971812,9436366.84876144,9586366.84876144,,-1.5897,6.2981,-18.6832,2016-06-08T00:00:00.000Z,2024-09-23
