id,name,symbol,slug,cmcRank,circulatingSupply,totalSupply,maxSupply,lastUpdated,dateAdded,tags,quotes,url,date_added,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,timestamp
400,Kore,KORE,korecoin,307,1830948.808323,1830948.808323,12000000.0,2016-07-03T23:59:10.000Z,2014-06-21T00:00:00.000Z,,"[{'name': '2781', 'price': 0.01315999, 'volume24h': 28.50129128, 'marketCap': 24095.26175605, 'percentChange1h': -0.85081, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.867e-05, 'volume24h': 0.04042919, 'marketCap': 34.17922384, 'percentChange1h': -0.85081, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#400,2014-06-21T00:00:00.000Z,12000000.0,1830948.808323,1830948.808323,,307,2016-07-03T23:59:10.000Z,2024-09-24T15:30:15Z
627,Sterlingcoin,SLG,sterlingcoin,308,3881156.1090703,3881156.1090703,,2016-07-03T23:59:13.000Z,2014-09-23T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00605236, 'volume24h': 0.10849432, 'marketCap': 23490.15013546, 'percentChange1h': -0.763824, 'percentChange24h': -8.39756, 'percentChange7d': 3.12403, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 8.59e-06, 'volume24h': 0.0001539, 'marketCap': 33.32087062, 'percentChange1h': -0.763824, 'percentChange24h': -8.39756, 'percentChange7d': 3.12403, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#627,2014-09-23T00:00:00.000Z,,3881156.1090703,3881156.1090703,,308,2016-07-03T23:59:13.000Z,2024-09-24T15:30:15Z
720,Crown,CRW,crown,309,9003370.0,9003370.0,42000000.0,2016-07-03T23:59:15.000Z,2014-11-08T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00256448, 'volume24h': 2.99698663, 'marketCap': 23088.93141707, 'percentChange1h': -0.850808, 'percentChange24h': -8.58256, 'percentChange7d': 195.913, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 3.64e-06, 'volume24h': 0.00425124, 'marketCap': 32.75174028, 'percentChange1h': -0.850808, 'percentChange24h': -8.58256, 'percentChange7d': 195.913, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#720,2014-11-08T00:00:00.000Z,42000000.0,9003370.0,9003370.0,,309,2016-07-03T23:59:15.000Z,2024-09-24T15:30:15Z
661,ARCHcoin,ARCH,archcoin,310,16531913.6275395,16531913.6275395,,2016-07-03T23:59:14.000Z,2014-10-06T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00135412, 'volume24h': 37.48662949, 'marketCap': 22386.26949737, 'percentChange1h': -0.850808, 'percentChange24h': -0.294379, 'percentChange7d': 74.9609, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.92e-06, 'volume24h': 0.05317493, 'marketCap': 31.75501158, 'percentChange1h': -0.850808, 'percentChange24h': -0.294379, 'percentChange7d': 74.9609, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#661,2014-10-06T00:00:00.000Z,,16531913.6275395,16531913.6275395,,310,2016-07-03T23:59:14.000Z,2024-09-24T15:30:15Z
304,Canada eCoin,CDN,canada-ecoin,311,94603181.9791179,94603181.9791179,,2016-07-03T23:59:08.000Z,2014-05-11T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00023642, 'volume24h': 1.33092928, 'marketCap': 22366.47292778, 'percentChange1h': -0.849969, 'percentChange24h': -6.51421, 'percentChange7d': -29.7536, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 3.4e-07, 'volume24h': 0.00188793, 'marketCap': 31.72693006, 'percentChange1h': -0.849969, 'percentChange24h': -6.51421, 'percentChange7d': -29.7536, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#304,2014-05-11T00:00:00.000Z,,94603181.9791179,94603181.9791179,,311,2016-07-03T23:59:08.000Z,2024-09-24T15:30:15Z
51,GlobalCoin,GLC,globalcoin,312,65171009.975,65171009.975,,2016-07-03T23:59:02.000Z,2013-08-04T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00034182, 'volume24h': 0.98409158, 'marketCap': 22276.61471017, 'percentChange1h': -0.850806, 'percentChange24h': 12.3013, 'percentChange7d': -29.7095, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 4.8e-07, 'volume24h': 0.00139594, 'marketCap': 31.59946583, 'percentChange1h': -0.850806, 'percentChange24h': 12.3013, 'percentChange7d': -29.7095, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#51,2013-08-04T00:00:00.000Z,,65171009.975,65171009.975,,312,2016-07-03T23:59:02.000Z,2024-09-24T15:30:15Z
338,QuazarCoin,QCN,quazarcoin-old,313,4183335.10109632,4183335.10109632,,2016-07-03T23:59:09.000Z,2014-05-26T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00525874, 'volume24h': 27.85631371, 'marketCap': 21999.0557355, 'percentChange1h': 35.4004, 'percentChange24h': 49.9691, 'percentChange7d': 37.6337, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 7.46e-06, 'volume24h': 0.03951429, 'marketCap': 31.20574733, 'percentChange1h': 35.4004, 'percentChange24h': 49.9691, 'percentChange7d': 37.6337, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#338,2014-05-26T00:00:00.000Z,,4183335.10109632,4183335.10109632,,313,2016-07-03T23:59:09.000Z,2024-09-24T15:30:16Z
314,OrangeCoin,OC,orangecoin,314,61039828.286957,61039828.286957,,2016-07-03T23:59:08.000Z,2014-05-13T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00034839, 'volume24h': 52.74625778, 'marketCap': 21265.7434984, 'percentChange1h': -0.850806, 'percentChange24h': -12.8469, 'percentChange7d': -27.8071, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 4.9e-07, 'volume24h': 0.07482077, 'marketCap': 30.16554103, 'percentChange1h': -0.850806, 'percentChange24h': -12.8469, 'percentChange7d': -27.8071, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#314,2014-05-13T00:00:00.000Z,,61039828.286957,61039828.286957,,314,2016-07-03T23:59:08.000Z,2024-09-24T15:30:16Z
90,Dimecoin,DIME,dimecoin,315,491272591695.918,491272591695.918,,2016-07-03T23:59:05.000Z,2014-01-06T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 4e-08, 'volume24h': 3.12347054, 'marketCap': 21074.32443945, 'percentChange1h': -0.486829, 'percentChange24h': -56.3361, 'percentChange7d': -47.4704, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 0.0, 'volume24h': 0.00443066, 'marketCap': 29.89401234, 'percentChange1h': -0.486829, 'percentChange24h': -56.3361, 'percentChange7d': -47.4704, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#90,2014-01-06T00:00:00.000Z,,491272591695.918,491272591695.918,,315,2016-07-03T23:59:05.000Z,2024-09-24T15:30:16Z
142,Aricoin,ARI,aricoin,316,140262505.130972,140262505.130972,,2016-07-03T23:59:05.000Z,2014-02-20T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00014944, 'volume24h': 10.91826534, 'marketCap': 20960.29685222, 'percentChange1h': -0.997268, 'percentChange24h': -11.5781, 'percentChange7d': 18.3214, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 2.1e-07, 'volume24h': 0.0154876, 'marketCap': 29.73226376, 'percentChange1h': -0.997268, 'percentChange24h': -11.5781, 'percentChange7d': 18.3214, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#142,2014-02-20T00:00:00.000Z,,140262505.130972,140262505.130972,,316,2016-07-03T23:59:05.000Z,2024-09-24T15:30:16Z
638,Trollcoin,TROLL,trollcoin,317,527060410.0,527060410.0,,2016-07-03T23:59:13.000Z,2014-09-30T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 3.944e-05, 'volume24h': 5.3089838, 'marketCap': 20786.49818534, 'percentChange1h': -0.82136, 'percentChange24h': -6.4497, 'percentChange7d': -11.147, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 6e-08, 'volume24h': 0.00753081, 'marketCap': 29.48572966, 'percentChange1h': -0.82136, 'percentChange24h': -6.4497, 'percentChange7d': -11.147, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#638,2014-09-30T00:00:00.000Z,,527060410.0,527060410.0,,317,2016-07-03T23:59:13.000Z,2024-09-24T15:30:16Z
923,Viral,VIRAL,viral,318,5383031.1653871,5383031.1653871,,2016-07-03T23:59:19.000Z,2015-05-08T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00364825, 'volume24h': 64.71828461, 'marketCap': 19638.63287395, 'percentChange1h': -0.82465, 'percentChange24h': -10.4638, 'percentChange7d': 6.99197, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 5.18e-06, 'volume24h': 0.09180314, 'marketCap': 27.85747819, 'percentChange1h': -0.82465, 'percentChange24h': -10.4638, 'percentChange7d': 6.99197, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#923,2015-05-08T00:00:00.000Z,,5383031.1653871,5383031.1653871,,318,2016-07-03T23:59:19.000Z,2024-09-24T15:30:16Z
1141,Moin,MOIN,moin,319,6401659.37645401,6401659.37645401,,2016-07-03T23:59:26.000Z,2016-01-04T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00303429, 'volume24h': 21.96213913, 'marketCap': 19424.480124, 'percentChange1h': -0.883872, 'percentChange7d': -19.8832, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 4.3e-06, 'volume24h': 0.03115338, 'marketCap': 27.55370167, 'percentChange1h': -0.883872, 'percentChange7d': -19.8832, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1141,2016-01-04T00:00:00.000Z,,6401659.37645401,6401659.37645401,,319,2016-07-03T23:59:26.000Z,2024-09-24T15:30:16Z
671,GAIA,GAIA,gaia,320,24101381.448726,24101381.448726,,2016-07-03T23:59:14.000Z,2014-10-11T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00080196, 'volume24h': 0.33554679, 'marketCap': 19328.27668133, 'percentChange1h': -0.824652, 'percentChange24h': -9.24492, 'percentChange7d': 3.02121, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.14e-06, 'volume24h': 0.00047597, 'marketCap': 27.41723671, 'percentChange1h': -0.824652, 'percentChange24h': -9.24492, 'percentChange7d': 3.02121, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#671,2014-10-11T00:00:00.000Z,,24101381.448726,24101381.448726,,320,2016-07-03T23:59:14.000Z,2024-09-24T15:30:16Z
151,Pesetacoin,PTC,pesetacoin,321,115164649.414,115164649.414,,2016-07-03T23:59:06.000Z,2014-02-22T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00016659, 'volume24h': 38.8003006, 'marketCap': 19185.68345063, 'percentChange1h': -0.873505, 'percentChange24h': -1.02739, 'percentChange7d': 10.6733, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 2.4e-07, 'volume24h': 0.05503838, 'marketCap': 27.21496765, 'percentChange1h': -0.873505, 'percentChange24h': -1.02739, 'percentChange7d': 10.6733, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#151,2014-02-22T00:00:00.000Z,,115164649.414,115164649.414,,321,2016-07-03T23:59:06.000Z,2024-09-24T15:30:16Z
1184,SproutsExtreme,SPEX,sproutsextreme,322,2866607585.84296,2866607585.84296,,2016-07-03T19:39:28.000Z,2016-03-01T00:00:00.000Z,,"[{'name': '2781', 'price': 6.64e-06, 'volume24h': 0.07305078, 'marketCap': 19037.08304623, 'percentChange1h': 0.916075, 'percentChange24h': -4.45479, 'percentChange7d': 5.76717, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1e-08, 'volume24h': 0.00010362, 'marketCap': 27.00417739, 'percentChange1h': 0.916075, 'percentChange24h': -4.45479, 'percentChange7d': 5.76717, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1184,2016-03-01T00:00:00.000Z,,2866607585.84296,2866607585.84296,,322,2016-07-03T19:39:28.000Z,2024-09-24T15:30:17Z
125,Blakecoin,BLC,blakecoin,323,10960491.465862,10960491.465862,7000000000.0,2016-07-03T23:59:04.000Z,2014-02-12T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00171648, 'volume24h': 397.10189819, 'marketCap': 18813.43385933, 'percentChange1h': -0.850808, 'percentChange24h': -0.0862706, 'percentChange7d': 41.1344, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 2.43e-06, 'volume24h': 0.56329061, 'marketCap': 26.68693013, 'percentChange1h': -0.850808, 'percentChange24h': -0.0862706, 'percentChange7d': 41.1344, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#125,2014-02-12T00:00:00.000Z,7000000000.0,10960491.465862,10960491.465862,,323,2016-07-03T23:59:04.000Z,2024-09-24T15:30:17Z
217,Bela,BELA,belacoin,324,22965650.0,22965650.0,,2016-07-03T23:59:06.000Z,2014-03-20T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00080853, 'volume24h': 458.62005615, 'marketCap': 18568.43219186, 'percentChange1h': -2.02065, 'percentChange24h': -4.01301, 'percentChange7d': 25.2247, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.15e-06, 'volume24h': 0.65055436, 'marketCap': 26.3393943, 'percentChange1h': -2.02065, 'percentChange24h': -4.01301, 'percentChange7d': 25.2247, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#217,2014-03-20T00:00:00.000Z,,22965650.0,22965650.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2e98a6804e4b6c832ed0ca876a943abd3400b224'}",324,2016-07-03T23:59:06.000Z,2024-09-24T15:30:17Z
1073,Steps,STEPS,steps,325,18596301.9067707,18596301.9067707,,2016-07-03T23:59:23.000Z,2015-09-19T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00098606, 'volume24h': 7.33082247, 'marketCap': 18337.099975, 'percentChange1h': 0.0298626, 'percentChange24h': -2.07295, 'percentChange7d': -15.0404, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.4e-06, 'volume24h': 0.0103988, 'marketCap': 26.01124864, 'percentChange1h': 0.0298626, 'percentChange24h': -2.07295, 'percentChange7d': -15.0404, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1073,2015-09-19T00:00:00.000Z,,18596301.9067707,18596301.9067707,,325,2016-07-03T23:59:23.000Z,2024-09-24T15:30:17Z
1111,SOILcoin,SOIL,soilcoin,326,3381312.0,3381312.0,,2016-07-03T23:59:25.000Z,2015-11-12T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00539678, 'volume24h': 99.90589905, 'marketCap': 18248.18941462, 'percentChange1h': 0.619641, 'percentChange24h': 0.0598949, 'percentChange7d': 13.2996, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 7.66e-06, 'volume24h': 0.14171691, 'marketCap': 25.88512866, 'percentChange1h': 0.619641, 'percentChange24h': 0.0598949, 'percentChange7d': 13.2996, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1111,2015-11-12T00:00:00.000Z,,3381312.0,3381312.0,,326,2016-07-03T23:59:25.000Z,2024-09-24T15:30:17Z
423,MonetaVerde,MCN,monetaverde,327,18446258.360373,18446258.360373,,2016-07-03T23:59:10.000Z,2014-08-26T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00095315, 'volume24h': 275.28427124, 'marketCap': 17581.97566046, 'percentChange1h': 6.38184, 'percentChange24h': -26.6842, 'percentChange7d': 43.0276, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.35e-06, 'volume24h': 0.39049182, 'marketCap': 24.94010182, 'percentChange1h': 6.38184, 'percentChange24h': -26.6842, 'percentChange7d': 43.0276, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#423,2014-08-26T00:00:00.000Z,,18446258.360373,18446258.360373,,327,2016-07-03T23:59:10.000Z,2024-09-24T15:30:17Z
29,Bottlecaps,CAP,bottlecaps,328,62882102.481533,62882102.481533,,2016-07-03T23:59:00.000Z,2013-07-04T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00026951, 'volume24h': 3.53369212, 'marketCap': 16947.36992043, 'percentChange1h': 1.62793, 'percentChange24h': 1.13045, 'percentChange7d': 95.8131, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 3.8e-07, 'volume24h': 0.00501256, 'marketCap': 24.03991107, 'percentChange1h': 1.62793, 'percentChange24h': 1.13045, 'percentChange7d': 95.8131, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#29,2013-07-04T00:00:00.000Z,,62882102.481533,62882102.481533,,328,2016-07-03T23:59:00.000Z,2024-09-24T15:30:17Z
1164,Francs,FRN,francs,329,1640000.0,1640000.0,,2016-07-03T23:59:27.000Z,2016-01-31T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.01027597, 'volume24h': 63.14664841, 'marketCap': 16852.58351266, 'percentChange1h': -0.91399, 'percentChange24h': -13.925, 'percentChange7d': 6.88593, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.458e-05, 'volume24h': 0.08957377, 'marketCap': 23.90545618, 'percentChange1h': -0.91399, 'percentChange24h': -13.925, 'percentChange7d': 6.88593, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1164,2016-01-31T00:00:00.000Z,,1640000.0,1640000.0,,329,2016-07-03T23:59:27.000Z,2024-09-24T15:30:17Z
978,Ratecoin,XRA,ratecoin,330,90520023.837323,90520023.837323,,2016-07-03T23:59:20.000Z,2015-06-26T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00018256, 'volume24h': 8.69045544, 'marketCap': 16524.98954853, 'percentChange1h': -0.824645, 'percentChange24h': 35.6299, 'percentChange7d': 75.3306, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 2.6e-07, 'volume24h': 0.01232745, 'marketCap': 23.44076285, 'percentChange1h': -0.824645, 'percentChange24h': 35.6299, 'percentChange7d': 75.3306, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#978,2015-06-26T00:00:00.000Z,,90520023.837323,90520023.837323,,330,2016-07-03T23:59:20.000Z,2024-09-24T15:30:17Z
1064,PrimeChain,PRIME,primechain,331,3585867.237337,3585867.237337,,2016-07-03T23:59:23.000Z,2015-09-14T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00457405, 'volume24h': 196.98371887, 'marketCap': 16401.92504944, 'percentChange1h': -0.862901, 'percentChange24h': -6.69716, 'percentChange7d': -10.838, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 6.49e-06, 'volume24h': 0.27942218, 'marketCap': 23.26619537, 'percentChange1h': -0.862901, 'percentChange24h': -6.69716, 'percentChange7d': -10.838, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1064,2015-09-14T00:00:00.000Z,,3585867.237337,3585867.237337,,331,2016-07-03T23:59:23.000Z,2024-09-24T15:30:18Z
1004,Hellenic Coin,HNC,helleniccoin,332,5800500.0,55800500.0,,2016-07-03T23:59:21.000Z,2015-07-21T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00277548, 'volume24h': 296.79855347, 'marketCap': 16099.17061811, 'percentChange1h': -0.824649, 'percentChange24h': -60.4243, 'percentChange7d': 5.76353, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 3.94e-06, 'volume24h': 0.42100992, 'marketCap': 22.83673702, 'percentChange1h': -0.824649, 'percentChange24h': -60.4243, 'percentChange7d': 5.76353, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1004,2015-07-21T00:00:00.000Z,,5800500.0,55800500.0,,332,2016-07-03T23:59:21.000Z,2024-09-24T15:30:18Z
1297,ChessCoin,CHESS,chesscoin,333,48397891.4231064,48397891.4231064,,2016-07-03T23:59:32.000Z,2016-07-02T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00032933, 'volume24h': 116.44689941, 'marketCap': 15938.97387641, 'percentChange1h': -0.714714, 'percentChange24h': -39.1121, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 4.7e-07, 'volume24h': 0.16518039, 'marketCap': 22.60949731, 'percentChange1h': -0.714714, 'percentChange24h': -39.1121, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1297,2016-07-02T00:00:00.000Z,,48397891.4231064,48397891.4231064,,333,2016-07-03T23:59:32.000Z,2024-09-24T15:30:18Z
78,HoboNickels,HBN,hobonickels,334,25819588.700623,25819588.700623,120000000.0,2016-07-03T23:59:05.000Z,2013-12-20T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00061133, 'volume24h': 37.46109772, 'marketCap': 15784.2389211, 'percentChange1h': -0.873503, 'percentChange24h': -5.25734, 'percentChange7d': 5.90551, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 8.7e-07, 'volume24h': 0.05313871, 'marketCap': 22.39000516, 'percentChange1h': -0.873503, 'percentChange24h': -5.25734, 'percentChange7d': 5.90551, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#78,2013-12-20T00:00:00.000Z,120000000.0,25819588.700623,25819588.700623,,334,2016-07-03T23:59:05.000Z,2024-09-24T15:30:18Z
113,SmartCoin,SMC,smartcoin,335,21445861.999,21445861.999,,2016-07-03T23:59:04.000Z,2014-02-06T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00073589, 'volume24h': 9.99563599, 'marketCap': 15781.84664992, 'percentChange1h': -0.445883, 'percentChange24h': -9.24047, 'percentChange7d': -17.8822, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.04e-06, 'volume24h': 0.01417885, 'marketCap': 22.38661172, 'percentChange1h': -0.445883, 'percentChange24h': -9.24047, 'percentChange7d': -17.8822, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#113,2014-02-06T00:00:00.000Z,,21445861.999,21445861.999,,335,2016-07-03T23:59:04.000Z,2024-09-24T15:30:18Z
621,FreeMarket,MRKT,freemarket,336,720000.0,1000000.0,,2016-07-03T23:59:13.000Z,2014-09-23T00:00:00.000Z,,"[{'name': '2781', 'price': 0.02157444, 'volume24h': 19.50868416, 'marketCap': 15533.59508514, 'percentChange1h': -0.0849426, 'percentChange24h': -69.3653, 'percentChange7d': -79.5627, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 3.06e-05, 'volume24h': 0.02767315, 'marketCap': 22.03446589, 'percentChange1h': -0.0849426, 'percentChange24h': -69.3653, 'percentChange7d': -79.5627, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#621,2014-09-23T00:00:00.000Z,,720000.0,1000000.0,,336,2016-07-03T23:59:13.000Z,2024-09-24T15:30:18Z
120,Nyancoin,NYAN,nyancoin,337,278253882.218906,278253882.218906,337000000.0,2016-07-03T23:59:04.000Z,2014-02-10T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 5.259e-05, 'volume24h': 14.90995312, 'marketCap': 14632.63662162, 'percentChange1h': -0.850811, 'percentChange24h': -6.26934, 'percentChange7d': 3.61762, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 7e-08, 'volume24h': 0.02114983, 'marketCap': 20.75645276, 'percentChange1h': -0.850811, 'percentChange24h': -6.26934, 'percentChange7d': 3.61762, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#120,2014-02-10T00:00:00.000Z,337000000.0,278253882.218906,278253882.218906,,337,2016-07-03T23:59:04.000Z,2024-09-24T15:30:18Z
411,SHACoin,SHA,shacoin,338,365515033.183978,365515033.183978,,2016-07-03T20:14:10.000Z,2014-06-25T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 3.982e-05, 'volume24h': 0.04105816, 'marketCap': 14554.13543657, 'percentChange1h': 0.735194, 'percentChange24h': -4.60664, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 6e-08, 'volume24h': 5.824e-05, 'marketCap': 20.64509852, 'percentChange1h': 0.735194, 'percentChange24h': -4.60664, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#411,2014-06-25T00:00:00.000Z,,365515033.183978,365515033.183978,,338,2016-07-03T20:14:10.000Z,2024-09-24T15:30:18Z
890,8Bit,8BIT,8bit,339,711960.78618273,711960.78618273,,2016-07-03T23:59:18.000Z,2015-04-18T00:00:00.000Z,,"[{'name': '2781', 'price': 0.02031187, 'volume24h': 62.65330505, 'marketCap': 14461.25338071, 'percentChange1h': -3.89074, 'percentChange24h': 0.840563, 'percentChange7d': -3.60588, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 2.881e-05, 'volume24h': 0.08887396, 'marketCap': 20.51334496, 'percentChange1h': -3.89074, 'percentChange24h': 0.840563, 'percentChange7d': -3.60588, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#890,2015-04-18T00:00:00.000Z,,711960.78618273,711960.78618273,,339,2016-07-03T23:59:18.000Z,2024-09-24T15:30:18Z
1049,020LondonCoin,020,o2olondoncoin,340,150917840248.347,150917840248.347,,2016-07-03T23:59:22.000Z,2015-09-15T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 1e-07, 'volume24h': 5.22955942, 'marketCap': 14374.09776388, 'percentChange1h': -0.774838, 'percentChange24h': -12.0163, 'percentChange7d': -22.1484, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 0.0, 'volume24h': 0.00741815, 'marketCap': 20.38971437, 'percentChange1h': -0.774838, 'percentChange24h': -12.0163, 'percentChange7d': -22.1484, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1049,2015-09-15T00:00:00.000Z,,150917840248.347,150917840248.347,,340,2016-07-03T23:59:22.000Z,2024-09-24T15:30:18Z
