id,name,symbol,slug,cmcRank,numMarketPairs,circulatingSupply,totalSupply,maxSupply,lastUpdated,dateAdded,tags,quotes,url,date_added,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,timestamp
2158,Phore,PHR,phore,744,4,20786903.053797,20786903.053797,,2020-05-03T23:59:01.000Z,2017-11-07T00:00:00.000Z,,"[{'name': '2781', 'price': 0.26964812, 'volume24h': 23414.7046939, 'marketCap': 5605149.39825743, 'percentChange1h': 0.174575, 'percentChange24h': 1.57726, 'percentChange7d': 23.2011, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 3e-05, 'volume24h': 2.60489447, 'marketCap': 623.57492372, 'percentChange1h': 0.174575, 'percentChange24h': 1.57726, 'percentChange7d': 23.2011, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#2158,2017-11-07T00:00:00.000Z,,20786903.053797,20786903.053797,,744,2020-05-03T23:59:01.000Z,2024-09-24T14:47:32Z
2833,Ivy,IVY,ivy,745,2,863963242.953422,1610924200,,2020-05-03T23:59:03.000Z,2018-05-31T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00642945, 'volume24h': 0.0, 'marketCap': 5554808.79048359, 'percentChange1h': -7.10543e-14, 'percentChange24h': 1.56319e-13, 'percentChange7d': 6.65732, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 7.2e-07, 'volume24h': 0.0, 'marketCap': 617.97451266, 'percentChange1h': -7.10543e-14, 'percentChange24h': 1.56319e-13, 'percentChange7d': 6.65732, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#2833,2018-05-31T00:00:00.000Z,,863963242.953422,1610924200,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa4ea687a2a7f29cf2dc66b39c68e4411c0d00c49'}",745,2020-05-03T23:59:03.000Z,2024-09-24T14:47:32Z
2467,OriginTrail,TRAC,origintrail,746,5,289917477.801527,500000000,,2020-05-03T23:59:01.000Z,2018-01-25T00:00:00.000Z,,"[{'name': '2781', 'price': 0.01884548, 'volume24h': 37287.98436491, 'marketCap': 5463634.85799831, 'percentChange1h': 0.916671, 'percentChange24h': 1.64702, 'percentChange7d': -11.6879, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 2.1e-06, 'volume24h': 4.14830192, 'marketCap': 607.83137928, 'percentChange1h': 0.916671, 'percentChange24h': 1.64702, 'percentChange7d': -11.6879, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#2467,2018-01-25T00:00:00.000Z,,289917477.801527,500000000,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f'}",746,2020-05-03T23:59:01.000Z,2024-09-24T14:47:32Z
1784,Polybius,PLBT,polybius,747,7,3969564.998325,3969564.998325,,2020-05-03T23:59:01.000Z,2017-07-06T00:00:00.000Z,,"[{'name': '2781', 'price': 1.35556439, 'volume24h': 10836.00845794, 'marketCap': 5381000.97032626, 'percentChange1h': 1.37745, 'percentChange24h': -8.94204, 'percentChange7d': -5.89779, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 0.00015081, 'volume24h': 1.20550991, 'marketCap': 598.63832901, 'percentChange1h': 1.37745, 'percentChange24h': -8.94204, 'percentChange7d': -5.89779, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#1784,2017-07-06T00:00:00.000Z,,3969564.998325,3969564.998325,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0affa06e7fbe5bc9a764c979aa66e8256a631f02'}",747,2020-05-03T23:59:01.000Z,2024-09-24T14:47:32Z
3357,Digital Asset Guarantee Token,DAGT,digital-asset-guarantee-token,748,1,33099999.99997,100100000,,2020-05-03T23:59:05.000Z,2018-09-29T00:00:00.000Z,,"[{'name': '2781', 'price': 0.16074833, 'volume24h': 0.0, 'marketCap': 5320769.74235868, 'percentChange1h': 0.214935, 'percentChange24h': -1.34643, 'percentChange7d': 8.77939, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 1.788e-05, 'volume24h': 0.0, 'marketCap': 591.93758283, 'percentChange1h': 0.214935, 'percentChange24h': -1.34643, 'percentChange7d': 8.77939, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#3357,2018-09-29T00:00:00.000Z,,33099999.99997,100100000,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x56D1aE30c97288DA4B58BC39F026091778e4E316'}",748,2020-05-03T23:59:05.000Z,2024-09-24T14:47:32Z
1654,Bitcore,BTX,bitcore,749,4,17726274.7939542,18227233.910548,21000000.0,2020-05-03T23:59:01.000Z,2017-04-27T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.28780216, 'volume24h': 874.44226667, 'marketCap': 5101660.10473614, 'percentChange1h': -0.335365, 'percentChange24h': -1.83133, 'percentChange7d': 28.7846, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 3.202e-05, 'volume24h': 0.09728202, 'marketCap': 567.56155539, 'percentChange1h': -0.335365, 'percentChange24h': -1.83133, 'percentChange7d': 28.7846, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#1654,2017-04-27T00:00:00.000Z,21000000.0,17726274.7939542,18227233.910548,,749,2020-05-03T23:59:01.000Z,2024-09-24T14:47:32Z
4762,ZVCHAIN,ZVC,zvchain,750,1,586122238.555468,598293109.165468,5000000000.0,2020-05-03T23:59:09.000Z,2019-10-07T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00848039, 'volume24h': 28582.720046, 'marketCap': 4970546.8373206, 'percentChange1h': 4.67786, 'percentChange24h': -10.2847, 'percentChange7d': -39.9578, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 9.4e-07, 'volume24h': 3.17983807, 'marketCap': 552.97515636, 'percentChange1h': 4.67786, 'percentChange24h': -10.2847, 'percentChange7d': -39.9578, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#4762,2019-10-07T00:00:00.000Z,5000000000.0,586122238.555468,598293109.165468,,750,2020-05-03T23:59:09.000Z,2024-09-24T14:47:32Z
2927,sUSD,SUSD,susd,751,3,4918690.49820226,4918690.49820226,,2020-05-03T23:59:04.000Z,2018-07-13T00:00:00.000Z,,"[{'name': '2781', 'price': 1.01007667, 'volume24h': 859.70194066, 'marketCap': 4968254.53438353, 'percentChange1h': -0.160268, 'percentChange24h': -0.870763, 'percentChange7d': -0.483467, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 0.00011237, 'volume24h': 0.09564216, 'marketCap': 552.72013682, 'percentChange1h': -0.160268, 'percentChange24h': -0.870763, 'percentChange7d': -0.483467, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#2927,2018-07-13T00:00:00.000Z,,4918690.49820226,4918690.49820226,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x57Ab1ec28D129707052df4dF418D58a2D46d5f51'}",751,2020-05-03T23:59:04.000Z,2024-09-24T14:47:32Z
1963,Credo,CREDO,credo,752,1,549891702.891,1374729257,,2020-05-03T23:59:01.000Z,2017-09-13T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00903368, 'volume24h': 0.0, 'marketCap': 4967543.1380837, 'percentChange1h': -2.84217e-14, 'percentChange24h': 1.7053e-13, 'percentChange7d': 2.27374e-13, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 1e-06, 'volume24h': 0.0, 'marketCap': 552.64099372, 'percentChange1h': -2.84217e-14, 'percentChange24h': 1.7053e-13, 'percentChange7d': 2.27374e-13, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#1963,2017-09-13T00:00:00.000Z,,549891702.891,1374729257,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4e0603e2a27a30480e5e3a4fe548e29ef12f64be'}",752,2020-05-03T23:59:01.000Z,2024-09-24T14:47:32Z
4850,LINKA,LINKA,linka,753,3,694150020,2000000000,,2020-05-03T23:59:09.000Z,2019-11-01T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00715173, 'volume24h': 27806.39263485, 'marketCap': 4964372.40788238, 'percentChange1h': -0.197745, 'percentChange24h': -0.836506, 'percentChange7d': 6.39007, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 8e-07, 'volume24h': 3.09347137, 'marketCap': 552.28824882, 'percentChange1h': -0.197745, 'percentChange24h': -0.836506, 'percentChange7d': 6.39007, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#4850,2019-11-01T00:00:00.000Z,,694150020,2000000000,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x578b49c45961f98d8df92854b53f1641af0a5036'}",753,2020-05-03T23:59:09.000Z,2024-09-24T14:47:32Z
3997,BlockStamp,BST,blockstamp,754,11,26335865.4243057,33878831.4243057,,2020-05-03T23:59:09.000Z,2019-06-05T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.18809462, 'volume24h': 1431.69539864, 'marketCap': 4953634.70967686, 'percentChange1h': 17.2489, 'percentChange24h': -26.9455, 'percentChange7d': 37.3109, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 2.093e-05, 'volume24h': 0.15927664, 'marketCap': 551.09367596, 'percentChange1h': 17.2489, 'percentChange24h': -26.9455, 'percentChange7d': 37.3109, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#3997,2019-06-05T00:00:00.000Z,,26335865.4243057,33878831.4243057,,754,2020-05-03T23:59:09.000Z,2024-09-24T14:47:32Z
4075,CryptoFranc,XCHF,cryptofranc,755,5,4731000,4731000,,2020-05-03T23:59:08.000Z,2019-07-02T00:00:00.000Z,,"[{'name': '2781', 'price': 1.0427161, 'volume24h': 12815.67591336, 'marketCap': 4933089.86224005, 'percentChange1h': -0.0912772, 'percentChange24h': -1.33484, 'percentChange7d': 0.186828, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 0.000116, 'volume24h': 1.42574864, 'marketCap': 548.80805416, 'percentChange1h': -0.0912772, 'percentChange24h': -1.33484, 'percentChange7d': 0.186828, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#4075,2019-07-02T00:00:00.000Z,,4731000,4731000,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb4272071ecadd69d933adcd19ca99fe80664fc08'}",755,2020-05-03T23:59:08.000Z,2024-09-24T14:47:32Z
2498,Jibrel Network,JNT,jibrel-network,756,8,170126885.901381,200000000,,2020-05-03T23:59:01.000Z,2018-02-02T00:00:00.000Z,,"[{'name': '2781', 'price': 0.02863732, 'volume24h': 5996.63300601, 'marketCap': 4871978.42793068, 'percentChange1h': -0.0787002, 'percentChange24h': 1.9469, 'percentChange7d': -1.98221, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 3.19e-06, 'volume24h': 0.66712762, 'marketCap': 542.00938471, 'percentChange1h': -0.0787002, 'percentChange24h': 1.9469, 'percentChange7d': -1.98221, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#2498,2018-02-02T00:00:00.000Z,,170126885.901381,200000000,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa5fd1a791c4dfcaacc963d4f73c6ae5824149ea7'}",756,2020-05-03T23:59:01.000Z,2024-09-24T14:47:33Z
4105,CoinMetro Token,XCM,coinmetro-token,757,3,209785036.53427,330000000,330000000.0,2020-05-03T23:59:09.000Z,2019-08-01T00:00:00.000Z,,"[{'name': '2781', 'price': 0.02305448, 'volume24h': 8174.65839509, 'marketCap': 4836485.63871844, 'percentChange1h': -0.158048, 'percentChange24h': -7.43787, 'percentChange7d': -18.141, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 2.56e-06, 'volume24h': 0.90943374, 'marketCap': 538.06079891, 'percentChange1h': -0.158048, 'percentChange24h': -7.43787, 'percentChange7d': -18.141, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#4105,2019-08-01T00:00:00.000Z,330000000.0,209785036.53427,330000000,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x36ac219f90f5a6a3c77f2a7b660e3cc701f68e25'}",757,2020-05-03T23:59:09.000Z,2024-09-24T14:47:33Z
3733,S4FE,S4F,s4fe,758,5,267333571.88061,1000000000,,2020-05-03T23:59:07.000Z,2019-02-07T00:00:00.000Z,,"[{'name': '2781', 'price': 0.0180854, 'volume24h': 8794.20132609, 'marketCap': 4834833.80527469, 'percentChange1h': -0.233364, 'percentChange24h': -6.26721, 'percentChange7d': -41.628, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 2.01e-06, 'volume24h': 0.97835812, 'marketCap': 537.87703183, 'percentChange1h': -0.233364, 'percentChange24h': -6.26721, 'percentChange7d': -41.628, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#3733,2019-02-07T00:00:00.000Z,,267333571.88061,1000000000,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaec7d1069e3a914a3eb50f0bfb1796751f2ce48a'}",758,2020-05-03T23:59:07.000Z,2024-09-24T14:47:33Z
3998,Krios,KRI,krios,759,0,211325076.525951,500000000,,2020-05-03T23:59:08.000Z,2019-06-06T00:00:00.000Z,,"[{'name': '2781', 'price': 0.02258486, 'volume24h': 0.0, 'marketCap': 4772747.97876771, 'percentChange1h': 2.84217e-14, 'percentChange24h': 2.70006e-13, 'percentChange7d': 111.93, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 2.51e-06, 'volume24h': 0.0, 'marketCap': 530.96996089, 'percentChange1h': 2.84217e-14, 'percentChange24h': 2.70006e-13, 'percentChange7d': 111.93, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#3998,2019-06-06T00:00:00.000Z,,211325076.525951,500000000,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x838d8e11B160deC88Fe62BF0f743FB7000941e13'}",759,2020-05-03T23:59:08.000Z,2024-09-24T14:47:33Z
1592,TaaS,TAAS,taas,760,1,8146000.779398,8146000.779398,,2020-05-03T23:59:01.000Z,2017-03-30T00:00:00.000Z,,"[{'name': '2781', 'price': 0.57939544, 'volume24h': 485.24889299, 'marketCap': 4719755.74210194, 'percentChange1h': 3.66417, 'percentChange24h': -2.96102, 'percentChange7d': 16.6211, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 6.446e-05, 'volume24h': 0.05398412, 'marketCap': 525.07455515, 'percentChange1h': 3.66417, 'percentChange24h': -2.96102, 'percentChange7d': 16.6211, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#1592,2017-03-30T00:00:00.000Z,,8146000.779398,8146000.779398,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe7775a6e9bcf904eb39da2b68c5efb4f9360e08c'}",760,2020-05-03T23:59:01.000Z,2024-09-24T14:47:33Z
1660,Monolith,TKN,monolith,761,7,32694386.7737575,39406759.9283204,,2020-05-03T23:59:01.000Z,2017-05-07T00:00:00.000Z,,"[{'name': '2781', 'price': 0.1418556, 'volume24h': 4230.10341421, 'marketCap': 4637881.99703071, 'percentChange1h': 0.168355, 'percentChange24h': -3.13218, 'percentChange7d': 5.48904, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 1.578e-05, 'volume24h': 0.47060055, 'marketCap': 515.96607102, 'percentChange1h': 0.168355, 'percentChange24h': -3.13218, 'percentChange7d': 5.48904, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#1660,2017-05-07T00:00:00.000Z,,32694386.7737575,39406759.9283204,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaaaf91d9b90df800df4f55c205fd6989c977e73a'}",761,2020-05-03T23:59:01.000Z,2024-09-24T14:47:33Z
2873,Metronome,MET,metronome,762,9,10476929.5988317,11953603.5988317,,2020-05-03T23:59:03.000Z,2018-06-26T00:00:00.000Z,,"[{'name': '2781', 'price': 0.43371398, 'volume24h': 10949.14061267, 'marketCap': 4543990.81629067, 'percentChange1h': -0.389012, 'percentChange24h': -1.86005, 'percentChange7d': 6.85118, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 4.825e-05, 'volume24h': 1.2180959, 'marketCap': 505.52064277, 'percentChange1h': -0.389012, 'percentChange24h': -1.86005, 'percentChange7d': 6.85118, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#2873,2018-06-26T00:00:00.000Z,,10476929.5988317,11953603.5988317,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2Ebd53d035150f328bd754D6DC66B99B0eDB89aa'}",762,2020-05-03T23:59:03.000Z,2024-09-24T14:47:33Z
3134,ETERNAL TOKEN,XET,eternal-token,763,2,93470000,200000000,,2020-05-03T23:59:04.000Z,2018-08-09T00:00:00.000Z,,"[{'name': '2781', 'price': 0.04808702, 'volume24h': 0.0, 'marketCap': 4494693.89050102, 'percentChange1h': 4.26326e-14, 'percentChange24h': -1.84741e-13, 'percentChange7d': -1.19371e-12, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 5.35e-06, 'volume24h': 0.0, 'marketCap': 500.03634172, 'percentChange1h': 4.26326e-14, 'percentChange24h': -1.84741e-13, 'percentChange7d': -1.19371e-12, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#3134,2018-08-09T00:00:00.000Z,,93470000,200000000,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x054c64741dbafdc19784505494029823d89c3b13'}",763,2020-05-03T23:59:04.000Z,2024-09-24T14:47:33Z
2763,Morpheus.Network,MRPH,morpheus-network,764,9,33577329.0101,47897218,,2020-05-03T23:59:03.000Z,2018-05-22T00:00:00.000Z,,"[{'name': '2781', 'price': 0.13218391, 'volume24h': 29629.76408308, 'marketCap': 4438382.48122069, 'percentChange1h': 4.31086, 'percentChange24h': 3.06647, 'percentChange7d': -0.0966159, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 1.471e-05, 'volume24h': 3.29632211, 'marketCap': 493.77167681, 'percentChange1h': 4.31086, 'percentChange24h': 3.06647, 'percentChange7d': -0.0966159, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#2763,2018-05-22T00:00:00.000Z,,33577329.0101,47897218,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd3E4Ba569045546D09CF021ECC5dFe42b1d7f6E4'}",764,2020-05-03T23:59:03.000Z,2024-09-24T14:47:33Z
1834,Pillar,PLR,pillar,765,5,259348201,800000000,800000000.0,2020-05-03T23:59:01.000Z,2017-07-24T00:00:00.000Z,,"[{'name': '2781', 'price': 0.01667223, 'volume24h': 5542.28248256, 'marketCap': 4323912.83145682, 'percentChange1h': -0.143298, 'percentChange24h': -5.11226, 'percentChange7d': 5.2077, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 1.85e-06, 'volume24h': 0.61658096, 'marketCap': 481.03688635, 'percentChange1h': -0.143298, 'percentChange24h': -5.11226, 'percentChange7d': 5.2077, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#1834,2017-07-24T00:00:00.000Z,800000000.0,259348201,800000000,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe3818504c1b32bf1557b16c238b2e01fd3149c17'}",765,2020-05-03T23:59:01.000Z,2024-09-24T14:47:33Z
4026,LiquidApps,DAPP,liquid-apps,766,6,575872179.3167,1032178590.0457,20000000000.0,2020-05-03T23:59:08.000Z,2019-06-28T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00738246, 'volume24h': 41224.56116764, 'marketCap': 4251355.2778541, 'percentChange1h': -0.140734, 'percentChange24h': -9.37946, 'percentChange7d': -3.43942, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 8.2e-07, 'volume24h': 4.58624753, 'marketCap': 472.96483193, 'percentChange1h': -0.140734, 'percentChange24h': -9.37946, 'percentChange7d': -3.43942, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#4026,2019-06-28T00:00:00.000Z,20000000000.0,575872179.3167,1032178590.0457,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x939B462ee3311f8926c047D2B576C389092b1649'}",766,2020-05-03T23:59:08.000Z,2024-09-24T14:47:33Z
2199,ALQO,XLQ,alqo,767,1,64664324.2904088,65539763.62146,,2020-05-03T23:59:01.000Z,2017-11-19T00:00:00.000Z,,"[{'name': '2781', 'price': 0.065602, 'volume24h': 1555.30218824, 'marketCap': 4242109.02200954, 'percentChange1h': 4.76754, 'percentChange24h': -6.41777, 'percentChange7d': -1.97979, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 7.3e-06, 'volume24h': 0.17302794, 'marketCap': 471.93618258, 'percentChange1h': 4.76754, 'percentChange24h': -6.41777, 'percentChange7d': -1.97979, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#2199,2017-11-19T00:00:00.000Z,,64664324.2904088,65539763.62146,,767,2020-05-03T23:59:01.000Z,2024-09-24T14:47:33Z
3325,Robotina,ROX,robotina,768,13,303758412.044292,331614076.921422,,2020-05-03T23:59:05.000Z,2018-09-21T00:00:00.000Z,,"[{'name': '2781', 'price': 0.01380103, 'volume24h': 5983.69022007, 'marketCap': 4192179.22343763, 'percentChange1h': 1.27945, 'percentChange24h': -31.4982, 'percentChange7d': -28.513, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 1.54e-06, 'volume24h': 0.66568773, 'marketCap': 466.3814742, 'percentChange1h': 1.27945, 'percentChange24h': -31.4982, 'percentChange7d': -28.513, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#3325,2018-09-21T00:00:00.000Z,,303758412.044292,331614076.921422,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x574f84108a98c575794f75483d801d1d5dc861a5'}",768,2020-05-03T23:59:05.000Z,2024-09-24T14:47:33Z
3715,Cajutel,CAJ,cajutel,769,3,1352388.80828916,1780000,,2020-05-03T23:59:07.000Z,2019-01-31T00:00:00.000Z,,"[{'name': '2781', 'price': 3.09138315, 'volume24h': 3690.77920431, 'marketCap': 4180751.97420721, 'percentChange1h': -0.206724, 'percentChange24h': 128.691, 'percentChange7d': 21.9778, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 0.00034392, 'volume24h': 0.41060054, 'marketCap': 465.11018854, 'percentChange1h': -0.206724, 'percentChange24h': 128.691, 'percentChange7d': 21.9778, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#3715,2019-01-31T00:00:00.000Z,,1352388.80828916,1780000,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3c6a7ab47b5f058be0e7c7fe1a4b7925b8aca40e'}",769,2020-05-03T23:59:07.000Z,2024-09-24T14:47:33Z
5124,Egoras Dollar,EUSD,egoras-dollar,770,1,7610616.628,10477766.5,,2020-05-03T23:59:10.000Z,2020-01-16T00:00:00.000Z,,"[{'name': '2781', 'price': 0.53958746, 'volume24h': 23756.60530672, 'marketCap': 4106593.27796886, 'percentChange1h': -0.185826, 'percentChange24h': -2.52172, 'percentChange7d': 6.85413, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 6.003e-05, 'volume24h': 2.64293104, 'marketCap': 456.86000642, 'percentChange1h': -0.185826, 'percentChange24h': -2.52172, 'percentChange7d': 6.85413, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#5124,2020-01-16T00:00:00.000Z,,7610616.628,10477766.5,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa90c43e0d6c92b8e6171a829beb38be28a0ad073'}",770,2020-05-03T23:59:10.000Z,2024-09-24T14:47:33Z
588,Ubiq,UBQ,ubiq,771,2,42609099.3539663,42609099.3539663,,2020-05-03T23:59:00.000Z,2014-09-07T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.09609182, 'volume24h': 18344.85714124, 'marketCap': 4094385.85772717, 'percentChange1h': -1.55847, 'percentChange24h': 14.0403, 'percentChange7d': 53.3688, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 1.069e-05, 'volume24h': 2.04087208, 'marketCap': 455.50192644, 'percentChange1h': -1.55847, 'percentChange24h': 14.0403, 'percentChange7d': 53.3688, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#588,2014-09-07T00:00:00.000Z,,42609099.3539663,42609099.3539663,,771,2020-05-03T23:59:00.000Z,2024-09-24T14:47:33Z
1677,Etheroll,DICE,etheroll,772,2,7001622.64879442,7001622.64879442,7001623.0,2020-05-03T23:59:01.000Z,2017-05-17T00:00:00.000Z,,"[{'name': '2781', 'price': 0.58414999, 'volume24h': 0.0, 'marketCap': 4089997.79125194, 'percentChange1h': 4.26326e-14, 'percentChange24h': -2.13163e-13, 'percentChange7d': 18.5586, 'lastUpdated': '2020-05-03T00:00:00.000Z'}, {'name': '1', 'price': 6.499e-05, 'volume24h': 0.0, 'marketCap': 455.01375244, 'percentChange1h': 4.26326e-14, 'percentChange24h': -2.13163e-13, 'percentChange7d': 18.5586, 'lastUpdated': '2020-05-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20200503/#1677,2017-05-17T00:00:00.000Z,7001623.0,7001622.64879442,7001622.64879442,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2e071D2966Aa7D8dECB1005885bA1977D6038A65'}",772,2020-05-03T23:59:01.000Z,2024-09-24T14:47:34Z
