id,name,symbol,slug,cmcRank,numMarketPairs,circulatingSupply,totalSupply,maxSupply,lastUpdated,dateAdded,tags,quotes,url,date_added,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,timestamp
2299,aelf,ELF,aelf,143,83,544480199.9864658,879999999.9864658,1000000000.0,2021-01-10T23:00:00.000Z,2017-12-21T00:00:00.000Z,"['marketplace', 'enterprise-solutions']","[{'name': '2781', 'price': 0.14561834, 'volume24h': 43642521.08023474, 'marketCap': 79286304.35775967, 'percentChange1h': -1.420765691964, 'percentChange24h': 6.416515463573, 'percentChange7d': 36.847968480796, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 3.6e-06, 'volume24h': 1078.36601473, 'marketCap': 1959.09067434, 'percentChange1h': -1.420765691964, 'percentChange24h': 6.416515463573, 'percentChange7d': 36.847968480796, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#2299,2017-12-21T00:00:00.000Z,1000000000.0,544480199.9864658,879999999.9864658,,143,2021-01-10T23:00:00.000Z,2024-09-24T15:09:32Z
3139,DxChain Token,DX,dxchain-token,144,8,49999999999.686195,100000000000.0,,2021-01-10T23:00:00.000Z,2018-08-10T00:00:00.000Z,"['technology', 'ai-big-data', 'payments']","[{'name': '2781', 'price': 0.0015074, 'volume24h': 265859.50347487, 'marketCap': 75370049.06652696, 'percentChange1h': -0.212257131759, 'percentChange24h': -5.208131756635, 'percentChange7d': -16.301720384032, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 4e-08, 'volume24h': 6.56914051, 'marketCap': 1862.32365661, 'percentChange1h': -0.212257131759, 'percentChange24h': -5.208131756635, 'percentChange7d': -16.301720384032, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#3139,2018-08-10T00:00:00.000Z,,49999999999.686195,100000000000.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x973e52691176d36453868D9d86572788d27041A9'}",144,2021-01-10T23:00:00.000Z,2024-09-24T15:09:32Z
1521,Komodo,KMD,komodo,145,31,123642534.51657,123642534.51657,200000000.0,2021-01-10T23:00:00.000Z,2017-02-05T00:00:00.000Z,"['mineable', 'hybrid-dpow-pow', 'equihash', 'platform', 'atomic-swaps', 'enterprise-solutions']","[{'name': '2781', 'price': 0.6055633, 'volume24h': 6882533.57001984, 'marketCap': 74873381.17281912, 'percentChange1h': 1.750106090261, 'percentChange24h': -4.197005140797, 'percentChange7d': 26.06869841258, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 1.496e-05, 'volume24h': 170.060989, 'marketCap': 1850.05145592, 'percentChange1h': 1.750106090261, 'percentChange24h': -4.197005140797, 'percentChange7d': 26.06869841258, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#1521,2017-02-05T00:00:00.000Z,200000000.0,123642534.51657,123642534.51657,,145,2021-01-10T23:00:00.000Z,2024-09-24T15:09:32Z
7232,Alpha Finance Lab,ALPHA,alpha-finance-lab,146,16,174136442.0,1000000000.0,1000000000.0,2021-01-10T23:00:00.000Z,2020-09-29T00:00:00.000Z,"['defi', 'yield-farming', 'binance-smart-chain']","[{'name': '2781', 'price': 0.42501888, 'volume24h': 51814997.8555978, 'marketCap': 74011276.05507454, 'percentChange1h': 0.163607908132, 'percentChange24h': -6.838461434411, 'percentChange7d': 48.205251519121, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 1.05e-05, 'volume24h': 1280.30029791, 'marketCap': 1828.74964207, 'percentChange1h': 0.163607908132, 'percentChange24h': -6.838461434411, 'percentChange7d': 48.205251519121, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#7232,2020-09-29T00:00:00.000Z,1000000000.0,174136442.0,1000000000.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa1faa113cbe53436df28ff0aee54275c13b40975'}",146,2021-01-10T23:00:00.000Z,2024-09-24T15:09:32Z
5957,DFI.Money,YFII,yearn-finance-ii,147,91,38596.0,39375.0,39375.0,2021-01-10T23:00:00.000Z,2020-07-29T00:00:00.000Z,"['defi', 'yield-farming', 'binance-chain']","[{'name': '2781', 'price': 1881.12816579, 'volume24h': 187784161.3854179, 'marketCap': 72604022.6867962, 'percentChange1h': 1.081619001933, 'percentChange24h': -1.916864383938, 'percentChange7d': 17.191130084432, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 0.04648092, 'volume24h': 4639.97158574, 'marketCap': 1793.97772311, 'percentChange1h': 1.081619001933, 'percentChange24h': -1.916864383938, 'percentChange7d': 17.191130084432, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#5957,2020-07-29T00:00:00.000Z,39375.0,38596.0,39375.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa1d0E215a23d7030842FC67cE582a6aFa3CCaB83'}",147,2021-01-10T23:00:00.000Z,2024-09-24T15:09:32Z
1757,FunFair,FUN,funfair,148,25,6548879188.66342,10999873621.398026,,2021-01-10T23:00:00.000Z,2017-06-27T00:00:00.000Z,"['marketplace', 'payments']","[{'name': '2781', 'price': 0.01077632, 'volume24h': 1948260.66953494, 'marketCap': 70572819.15927406, 'percentChange1h': -0.194928993798, 'percentChange24h': -6.288251256385, 'percentChange7d': 29.374512409352, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 2.7e-07, 'volume24h': 48.13970508, 'marketCap': 1743.78857732, 'percentChange1h': -0.194928993798, 'percentChange24h': -6.288251256385, 'percentChange7d': 29.374512409352, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#1757,2017-06-27T00:00:00.000Z,,6548879188.66342,10999873621.398026,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x419d0d8bdd9af5e606ae2232ed285aff190e711b'}",148,2021-01-10T23:00:00.000Z,2024-09-24T15:09:32Z
1856,district0x,DNT,district0x,149,15,600000000.0,1000000000.0,,2021-01-10T23:00:00.000Z,2017-08-03T00:00:00.000Z,"['platform', 'payments', 'reputation']","[{'name': '2781', 'price': 0.11872272, 'volume24h': 39322127.8683845, 'marketCap': 71233631.487948, 'percentChange1h': -7.361579966821, 'percentChange24h': -0.66971725266, 'percentChange7d': 158.884707723056, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 2.93e-06, 'volume24h': 971.6131257, 'marketCap': 1760.11663399, 'percentChange1h': -7.361579966821, 'percentChange24h': -0.66971725266, 'percentChange7d': 158.884707723056, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#1856,2017-08-03T00:00:00.000Z,,600000000.0,1000000000.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0abdace70d3790235af448c88547603b945604ea'}",149,2021-01-10T23:00:00.000Z,2024-09-24T15:09:32Z
2137,Electroneum,ETN,electroneum,150,29,10225241608.38,10225241608.38,21000000000.0,2021-01-10T23:00:00.000Z,2017-11-02T00:00:00.000Z,"['mineable', 'medium-of-exchange', 'wallet']","[{'name': '2781', 'price': 0.00662537, 'volume24h': 1590673.12036379, 'marketCap': 67746008.79408886, 'percentChange1h': 0.124341288206, 'percentChange24h': -4.193974278042, 'percentChange7d': 39.48171124298, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 1.6e-07, 'volume24h': 39.30405007, 'marketCap': 1673.94072819, 'percentChange1h': 0.124341288206, 'percentChange24h': -4.193974278042, 'percentChange7d': 39.48171124298, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#2137,2017-11-02T00:00:00.000Z,21000000000.0,10225241608.38,10225241608.38,,150,2021-01-10T23:00:00.000Z,2024-09-24T15:09:32Z
7653,Oasis Network,ROSE,oasis-network,151,4,1500000000.0,10000000000.0,10000000000.0,2021-01-10T23:00:00.000Z,2020-11-12T00:00:00.000Z,,"[{'name': '2781', 'price': 0.04474729, 'volume24h': 7129105.78631179, 'marketCap': 67120933.066935, 'percentChange1h': -0.574303344906, 'percentChange24h': -5.049222549628, 'percentChange7d': 8.585347248058, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 1.11e-06, 'volume24h': 176.15355862, 'marketCap': 1658.49568963, 'percentChange1h': -0.574303344906, 'percentChange24h': -5.049222549628, 'percentChange7d': 8.585347248058, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#7653,2020-11-12T00:00:00.000Z,10000000000.0,1500000000.0,10000000000.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x26B80FBfC01b71495f477d5237071242e0d959d7'}",151,2021-01-10T23:00:00.000Z,2024-09-24T15:09:33Z
1706,Aidos Kuneen,ADK,aidos-kuneen,152,22,25000000.0,25000000.0,,2021-01-10T23:00:00.000Z,2017-06-06T00:00:00.000Z,,"[{'name': '2781', 'price': 2.69827312, 'volume24h': 1727605.26846631, 'marketCap': 67456827.895233, 'percentChange1h': 0.253939295458, 'percentChange24h': 30.223116167185, 'percentChange7d': 693.99704498576, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 6.667e-05, 'volume24h': 42.6875158, 'marketCap': 1666.79533774, 'percentChange1h': 0.253939295458, 'percentChange24h': 30.223116167185, 'percentChange7d': 693.99704498576, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#1706,2017-06-06T00:00:00.000Z,,25000000.0,25000000.0,,152,2021-01-10T23:00:00.000Z,2024-09-24T15:09:33Z
4191,Syntropy,NOIA,syntropy,153,5,321395830.4219282,1000000000.0,1000000000.0,2021-01-10T23:00:00.000Z,2019-07-31T00:00:00.000Z,,"[{'name': '2781', 'price': 0.20561649, 'volume24h': 1427825.68736529, 'marketCap': 66084281.27938674, 'percentChange1h': -1.410296968934, 'percentChange24h': -11.126097830049, 'percentChange7d': -5.077862870217, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 5.08e-06, 'volume24h': 35.28024179, 'marketCap': 1632.88099027, 'percentChange1h': -1.410296968934, 'percentChange24h': -11.126097830049, 'percentChange7d': -5.077862870217, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#4191,2019-07-31T00:00:00.000Z,1000000000.0,321395830.4219282,1000000000.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa8c8CfB141A3bB59FEA1E2ea6B79b5ECBCD7b6ca'}",153,2021-01-10T23:00:00.000Z,2024-09-24T15:09:33Z
7226,Injective Protocol,INJ,injective-protocol,154,22,15045400.2445,100000000.0,100000000.0,2021-01-10T23:00:00.000Z,2020-09-29T00:00:00.000Z,['defi'],"[{'name': '2781', 'price': 4.41833028, 'volume24h': 13366040.70932866, 'marketCap': 66475547.44167737, 'percentChange1h': -0.189778311102, 'percentChange24h': -7.333492274186, 'percentChange7d': -0.108305756759, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 0.00010917, 'volume24h': 330.26240684, 'marketCap': 1642.54881243, 'percentChange1h': -0.189778311102, 'percentChange24h': -7.333492274186, 'percentChange7d': -0.108305756759, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#7226,2020-09-29T00:00:00.000Z,100000000.0,15045400.2445,100000000.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe28b3b32b6c345a34ff64674606124dd5aceca30'}",154,2021-01-10T23:00:00.000Z,2024-09-24T15:09:33Z
4747,Velas,VLX,velas,155,18,2106296362.0,2106296362.0,,2021-01-10T23:00:00.000Z,2019-10-03T00:00:00.000Z,,"[{'name': '2781', 'price': 0.03133771, 'volume24h': 1034765.46908744, 'marketCap': 66006504.91620366, 'percentChange1h': -0.921994325998, 'percentChange24h': -2.118665687405, 'percentChange7d': 1.816059638918, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 7.7e-07, 'volume24h': 25.56809019, 'marketCap': 1630.95920884, 'percentChange1h': -0.921994325998, 'percentChange24h': -2.118665687405, 'percentChange7d': 1.816059638918, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#4747,2019-10-03T00:00:00.000Z,,2106296362.0,2106296362.0,,155,2021-01-10T23:00:00.000Z,2024-09-24T15:09:33Z
2606,Wanchain,WAN,wanchain,156,22,169028581.17449087,192128581.19449088,210000000.0,2021-01-10T23:00:00.000Z,2018-03-23T00:00:00.000Z,"['marketplace', 'enterprise-solutions', 'defi', 'interoperability']","[{'name': '2781', 'price': 0.3902312, 'volume24h': 5316255.85829854, 'marketCap': 65960225.72497846, 'percentChange1h': 0.533650214382, 'percentChange24h': 0.454651047485, 'percentChange7d': 27.858269991156, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 9.64e-06, 'volume24h': 131.35972674, 'marketCap': 1629.81569316, 'percentChange1h': 0.533650214382, 'percentChange24h': 0.454651047485, 'percentChange7d': 27.858269991156, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#2606,2018-03-23T00:00:00.000Z,210000000.0,169028581.17449087,192128581.19449088,,156,2021-01-10T23:00:00.000Z,2024-09-24T15:09:33Z
2424,SingularityNET,AGI,singularitynet,157,12,853499552.5555068,1000000000.0,1000000000.0,2021-01-10T23:00:00.000Z,2018-01-18T00:00:00.000Z,"['marketplace', 'ai-big-data', 'payments']","[{'name': '2781', 'price': 0.07475207, 'volume24h': 729063.72087646, 'marketCap': 63800854.31180622, 'percentChange1h': 0.035825120068, 'percentChange24h': -4.384555219553, 'percentChange7d': 32.557450017509, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 1.85e-06, 'volume24h': 18.01448495, 'marketCap': 1576.45963839, 'percentChange1h': 0.035825120068, 'percentChange24h': -4.384555219553, 'percentChange7d': 32.557450017509, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#2424,2018-01-18T00:00:00.000Z,1000000000.0,853499552.5555068,1000000000.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5B7533812759B45C2B44C19e320ba2cD2681b542'}",157,2021-01-10T23:00:00.000Z,2024-09-24T15:09:33Z
3513,Fantom,FTM,fantom,158,40,2545006273.0,2545006273.0,3175000000.0,2021-01-10T23:00:00.000Z,2018-10-29T00:00:00.000Z,"['platform', 'enterprise-solutions', 'defi', 'research', 'scaling', 'smart-contracts']","[{'name': '2781', 'price': 0.02529985, 'volume24h': 15398676.45628518, 'marketCap': 64388268.6779953, 'percentChange1h': -0.041013771213, 'percentChange24h': -7.517993956765, 'percentChange7d': 34.435948879807, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 6.3e-07, 'volume24h': 380.48694143, 'marketCap': 1590.97409982, 'percentChange1h': -0.041013771213, 'percentChange24h': -7.517993956765, 'percentChange7d': 34.435948879807, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#3513,2018-10-29T00:00:00.000Z,3175000000.0,2545006273.0,2545006273.0,,158,2021-01-10T23:00:00.000Z,2024-09-24T15:09:33Z
3441,Divi,DIVI,divi,159,10,2090982389.48612,2090982389.48612,,2021-01-10T23:00:00.000Z,2018-10-12T00:00:00.000Z,"['mineable', 'asset-management', 'masternodes', 'wallet']","[{'name': '2781', 'price': 0.0300881, 'volume24h': 316803.87104537, 'marketCap': 62913680.28131273, 'percentChange1h': -0.000120422294, 'percentChange24h': -0.907465785572, 'percentChange7d': -9.423761623574, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 7.4e-07, 'volume24h': 7.82792835, 'marketCap': 1554.53839507, 'percentChange1h': -0.000120422294, 'percentChange24h': -0.907465785572, 'percentChange7d': -9.423761623574, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#3441,2018-10-12T00:00:00.000Z,,2090982389.48612,2090982389.48612,,159,2021-01-10T23:00:00.000Z,2024-09-24T15:09:33Z
3783,Ankr,ANKR,ankr,160,39,6496232711.125,10000000000.0,10000000000.0,2021-01-10T23:00:00.000Z,2019-03-06T00:00:00.000Z,"['platform', 'enterprise-solutions', 'filesharing', 'substrate', 'binance-chain']","[{'name': '2781', 'price': 0.00946087, 'volume24h': 15190530.58317952, 'marketCap': 61459996.34933063, 'percentChange1h': 0.899000378201, 'percentChange24h': -2.863309556463, 'percentChange7d': 7.241989485819, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 2.3e-07, 'volume24h': 375.34385093, 'marketCap': 1518.61922016, 'percentChange1h': 0.899000378201, 'percentChange24h': -2.863309556463, 'percentChange7d': 7.241989485819, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#3783,2019-03-06T00:00:00.000Z,10000000000.0,6496232711.125,10000000000.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8290333cef9e6d528dd5618fb97a76f268f3edd4'}",160,2021-01-10T23:00:00.000Z,2024-09-24T15:09:33Z
7535,Keep3rV1,KP3R,keep3rv1,161,18,200001.0,200001.0,201643.0,2021-01-10T23:00:00.000Z,2020-10-28T00:00:00.000Z,['defi'],"[{'name': '2781', 'price': 303.47550715, 'volume24h': 16373388.06816331, 'marketCap': 60695404.90606416, 'percentChange1h': 0.999452212302, 'percentChange24h': -8.748513039093, 'percentChange7d': 3.913037387727, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 0.0074986, 'volume24h': 404.57115679, 'marketCap': 1499.7268783, 'percentChange1h': 0.999452212302, 'percentChange24h': -8.748513039093, 'percentChange7d': 3.913037387727, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#7535,2020-10-28T00:00:00.000Z,201643.0,200001.0,200001.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44'}",161,2021-01-10T23:00:00.000Z,2024-09-24T15:09:34Z
2300,WAX,WAXP,wax,162,20,1510101084.0614982,3741784667.23751,3770303327.0,2021-01-10T23:00:00.000Z,2017-12-21T00:00:00.000Z,"['media', 'collectibles-nfts', 'payments']","[{'name': '2781', 'price': 0.040056, 'volume24h': 689639.39224492, 'marketCap': 60488610.28366385, 'percentChange1h': -1.185001085077, 'percentChange24h': -6.305198013635, 'percentChange7d': 12.815717441476, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 9.9e-07, 'volume24h': 17.04034654, 'marketCap': 1494.61717595, 'percentChange1h': -1.185001085077, 'percentChange24h': -6.305198013635, 'percentChange7d': 12.815717441476, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#2300,2017-12-21T00:00:00.000Z,3770303327.0,1510101084.0614982,3741784667.23751,,162,2021-01-10T23:00:00.000Z,2024-09-24T15:09:34Z
3714,LTO Network,LTO,lto-network,163,14,272689777.319305,403391372.5246403,403393276.0,2021-01-10T23:00:00.000Z,2019-02-05T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions']","[{'name': '2781', 'price': 0.21944212, 'volume24h': 12086427.75410099, 'marketCap': 59839623.0644377, 'percentChange1h': -0.238582994127, 'percentChange24h': 1.116824634544, 'percentChange7d': 60.654136179683, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 5.42e-06, 'volume24h': 298.6443635, 'marketCap': 1478.58130671, 'percentChange1h': -0.238582994127, 'percentChange24h': 1.116824634544, 'percentChange7d': 60.654136179683, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#3714,2019-02-05T00:00:00.000Z,403393276.0,272689777.319305,403391372.5246403,,163,2021-01-10T23:00:00.000Z,2024-09-24T15:09:34Z
5488,JUST,JST,just,164,66,2260326706.0,9900000000.0,9900000000.0,2021-01-10T23:00:00.000Z,2020-05-07T00:00:00.000Z,['defi'],"[{'name': '2781', 'price': 0.02649739, 'volume24h': 116230825.85547157, 'marketCap': 59892766.17035663, 'percentChange1h': 0.717947065077, 'percentChange24h': -5.062960465091, 'percentChange7d': 9.813468786524, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 6.5e-07, 'volume24h': 2871.95536289, 'marketCap': 1479.89442332, 'percentChange1h': 0.717947065077, 'percentChange24h': -5.062960465091, 'percentChange7d': 9.813468786524, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#5488,2020-05-07T00:00:00.000Z,9900000000.0,2260326706.0,9900000000.0,"{'id': 47, 'name': 'Tron20', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TCFLL5dx5ZJdKnWuesXxi1VPwjLVmWZZy9'}",164,2021-01-10T23:00:00.000Z,2024-09-24T15:09:34Z
2467,OriginTrail,TRAC,origintrail,165,9,339876758.0127807,500000000.0,,2021-01-10T23:00:00.000Z,2018-01-25T00:00:00.000Z,"['logistics', 'enterprise-solutions', 'smart-contracts']","[{'name': '2781', 'price': 0.16944014, 'volume24h': 509536.80549156, 'marketCap': 57588764.74431815, 'percentChange1h': -1.40033389681, 'percentChange24h': -9.576583021117, 'percentChange7d': 5.297341235391, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 4.19e-06, 'volume24h': 12.5901795, 'marketCap': 1422.96469575, 'percentChange1h': -1.40033389681, 'percentChange24h': -9.576583021117, 'percentChange7d': 5.297341235391, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#2467,2018-01-25T00:00:00.000Z,,339876758.0127807,500000000.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f'}",165,2021-01-10T23:00:00.000Z,2024-09-24T15:09:34Z
3945,Harmony,ONE,harmony,166,32,8234250415.0,12600000000.0,12600000000.0,2021-01-10T23:00:00.000Z,2019-06-01T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling']","[{'name': '2781', 'price': 0.00684337, 'volume24h': 9979795.873655, 'marketCap': 56350032.23104679, 'percentChange1h': 0.087114437893, 'percentChange24h': -8.75856958003, 'percentChange7d': 39.752663119507, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 1.7e-07, 'volume24h': 246.59145342, 'marketCap': 1392.35677002, 'percentChange1h': 0.087114437893, 'percentChange24h': -8.75856958003, 'percentChange7d': 39.752663119507, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#3945,2019-06-01T00:00:00.000Z,12600000000.0,8234250415.0,12600000000.0,,166,2021-01-10T23:00:00.000Z,2024-09-24T15:09:34Z
2496,Polymath,POLY,polymath-network,167,32,555670900.5449198,1000000000.0,,2021-01-10T23:00:00.000Z,2018-02-02T00:00:00.000Z,"['marketplace', 'crowdfunding']","[{'name': '2781', 'price': 0.10015469, 'volume24h': 4869498.29097176, 'marketCap': 55653047.65890623, 'percentChange1h': 0.450148048336, 'percentChange24h': -7.451531212369, 'percentChange7d': 2.806554923323, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 2.47e-06, 'volume24h': 120.32076369, 'marketCap': 1375.13493093, 'percentChange1h': 0.450148048336, 'percentChange24h': -7.451531212369, 'percentChange7d': 2.806554923323, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#2496,2018-02-02T00:00:00.000Z,,555670900.5449198,1000000000.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec'}",167,2021-01-10T23:00:00.000Z,2024-09-24T15:09:34Z
5829,TrustSwap,SWAP,trustswap,168,25,71347754.02724159,99997033.25485522,100000000.0,2021-01-10T23:00:00.000Z,2020-07-10T00:00:00.000Z,,"[{'name': '2781', 'price': 0.75668933, 'volume24h': 1580139.29608246, 'marketCap': 53988084.14278528, 'percentChange1h': 2.685401169094, 'percentChange24h': -0.141692656631, 'percentChange7d': -16.383965370094, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 1.87e-05, 'volume24h': 39.04376909, 'marketCap': 1333.99523444, 'percentChange1h': 2.685401169094, 'percentChange24h': -0.141692656631, 'percentChange7d': -16.383965370094, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#5829,2020-07-10T00:00:00.000Z,100000000.0,71347754.02724159,99997033.25485522,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcc4304a31d09258b0029ea7fe63d032f52e44efe'}",168,2021-01-10T23:00:00.000Z,2024-09-24T15:09:34Z
1552,Melon,MLN,melon,169,42,1477178.59404023,1524031.89909865,1524032.0,2021-01-10T23:00:00.000Z,2017-02-21T00:00:00.000Z,"['asset-management', 'defi']","[{'name': '2781', 'price': 35.86612511, 'volume24h': 7045876.53174372, 'marketCap': 52980672.26136314, 'percentChange1h': 0.298081415285, 'percentChange24h': -1.329359704204, 'percentChange7d': 18.082972086632, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 0.00088622, 'volume24h': 174.09704132, 'marketCap': 1309.1030259, 'percentChange1h': 0.298081415285, 'percentChange24h': -1.329359704204, 'percentChange7d': 18.082972086632, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#1552,2017-02-21T00:00:00.000Z,1524032.0,1477178.59404023,1524031.89909865,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xec67005c4e498ec7f55e092bd1d35cbc47c91892'}",169,2021-01-10T23:00:00.000Z,2024-09-24T15:09:34Z
1586,Ark,ARK,ark,170,26,126377925.43841124,154598822.0,,2021-01-10T23:00:00.000Z,2017-03-22T00:00:00.000Z,"['dpos', 'marketplace', 'payments', 'state-channels']","[{'name': '2781', 'price': 0.42029599, 'volume24h': 4612428.14949759, 'marketCap': 53116135.35582648, 'percentChange1h': -0.255417517717, 'percentChange24h': -1.305926008781, 'percentChange7d': 12.491499224478, 'lastUpdated': '2021-01-10T00:00:00.000Z'}, {'name': '1', 'price': 1.039e-05, 'volume24h': 113.96880012, 'marketCap': 1312.4501927, 'percentChange1h': -0.255417517717, 'percentChange24h': -1.305926008781, 'percentChange7d': 12.491499224478, 'lastUpdated': '2021-01-10T12:00:00Z'}]",https://coinmarketcap.com/historical/20210110/#1586,2017-03-22T00:00:00.000Z,,126377925.43841124,154598822.0,,170,2021-01-10T23:00:00.000Z,2024-09-24T15:09:34Z
