id,name,symbol,slug,cmcRank,circulatingSupply,totalSupply,maxSupply,lastUpdated,dateAdded,tags,quotes,url,date_added,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,timestamp
67,Unobtanium,UNO,unobtanium,147,197656.5340396,197656.5340396,,2017-03-19T23:59:03.000Z,2013-12-21T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 2.0986414, 'volume24h': 1982.43200684, 'marketCap': 414810.18444017, 'percentChange1h': 1.45032, 'percentChange24h': 19.0487, 'percentChange7d': 17.0873, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00214864, 'volume24h': 2.02966216, 'marketCap': 424.69276751, 'percentChange1h': 1.45032, 'percentChange24h': 19.0487, 'percentChange7d': 17.0873, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#67,2013-12-21T00:00:00.000Z,,197656.5340396,197656.5340396,,147,2017-03-19T23:59:03.000Z,2024-09-24T15:35:45Z
788,Circuits of Value,COVAL,circuits-of-value,148,400000000.0,1000000000.0,,2017-03-19T23:59:17.000Z,2015-01-23T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00101601, 'volume24h': 7019.80517578, 'marketCap': 406402.07007527, 'percentChange1h': -1.80728, 'percentChange24h': 5.8192, 'percentChange7d': -15.247, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 1.04e-06, 'volume24h': 7.18704747, 'marketCap': 416.08433529, 'percentChange1h': -1.80728, 'percentChange24h': 5.8192, 'percentChange7d': -15.247, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#788,2015-01-23T00:00:00.000Z,,400000000.0,1000000000.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3d658390460295fb963f54dc0899cfb1c30776df'}",148,2017-03-19T23:59:17.000Z,2024-09-24T15:35:45Z
1159,SaluS,SLS,salus,149,1002937.711446,1002937.711446,,2017-03-19T23:59:25.000Z,2016-01-22T00:00:00.000Z,,"[{'name': '2781', 'price': 0.4008348, 'volume24h': 1246.74157715, 'marketCap': 402012.33578929, 'percentChange1h': -1.86271, 'percentChange24h': 0.90585, 'percentChange7d': 14.4672, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00041038, 'volume24h': 1.27644439, 'marketCap': 411.59001844, 'percentChange1h': -1.86271, 'percentChange24h': 0.90585, 'percentChange7d': 14.4672, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1159,2016-01-22T00:00:00.000Z,,1002937.711446,1002937.711446,,149,2017-03-19T23:59:25.000Z,2024-09-24T15:35:45Z
699,NuShares,NSR,nushares,150,2702268334.0,3314686278.0,,2017-03-19T23:59:15.000Z,2014-10-25T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00014514, 'volume24h': 2594.64770508, 'marketCap': 392216.94458445, 'percentChange1h': -1.80728, 'percentChange24h': 10.4669, 'percentChange7d': 8.48984, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 1.5e-07, 'volume24h': 2.6564635, 'marketCap': 401.5612584, 'percentChange1h': -1.80728, 'percentChange24h': 10.4669, 'percentChange7d': 8.48984, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#699,2014-10-25T00:00:00.000Z,,2702268334.0,3314686278.0,,150,2017-03-19T23:59:15.000Z,2024-09-24T15:35:45Z
1185,TrumpCoin,TRUMP,trumpcoin,151,6533840.15364254,6533840.15364254,18000000.0,2017-03-19T23:59:26.000Z,2016-03-01T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.0590477, 'volume24h': 9301.85644531, 'marketCap': 385808.2265405, 'percentChange1h': 0.231352, 'percentChange24h': 19.3458, 'percentChange7d': -25.9755, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 6.045e-05, 'volume24h': 9.52346713, 'marketCap': 394.99985681, 'percentChange1h': 0.231352, 'percentChange24h': 19.3458, 'percentChange7d': -25.9755, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1185,2016-03-01T00:00:00.000Z,18000000.0,6533840.15364254,6533840.15364254,,151,2017-03-19T23:59:26.000Z,2024-09-24T15:35:45Z
1434,Advanced Technology Coin,ARC,arcticcoin,152,22712117.7146796,22712117.7146796,,2017-03-19T23:59:37.000Z,2016-10-19T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.01678921, 'volume24h': 1114.67529297, 'marketCap': 381318.4933616, 'percentChange1h': 4.85735, 'percentChange24h': 5.81645, 'percentChange7d': -45.0198, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 1.719e-05, 'volume24h': 1.14123171, 'marketCap': 390.40315866, 'percentChange1h': 4.85735, 'percentChange24h': 5.81645, 'percentChange7d': -45.0198, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1434,2016-10-19T00:00:00.000Z,,22712117.7146796,22712117.7146796,,152,2017-03-19T23:59:37.000Z,2024-09-24T15:35:45Z
350,BoostCoin,BOST,boostcoin,153,11855487.1681898,11855487.1681898,,2017-03-19T23:59:10.000Z,2014-05-30T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.03189353, 'volume24h': 1548.98034668, 'marketCap': 378113.367948, 'percentChange1h': 4.7619, 'percentChange24h': 2.11332, 'percentChange7d': 0.660065, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 3.265e-05, 'volume24h': 1.5858838, 'marketCap': 387.12167322, 'percentChange1h': 4.7619, 'percentChange24h': 2.11332, 'percentChange7d': 0.660065, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#350,2014-05-30T00:00:00.000Z,,11855487.1681898,11855487.1681898,,153,2017-03-19T23:59:10.000Z,2024-09-24T15:35:45Z
1286,Breakout,BRK,breakout,154,17710487.20328,17710487.20328,,2017-03-19T23:59:31.000Z,2016-06-14T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.02129464, 'volume24h': 1247.8125, 'marketCap': 377138.45589821, 'percentChange1h': -1.86271, 'percentChange24h': -2.37405, 'percentChange7d': -25.0062, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 2.18e-05, 'volume24h': 1.27754082, 'marketCap': 386.12353452, 'percentChange1h': -1.86271, 'percentChange24h': -2.37405, 'percentChange7d': -25.0062, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1286,2016-06-14T00:00:00.000Z,,17710487.20328,17710487.20328,,154,2017-03-19T23:59:31.000Z,2024-09-24T15:35:45Z
1546,Centurion,CNT,centurion,155,40272101.1437867,55272101.1437867,250000000.0,2017-03-19T23:59:43.000Z,2017-02-21T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00903557, 'volume24h': 2168.14575195, 'marketCap': 363881.37345367, 'percentChange1h': 1.82114, 'percentChange24h': 6.918, 'percentChange7d': -29.0263, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 9.25e-06, 'volume24h': 2.21980042, 'marketCap': 372.5506107, 'percentChange1h': 1.82114, 'percentChange24h': 6.918, 'percentChange7d': -29.0263, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1546,2017-02-21T00:00:00.000Z,250000000.0,40272101.1437867,55272101.1437867,,155,2017-03-19T23:59:43.000Z,2024-09-24T15:35:45Z
1463,LuckChain,BASH,luckchain,156,988855654.0,988855654.0,,2017-03-19T23:59:38.000Z,2016-11-29T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00036637, 'volume24h': 591.1239624, 'marketCap': 362285.36679135, 'percentChange1h': -1.93012, 'percentChange24h': 74.0789, 'percentChange7d': -18.986, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 3.8e-07, 'volume24h': 0.60520711, 'marketCap': 370.91658022, 'percentChange1h': -1.93012, 'percentChange24h': 74.0789, 'percentChange7d': -18.986, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1463,2016-11-29T00:00:00.000Z,,988855654.0,988855654.0,,156,2017-03-19T23:59:38.000Z,2024-09-24T15:35:46Z
182,Myriad,XMY,myriad,157,1467889245.52781,1467889245.52781,2000000000.0,2017-03-19T23:59:07.000Z,2014-03-08T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00024028, 'volume24h': 9808.25683594, 'marketCap': 352705.3919166, 'percentChange1h': -4.51146, 'percentChange24h': 12.7301, 'percentChange7d': 13.8473, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 2.5e-07, 'volume24h': 10.04193218, 'marketCap': 361.10836867, 'percentChange1h': -4.51146, 'percentChange24h': 12.7301, 'percentChange7d': 13.8473, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#182,2014-03-08T00:00:00.000Z,2000000000.0,1467889245.52781,1467889245.52781,,157,2017-03-19T23:59:07.000Z,2024-09-24T15:35:46Z
1505,Spectrecoin,XSPEC,spectrecoin,158,20187640.9156754,20187640.9156754,,2017-03-19T23:59:42.000Z,2017-01-14T00:00:00.000Z,,"[{'name': '2781', 'price': 0.01746242, 'volume24h': 5102.78076172, 'marketCap': 352525.01367307, 'percentChange1h': -4.09021, 'percentChange24h': 17.3432, 'percentChange7d': 27.9442, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 1.788e-05, 'volume24h': 5.2243512, 'marketCap': 360.92369303, 'percentChange1h': -4.09021, 'percentChange24h': 17.3432, 'percentChange7d': 27.9442, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1505,2017-01-14T00:00:00.000Z,,20187640.9156754,20187640.9156754,,158,2017-03-19T23:59:42.000Z,2024-09-24T15:35:46Z
1294,Rise,RISE,rise,159,107387215.0,107387215.0,,2017-03-19T23:59:31.000Z,2016-06-30T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00327004, 'volume24h': 1884.25561523, 'marketCap': 351160.61713891, 'percentChange1h': 40.2562, 'percentChange24h': 27.2712, 'percentChange7d': 50.0597, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 3.35e-06, 'volume24h': 1.92914678, 'marketCap': 359.52679064, 'percentChange1h': 40.2562, 'percentChange24h': 27.2712, 'percentChange7d': 50.0597, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1294,2016-06-30T00:00:00.000Z,,107387215.0,107387215.0,,159,2017-03-19T23:59:31.000Z,2024-09-24T15:35:46Z
160,Riecoin,RIC,riecoin,160,32053274.9998908,32053274.9998908,,2017-03-19T23:59:06.000Z,2014-02-27T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.01088358, 'volume24h': 5189.15722656, 'marketCap': 348854.26209611, 'percentChange1h': -0.571453, 'percentChange24h': 4.31532, 'percentChange7d': -5.70813, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 1.114e-05, 'volume24h': 5.31278553, 'marketCap': 357.16548818, 'percentChange1h': -0.571453, 'percentChange24h': 4.31532, 'percentChange7d': -5.70813, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#160,2014-02-27T00:00:00.000Z,,32053274.9998908,32053274.9998908,,160,2017-03-19T23:59:06.000Z,2024-09-24T15:35:46Z
1276,ICO OpenLedger,ICOO,ico-openledger,161,475784.1133,475784.1133,,2017-03-19T23:59:30.000Z,2016-06-02T00:00:00.000Z,,"[{'name': '2781', 'price': 0.73260427, 'volume24h': 4188.37988281, 'marketCap': 348561.47072417, 'percentChange1h': -1.02497, 'percentChange24h': 33.6919, 'percentChange7d': 21.8664, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00075006, 'volume24h': 4.28816531, 'marketCap': 356.86572125, 'percentChange1h': -1.02497, 'percentChange24h': 33.6919, 'percentChange7d': 21.8664, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1276,2016-06-02T00:00:00.000Z,,475784.1133,475784.1133,,161,2017-03-19T23:59:30.000Z,2024-09-24T15:35:46Z
516,ZcCoin,ZCC,zccoin,162,61657043.890382,61657043.890382,,2017-03-19T23:59:13.000Z,2014-08-05T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00550888, 'volume24h': 8962.27050781, 'marketCap': 339661.43628842, 'percentChange1h': 0, 'percentChange24h': 5.51067, 'percentChange7d': 1.79124, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 5.64e-06, 'volume24h': 9.17579078, 'marketCap': 347.75364927, 'percentChange1h': 0, 'percentChange24h': 5.51067, 'percentChange7d': 1.79124, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#516,2014-08-05T00:00:00.000Z,,61657043.890382,61657043.890382,,162,2017-03-19T23:59:13.000Z,2024-09-24T15:35:46Z
41,Infinitecoin,IFC,infinitecoin,163,90596274910.0705,90596274910.0705,,2017-03-19T23:59:01.000Z,2013-07-10T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 3.74e-06, 'volume24h': 1740.1920166, 'marketCap': 339252.84730728, 'percentChange1h': -0.545311, 'percentChange24h': -4.07336, 'percentChange7d': -7.54946, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.0, 'volume24h': 1.78165096, 'marketCap': 347.33532593, 'percentChange1h': -0.545311, 'percentChange24h': -4.07336, 'percentChange7d': -7.54946, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#41,2013-07-10T00:00:00.000Z,,90596274910.0705,90596274910.0705,,163,2017-03-19T23:59:01.000Z,2024-09-24T15:35:46Z
201,Einsteinium,EMC2,einsteinium,164,208410104.384697,208410104.384697,,2017-03-19T23:59:07.000Z,2014-04-09T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00156617, 'volume24h': 7442.96826172, 'marketCap': 326404.8074075, 'percentChange1h': -0.898016, 'percentChange24h': -0.0183009, 'percentChange7d': 7.06232, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 1.6e-06, 'volume24h': 7.62029214, 'marketCap': 334.18118982, 'percentChange1h': -0.898016, 'percentChange24h': -0.0183009, 'percentChange7d': 7.06232, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#201,2014-04-09T00:00:00.000Z,,208410104.384697,208410104.384697,,164,2017-03-19T23:59:07.000Z,2024-09-24T15:35:46Z
293,Bitcoin Plus,XBC,bitcoin-plus,165,94209.42614112,94209.42614112,1000000.0,2017-03-19T23:59:09.000Z,2014-05-04T00:00:00.000Z,,"[{'name': '2781', 'price': 3.30878592, 'volume24h': 3820.62768555, 'marketCap': 311718.82231128, 'percentChange1h': -1.89158, 'percentChange24h': 11.5426, 'percentChange7d': 14.5349, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00338762, 'volume24h': 3.91165166, 'marketCap': 319.14532068, 'percentChange1h': -1.89158, 'percentChange24h': 11.5426, 'percentChange7d': 14.5349, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#293,2014-05-04T00:00:00.000Z,1000000.0,94209.42614112,94209.42614112,,165,2017-03-19T23:59:09.000Z,2024-09-24T15:35:47Z
53,Quark,QRK,quark,166,250101047.0,250101047.0,,2017-03-19T23:59:01.000Z,2013-08-25T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00124564, 'volume24h': 766.65197754, 'marketCap': 311535.89365602, 'percentChange1h': -1.56861, 'percentChange24h': 15.7687, 'percentChange7d': 17.6723, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 1.28e-06, 'volume24h': 0.78491696, 'marketCap': 318.95803387, 'percentChange1h': -1.56861, 'percentChange24h': 15.7687, 'percentChange7d': 17.6723, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#53,2013-08-25T00:00:00.000Z,,250101047.0,250101047.0,,166,2017-03-19T23:59:01.000Z,2024-09-24T15:35:47Z
258,Groestlcoin,GRS,groestlcoin,167,66996172.9597875,66996172.9597875,105000000.0,2017-03-19T23:59:09.000Z,2014-04-11T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00462472, 'volume24h': 8631.80957031, 'marketCap': 309838.74140543, 'percentChange1h': -2.30128, 'percentChange24h': 5.00816, 'percentChange7d': 7.914, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 4.73e-06, 'volume24h': 8.83745682, 'marketCap': 317.22044807, 'percentChange1h': -2.30128, 'percentChange24h': 5.00816, 'percentChange7d': 7.914, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#258,2014-04-11T00:00:00.000Z,105000000.0,66996172.9597875,66996172.9597875,,167,2017-03-19T23:59:09.000Z,2024-09-24T15:35:47Z
313,Pinkcoin,PINK,pinkcoin,168,364800921.957322,364800921.957322,500000000.0,2017-03-19T23:59:09.000Z,2014-05-11T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00080939, 'volume24h': 62480.07421875, 'marketCap': 295265.87170544, 'percentChange1h': 0.608562, 'percentChange24h': 29.3651, 'percentChange7d': 11.3676, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 8.3e-07, 'volume24h': 63.96862138, 'marketCap': 302.30038922, 'percentChange1h': 0.608562, 'percentChange24h': 29.3651, 'percentChange7d': 11.3676, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#313,2014-05-11T00:00:00.000Z,500000000.0,364800921.957322,364800921.957322,,168,2017-03-19T23:59:09.000Z,2024-09-24T15:35:47Z
269,AsiaCoin,AC,asiacoin,169,738932980.226174,738932980.226174,,2017-03-19T23:59:08.000Z,2014-04-20T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00039396, 'volume24h': 2360.1394043, 'marketCap': 291110.92878929, 'percentChange1h': -1.75304, 'percentChange24h': 6.54596, 'percentChange7d': -29.91, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 4e-07, 'volume24h': 2.41636819, 'marketCap': 298.04645748, 'percentChange1h': -1.75304, 'percentChange24h': 6.54596, 'percentChange7d': -29.91, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#269,2014-04-20T00:00:00.000Z,,738932980.226174,738932980.226174,,169,2017-03-19T23:59:08.000Z,2024-09-24T15:35:47Z
693,Verge,XVG,verge,170,12793464160.0,12793464160.0,16555000000.0,2017-03-19T23:59:15.000Z,2014-10-25T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 2.072e-05, 'volume24h': 838.52410889, 'marketCap': 265139.23323702, 'percentChange1h': 39.6899, 'percentChange24h': -16.0052, 'percentChange7d': -13.2003, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 2e-08, 'volume24h': 0.8585014, 'marketCap': 271.45600316, 'percentChange1h': 39.6899, 'percentChange24h': -16.0052, 'percentChange7d': -13.2003, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#693,2014-10-25T00:00:00.000Z,16555000000.0,12793464160.0,12793464160.0,,170,2017-03-19T23:59:15.000Z,2024-09-24T15:35:47Z
56,Zetacoin,ZET,zetacoin,171,165722300.604849,165722300.604849,,2017-03-19T23:59:02.000Z,2013-09-11T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.0015908, 'volume24h': 1509.72351074, 'marketCap': 263630.80527563, 'percentChange1h': 3.15286, 'percentChange24h': 15.8196, 'percentChange7d': -7.46867, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 1.63e-06, 'volume24h': 1.54569169, 'marketCap': 269.91163789, 'percentChange1h': 3.15286, 'percentChange24h': 15.8196, 'percentChange7d': -7.46867, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#56,2013-09-11T00:00:00.000Z,,165722300.604849,165722300.604849,,171,2017-03-19T23:59:02.000Z,2024-09-24T15:35:47Z
1299,PutinCoin,PUT,putincoin,172,88581778.2,88581778.2,2000000000.0,2017-03-19T23:59:31.000Z,2016-07-07T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00288207, 'volume24h': 18067.07617188, 'marketCap': 255298.73298279, 'percentChange1h': -0.936846, 'percentChange24h': 4.02572, 'percentChange7d': -47.7271, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 2.95e-06, 'volume24h': 18.49751252, 'marketCap': 261.38105939, 'percentChange1h': -0.936846, 'percentChange24h': 4.02572, 'percentChange7d': -47.7271, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1299,2016-07-07T00:00:00.000Z,2000000000.0,88581778.2,88581778.2,,172,2017-03-19T23:59:31.000Z,2024-09-24T15:35:47Z
115,Applecoin,APC,applecoin,173,22286047.937985,22286047.937985,,2017-03-19T23:59:05.000Z,2014-02-09T00:00:00.000Z,,"[{'name': '2781', 'price': 0.01116274, 'volume24h': 3241.50024414, 'marketCap': 248773.27971323, 'percentChange1h': 5.47945, 'percentChange24h': -1.30085, 'percentChange7d': -3.01195, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 1.143e-05, 'volume24h': 3.31872688, 'marketCap': 254.70014143, 'percentChange1h': 5.47945, 'percentChange24h': -1.30085, 'percentChange7d': -3.01195, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#115,2014-02-09T00:00:00.000Z,,22286047.937985,22286047.937985,,173,2017-03-19T23:59:05.000Z,2024-09-24T15:35:47Z
1173,HempCoin,HMP,hempcoin-hmp,174,1356439441.993,2856439441.993,,2017-03-19T23:59:26.000Z,2016-02-16T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.0001812, 'volume24h': 12561.32617188, 'marketCap': 245791.8171604, 'percentChange1h': -46.9802, 'percentChange24h': -55.2066, 'percentChange7d': 9.39448, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 1.9e-07, 'volume24h': 12.8605916, 'marketCap': 251.64764747, 'percentChange1h': -46.9802, 'percentChange24h': -55.2066, 'percentChange7d': 9.39448, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1173,2016-02-16T00:00:00.000Z,,1356439441.993,2856439441.993,,174,2017-03-19T23:59:26.000Z,2024-09-24T15:35:48Z
1368,Veltor,VLT,veltor,175,550060.0,550060.0,,2017-03-19T23:59:35.000Z,2016-09-03T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.44059378, 'volume24h': 1111.08666992, 'marketCap': 242353.01412463, 'percentChange1h': -1.86358, 'percentChange24h': 28.4833, 'percentChange7d': 6.45029, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00045109, 'volume24h': 1.13755759, 'marketCap': 248.12691719, 'percentChange1h': -1.86358, 'percentChange24h': 28.4833, 'percentChange7d': 6.45029, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1368,2016-09-03T00:00:00.000Z,,550060.0,550060.0,,175,2017-03-19T23:59:35.000Z,2024-09-24T15:35:48Z
466,Horizon,HZ,next-horizon,176,997285886.33936,1000000000.0,,2017-03-19T23:59:12.000Z,2014-07-14T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00023845, 'volume24h': 5995.75048828, 'marketCap': 237803.01946703, 'percentChange1h': -4.16567, 'percentChange24h': 7.99728, 'percentChange7d': -2.47861, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 2.4e-07, 'volume24h': 6.13859535, 'marketCap': 243.46852187, 'percentChange1h': -4.16567, 'percentChange24h': 7.99728, 'percentChange7d': -2.47861, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#466,2014-07-14T00:00:00.000Z,,997285886.33936,1000000000.0,,176,2017-03-19T23:59:12.000Z,2024-09-24T15:35:48Z
45,CasinoCoin,CSC,casinocoin,177,38601187.0,38601187.0,,2017-03-19T23:59:09.000Z,2018-01-16T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00576427, 'volume24h': 1007.45922852, 'marketCap': 222507.8337356, 'percentChange1h': 3.77662, 'percentChange24h': 7.90909, 'percentChange7d': -44.6786, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 5.9e-06, 'volume24h': 1.03146129, 'marketCap': 227.80893827, 'percentChange1h': 3.77662, 'percentChange24h': 7.90909, 'percentChange7d': -44.6786, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#45,2018-01-16T00:00:00.000Z,,38601187.0,38601187.0,,177,2017-03-19T23:59:09.000Z,2024-09-24T15:35:48Z
18,Digitalcoin,DGC,digitalcoin,178,34389793.0,34389793.0,48166000.0,2017-03-19T23:59:01.000Z,2013-06-09T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00646689, 'volume24h': 1438.40466309, 'marketCap': 222395.04803372, 'percentChange1h': -0.212561, 'percentChange24h': 2.34584, 'percentChange7d': -2.56446, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 6.62e-06, 'volume24h': 1.47267372, 'marketCap': 227.69346553, 'percentChange1h': -0.212561, 'percentChange24h': 2.34584, 'percentChange7d': -2.56446, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#18,2013-06-09T00:00:00.000Z,48166000.0,34389793.0,34389793.0,,178,2017-03-19T23:59:01.000Z,2024-09-24T15:35:48Z
1208,RevolutionVR,RVR,revolutionvr,179,31500000.0,210000000.0,210000000.0,2017-03-19T23:59:27.000Z,2016-04-04T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00703568, 'volume24h': 15980.29980469, 'marketCap': 221623.90896119, 'percentChange1h': -4.57604, 'percentChange24h': -9.56072, 'percentChange7d': -11.2988, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 7.2e-06, 'volume24h': 16.36102006, 'marketCap': 226.90395457, 'percentChange1h': -4.57604, 'percentChange24h': -9.56072, 'percentChange7d': -11.2988, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1208,2016-04-04T00:00:00.000Z,210000000.0,31500000.0,210000000.0,,179,2017-03-19T23:59:27.000Z,2024-09-24T15:35:48Z
