name,symbol,cmcRank,circulatingSupply,totalSupply,maxSupply,dateAdded,price,volume24h,marketCap,percentChange1h,percentChange24h,percentChange7d
I0Coin,I0C,170,20935540.5,20935540.5,,2013-11-27T00:00:00.000Z,0.02169229,1.18319428,454139.71773304,-0.850812,-11.6506,1.62688
Safex Token,SFT,171,2147483647.0,2147483647.0,,2016-02-16T00:00:00.000Z,0.00021077,283.78369141,452630.46853923,0.631746,0.168087,1.23218
InstantDEX,DEX,172,1000000.0,1000000.0,,2014-09-14T00:00:00.000Z,0.44813371,448.13369751,448133.70704651,-0.0849455,-9.09597,-4.21572
LIQUID,LQD,173,341714.02,1000000.0,,2015-02-06T00:00:00.000Z,1.29627371,161.58653259,442954.89989837,-0.793665,12.7586,33.7711
AmberCoin,AMBER,174,43453748.4583119,43453748.4583119,,2015-02-06T00:00:00.000Z,0.0098606,214.82299805,428480.16844085,-0.809713,-7.64992,6.61508
Mooncoin,MOON,175,214413677652.0,214413677652.0,,2014-01-06T00:00:00.000Z,1.97e-06,265.84002686,423020.98793031,-45.2502,113.229,113.12
Swarm,SWARM,176,99945431.02,100000000.0,,2014-09-16T00:00:00.000Z,0.00422671,8.35342979,422440.27782352,-0.824643,-6.12334,40.4782
FuelCoin,FC2,177,100206032.03195,100206032.03195,,2014-06-12T00:00:00.000Z,0.00384109,63.73050308,384900.15587727,9.78948,-14.5791,-13.2037
jl777hodl,JLH,178,10000000.0,10000000.0,,2014-07-23T00:00:00.000Z,0.03755789,13.40816784,375578.92501354,-0.0849489,-9.09598,-48.2849
Zeitcoin,ZEIT,179,34690796228.6506,34690796228.6506,,2014-03-20T00:00:00.000Z,1.07e-05,195.91864014,371256.81725076,-0.712624,-24.9608,57.7785
GetGems,GEMZ,180,88135199.0,88135367.0,,2015-01-12T00:00:00.000Z,0.00316181,14.54363251,278667.19379521,-0.850809,-9.75528,3.5085
Coinomat,CNMT,181,2616401.0,2616401.0,,2014-09-05T00:00:00.000Z,0.09904829,136.85522461,259150.05580214,-0.824646,-10.2141,-21.9084
NeuCoin,NEU,182,388684957.616442,2427112860.03014,,2015-09-25T00:00:00.000Z,0.00065077,150.18397522,252943.95627348,-4.05255,-19.3112,-7.76218
GoldCoin,GLC,183,37345078.0,37345078.0,72245700.0,2013-06-14T00:00:00.000Z,0.00647383,46.08576202,241765.52866815,-17.1525,-23.1811,-51.4932
Kobocoin,KOBO,184,24290004.4720389,24290004.4720389,,2015-02-15T00:00:00.000Z,0.00918964,18.65373611,223216.42349191,-0.85081,-12.5847,-3.23552
Tickets,TIX,185,66876281414.0,66876281414.0,,2013-11-03T00:00:00.000Z,3.34e-06,20.73536873,223046.18853079,-5.68434e-14,17.4627,-5.53434
SmileyCoin,SMLY,186,25308290000.0,25308290000.0,48000000000.0,2015-01-28T00:00:00.000Z,8.79e-06,33.77507019,222446.44495728,-1.03163,-14.0361,31.5401
CasinoCoin,CSC,187,38396705.0,38396705.0,,2018-01-16T00:00:00.000Z,0.00561993,73.09316254,215786.79830168,-0.360202,-5.4133,-10.7769
EuropeCoin,ERC,188,92882560.8760175,92882560.8760175,32000000.0,2015-06-18T00:00:00.000Z,0.002318,401.81417847,215301.44756707,-0.889969,38.4634,20.1928
Cryptofund,FUND,189,1000000.0,1000000.0,,2015-09-21T00:00:00.000Z,0.21337566,422.91055298,213375.65779686,-0.174566,127.237,15.9158
PotCoin,POT,190,213446638.486275,213446638.486275,420000000.0,2014-02-10T00:00:00.000Z,0.00099667,370.54141235,212736.52935994,-4.23626,-8.4405,41.3564
Ubiq,UBQ,191,3585996.34712793,3585996.34712793,,2014-09-07T00:00:00.000Z,0.05719527,253.46029663,205102.02416996,-1.33664,-7.77159,-9.20155
MMNXT,MMNXT,192,10000000.0,50000000.0,,2014-10-22T00:00:00.000Z,0.01982543,55.66796112,198254.34312224,-0.824651,-14.7235,51.6412
Silkcoin,SILK,193,43755188.153978,43755188.153978,,2014-05-11T00:00:00.000Z,0.00428587,18.40200615,187529.03312592,-0.850813,-10.9189,12.7387
Viacoin,VIA,194,21344707.5,21344707.5,23176392.0,2014-07-18T00:00:00.000Z,0.00865225,159.52458191,184679.73161723,0.753383,-7.1671,24.1019
Boolberry,BBR,195,7517578.80450698,7517578.80450698,18450000.0,2014-06-24T00:00:00.000Z,0.02353073,423.46109009,176894.13845475,-0.852404,-3.72588,16.2655
NXTventure,NXTV,196,1000000.0,1000000.0,,2014-09-23T00:00:00.000Z,0.17498767,18.37370491,174987.67375946,-0.174564,-9.09708,-39.6074
NoirShares,NRS,197,2477480.606737,2477480.606737,,2014-04-20T00:00:00.000Z,0.0703356,437.43530273,174255.0770349,-0.850806,-3.62228,21.1351
Groestlcoin,GRS,198,64272241.9522568,64272241.9522568,105000000.0,2014-04-11T00:00:00.000Z,0.0024958,199.62632751,160410.56603018,-0.844659,-4.7297,32.9179
Pandacoin,PND,199,32514916897.7707,32514916897.7707,,2014-02-27T00:00:00.000Z,4.89e-06,72.51513672,158909.6305654,-14.434,34.0663,-17.4248
Greencoin,GRE,200,2122080641.0,2122080641.0,,2014-06-23T00:00:00.000Z,7.231e-05,2.1868782,153442.60645291,-0.850807,-26.3545,13.9794
Librexcoin,LXC,201,9793436.81499561,9793436.81499561,,2014-08-05T00:00:00.000Z,0.01556586,0.33475798,152443.24897367,-0.850811,,4.1896
CannabisCoin,CANN,202,77229211.7568928,91857211.7568928,,2014-08-02T00:00:00.000Z,0.00196522,50.10460663,151772.12847204,-0.854857,-3.33311,36.6623
AudioCoin,ADC,203,771714764.234507,771714764.234507,,2015-06-05T00:00:00.000Z,0.00019042,13.76165867,146949.17569478,-0.850804,-14.3006,13.2516
Colossuscoin V2,CV2,204,20979639067.039,20979639067.039,,2015-03-20T00:00:00.000Z,6.59e-06,4.19054508,138182.78699555,-0.850251,-6.07581,4.57744
SpreadCoin,SPR,205,5045652.18151166,5045652.18151166,,2014-10-26T00:00:00.000Z,0.02678011,122.6925354,135123.13849517,-0.850807,-6.26934,13.5435
Flycoin,FLY,206,210805.55394135,210805.55394135,,2015-09-14T00:00:00.000Z,0.63021249,22.84991837,132852.29216777,0.0911623,79.3985,-7.99079
Pangea Poker,PANGEA,207,999352.3046,1000000.0,,2014-12-14T00:00:00.000Z,0.1280382,0.25888044,127955.2680041,-0.0849488,-9.09597,-40.8351
TileCoin,XTC,208,100000000.0,100000000.0,,2014-10-25T00:00:00.000Z,0.00127699,6.77873182,127699.3425563,-0.195694,16.4408,-4.35204
Pakcoin,PAK,209,24822350.0,24822350.0,182000000.0,2015-09-15T00:00:00.000Z,0.00497357,51.6657753,123455.6115207,-0.824472,-22.5826,-7.97376
Orbitcoin,ORB,210,2643933.279225,2643933.279225,3770000.0,2013-12-21T00:00:00.000Z,0.04601121,112.01060486,121650.56798249,-2.10511,-6.96114,-0.70259
Stealth,XST,211,24028834.7474082,24028834.7474082,,2014-07-10T00:00:00.000Z,0.00501189,438.20571899,120429.85621123,0.161456,-15.039,-4.898
Pebblecoin,XPB,212,21543727.5163042,21543727.5163042,,2015-04-01T00:00:00.000Z,0.00552825,36.97052383,119099.02659951,-1.99005,-7.65008,-4.22418
GeoCoin,GEO,213,2455079.14675095,2455079.14675095,,2015-02-22T00:00:00.000Z,0.04630575,249.40112305,113684.28927848,-1.64716,-9.0679,66.9598
bitUSD,BITUSD,214,108055.1123,108055.1123,,2014-09-23T00:00:00.000Z,1.05079937,20.80004501,113544.24390981,-0.679562,2.00172,2.40675
Creditbit,CRB,215,12399006.0951392,12399006.0951392,,2016-01-16T00:00:00.000Z,0.00908731,111.39893341,112673.67195608,9.78562,-19.4417,-14.587
PIVX,PIVX,216,38951676.0,38951676.0,,2016-02-13T00:00:00.000Z,0.00271476,78.57553101,105744.30305426,-0.717591,-5.87446,6.22304
LeafCoin,LEAF,217,15322977852.8781,15322977852.8781,,2014-02-02T00:00:00.000Z,6.71e-06,0.13422979,102840.01549088,-1.71497,-1.48873,
UltraCoin,UTC,218,32255289.734461,32255289.734461,,2014-02-10T00:00:00.000Z,0.00316839,0.61368132,102197.28914503,-0.850805,-3.87621,0.996403
Bullion,CBX,219,976716.69086944,976716.69086944,,2013-08-04T00:00:00.000Z,0.10427958,77.72657013,101851.60408775,-0.850809,-40.6264,-34.2483
Energycoin,ENRG,220,120043115.606427,120043115.606427,,2014-05-15T00:00:00.000Z,0.0008414,207.58868408,101004.00544073,1.18131,-5.40756,-1.73068
Joincoin,J,221,2448401.5,2448401.5,,2014-08-26T00:00:00.000Z,0.04005185,165.46173096,98063.0039774,19.5323,7.26806,5.56979
Bitstar,BITS,222,18820916.473907,18820916.473907,,2014-04-23T00:00:00.000Z,0.00517653,35.94692612,97427.03412385,-0.824643,-7.30248,32.8991
e-Gulden,EFL,223,14647222.5,19686562.5,21000000.0,2014-03-26T00:00:00.000Z,0.00664574,315.37619019,97341.61213941,-0.920548,-6.70574,2.29751
PayCoin,XPY,224,11552913.5379068,11602913.5379068,,2014-12-16T00:00:00.000Z,0.00803272,0.81001627,92801.31506701,-0.850804,-6.26933,8.16853
Hyper,HYPER,225,6313631.22479944,6313631.22479944,,2014-05-31T00:00:00.000Z,0.01380418,81.29575348,87154.51709812,-0.850806,-6.62505,26.2369
LiteDoge,LDOGE,226,13697596138.75,13697596138.75,,2015-03-19T00:00:00.000Z,6.13e-06,18.7843399,83919.15757761,-0.788565,160.397,391.927
DeBuNe,DEBUNE,227,231731.0,1000000.0,,2015-02-06T00:00:00.000Z,0.35210505,63.37891006,81593.65563795,-0.174565,87.4896,33.9794
Blitzcash,BLITZ,228,3985468.64937518,3985468.64937518,,2014-11-16T00:00:00.000Z,0.01973998,83.56338501,78673.07094334,-0.82465,-9.04064,11.8138
MaryJane,MARYJ,229,51887638.1620897,51887638.1620897,,2014-10-04T00:00:00.000Z,0.00151228,5.47208929,78468.76861084,16.9758,-8.94916,2.67996
TrustPlus,TRUST,230,32086595.2637433,32086595.2637433,,2014-07-10T00:00:00.000Z,0.0023993,29.49390411,76985.31547238,-0.850805,-6.78013,16.5286
Stress,STS,231,565134331.92926,565134331.92926,,2016-03-01T00:00:00.000Z,0.00013173,0.13449919,74446.72722241,-0.73836,-26.2747,-47.365
Bytecent,BYC,232,1134891.33213393,1134891.33213393,,2014-11-23T00:00:00.000Z,0.06426176,0.83207667,72930.11082243,-0.824644,4.39911,17.9672
CORE,CORE,233,837560.0,1000000.0,,2015-06-18T00:00:00.000Z,0.0853588,0.85358799,71493.11527491,-0.174568,-27.2768,-56.4703
HunterCoin,HUC,234,12915930.0,12915930.0,,2014-02-14T00:00:00.000Z,0.00544937,299.46279907,70383.62151868,-0.335805,-9.42569,50.8377
Xiaomicoin,MI,235,404316480.348584,404316480.348584,,2015-09-04T00:00:00.000Z,0.00017091,6.42330933,69101.29563092,-0.850806,74.0646,
MMBTCD,MMBTCD,236,400000.0,1000000.0,,2015-07-07T00:00:00.000Z,0.1707176,90.30960846,68287.0388031,-0.08495,-9.09597,16.4289
Sexcoin,SXC,237,115687876.394311,115687876.394311,,2013-12-09T00:00:00.000Z,0.00058579,29.07431984,67768.70973846,-0.755294,-13.1284,-12.8958
Qibuck,QBK,238,522958.87820238,522958.87820238,,2014-08-17T00:00:00.000Z,0.12954238,70.8935318,67745.33802327,-0.340756,-7.17839,8.89987
2GIVE,2GIVE,239,501242030.80285,501242030.80285,,2016-05-16T00:00:00.000Z,0.00013173,190.16676331,66030.01557559,-0.714709,-17.596,2.41055
CryptCoin,CRYPT,240,6030949.63972023,6030949.63972023,,2014-05-26T00:00:00.000Z,0.01088558,28.17872047,65650.4043002,-0.850811,21.023,32.7783
Aiden,ADN,241,14639403.0,14639403.0,,2014-04-15T00:00:00.000Z,0.00431216,214.49609375,63127.50197961,-0.850805,-9.26036,60.8351
Devcoin,DVC,242,10768460049.9997,10768460049.9997,,2013-04-28T00:00:00.000Z,5.77e-06,4.18837118,62125.55658901,-0.403482,-1.97497,-11.4558
Uniform Fiscal Object,UFO,243,2314151262.133,2314151262.133,4000000000.0,2014-02-27T00:00:00.000Z,2.629e-05,84.80963135,60847.55087015,-0.850811,24.9742,3.61762
RedCoin,RED,244,74098806.0,74098806.0,,2014-01-24T00:00:00.000Z,0.0007662,118.1920166,56774.37244781,-3.17275,20.8718,-11.2893
BritCoin,BRIT,245,10907793.8917418,10907793.8917418,,2014-07-03T00:00:00.000Z,0.00512727,0.39479962,55927.17653283,-0.850809,-6.26934,62.9526
BigUp,BIGUP,246,4234248755.60423,4234248755.60423,,2016-03-22T00:00:00.000Z,1.317e-05,0.07317757,55778.9462343,-0.714707,87.8152,53.1717
MarteXcoin,MXT,247,2709074.30381171,2709074.30381171,11600000.0,2016-05-31T00:00:00.000Z,0.01986088,36.64925003,53804.61096867,3.64773,-5.6126,-5.53315
Truckcoin,TRK,248,70529462.764565,70529462.764565,,2014-07-16T00:00:00.000Z,0.00075134,151.63095093,52991.38111737,-0.850807,10.1696,75.6807
TeslaCoin,TES,249,68067149.808561,68067149.808561,,2014-02-06T00:00:00.000Z,0.00077326,84.46555328,52633.30059034,-0.85081,-4.94929,38.2554
Yacoin,YAC,250,101883501.0,101883501.0,,2013-06-09T00:00:00.000Z,0.00051273,0.08545446,52238.39935818,-0.850804,0.934322,4.13639
Magi,XMG,251,5210440.93833755,5210440.93833755,,2014-09-24T00:00:00.000Z,0.00990457,137.89363098,51607.20098747,3.4654,-4.97623,0.275952
Woodcoin,LOG,252,8035193.05359805,8035193.05359805,,2015-03-23T00:00:00.000Z,0.0063565,0.07974216,51075.68291161,-0.850805,-6.26934,-5.30856
BBQCoin,BQC,253,50765853.56,50765853.56,,2013-05-08T00:00:00.000Z,0.00097752,18.27894402,49624.4488678,-0.0945775,2.9446,-13.0912
Asiadigicoin,ADCN,254,172200.0,9505533.0,,2016-02-22T00:00:00.000Z,0.28340748,58.49505234,48802.76797414,-15.3012,-7.41965,39.3019
Bean Cash,BITB,255,1428071000.0,1428071000.0,50000000000.0,2015-02-18T00:00:00.000Z,3.332e-05,23.94701576,47588.64123434,-0.850808,-4.96714,0.989943
HempCoin,THC,256,199351282.873498,199351282.873498,300000000.0,2014-06-28T00:00:00.000Z,0.00023664,80.05685425,47175.10845406,-0.850811,-11.2025,63.1576
Fibre,FIBRE,257,639576.59328939,639576.59328939,,2014-08-30T00:00:00.000Z,0.07346877,111.01184845,46988.90854438,0.305177,-12.4907,3.09829
Synergy,SNRG,258,1712594.6164787,1712594.6164787,,2015-06-08T00:00:00.000Z,0.02708906,223.66139221,46392.58359312,-0.850811,-9.38875,42.5444
Krypton,KR,259,2835837.3828125,2835837.3828125,,2016-04-13T00:00:00.000Z,0.01629945,391.26675415,46222.57596646,24.083,9.0878,43.5452
LottoCoin,LOT,260,14491014421.1776,14491014421.1776,,2013-12-28T00:00:00.000Z,3.11e-06,0.92818034,45128.68664541,-0.580646,-7.37932,13.1882
Bata,BTA,261,4615007.75,4615007.75,10000000.0,2015-05-29T00:00:00.000Z,0.009532,432.73181152,43990.27507805,2.34499,23.5227,81.6581
Positron,TRON,262,1648455.1957986,1648455.1957986,,2015-04-14T00:00:00.000Z,0.02630025,33.93778992,43354.78927996,-0.850809,,2385.03
Nxttycoin,NXTTY,263,1000000000.0,1000000000.0,,2014-08-12T00:00:00.000Z,4.289e-05,0.87930232,42892.79604563,-0.174568,-39.0943,-49.6835
The Viral Exchange,TVE,264,488918.233,500000.0,,2015-12-05T00:00:00.000Z,0.08749277,0.62468964,42776.811216,-0.174564,-7.28694,23.1988
ParkByte,PKB,265,4728571.00440633,4728571.00440633,,2015-05-19T00:00:00.000Z,0.00887412,68.8010788,41961.89421207,-0.865278,,25.1867
SecretCoin,SCRT,266,4209642.63134178,4209642.63134178,,2015-11-16T00:00:00.000Z,0.00928167,32.85578156,39072.50872114,-0.850662,-2.79539,47.3954
Sativacoin,STV,267,7070064.35005357,7070064.35005357,,2014-10-20T00:00:00.000Z,0.00546208,39.70835876,38617.27853725,-0.800877,39.7317,173.147
DT Token,DRACO,268,8897138.0,88888888.0,,2016-06-30T00:00:00.000Z,0.00428132,310.4135437,38091.45885134,-9.37093,-11.0406,
BitSend,BSD,269,11316900.0,11316900.0,,2014-06-08T00:00:00.000Z,0.00327647,313.04415894,37079.46095585,-0.673226,-23.7429,16.8339
GameBet Coin,GBT,270,20303049.4343808,21303049.4343808,,2016-04-13T00:00:00.000Z,0.00181951,40.40963745,36941.63482775,-0.71894,2.23361,123.585
TransferCoin,TX,271,5510231.99999998,5510231.99999998,,2015-08-21T00:00:00.000Z,0.00662336,188.89239502,36496.24433124,-0.988927,-12.5548,-7.83668
MojoCoin,MOJO,272,105099443.366444,105099443.366444,,2016-04-06T00:00:00.000Z,0.00033863,314.10076904,35589.99211834,-1.94709,-19.899,-45.7142
Coin(O),CNO,273,99995178.0,99995178.0,,2014-03-18T00:00:00.000Z,0.00035496,0.04938157,35494.7577145,-0.824646,-7.97353,21.6381
Particle,PRT,274,714506932.000451,714506932.000451,,2014-01-22T00:00:00.000Z,4.916e-05,0.75149739,35127.57582957,-0.154601,3.3502,
Deutsche eMark,DEM,275,21400193.131939,21400193.131939,210000000.0,2013-12-15T00:00:00.000Z,0.00161098,60.03547668,34475.25117062,-0.8735,-1.93009,-1.34879
DopeCoin,DOPE,276,141157232.67035,141157232.67035,,2014-02-22T00:00:00.000Z,0.00024322,0.40515274,34331.77298177,-0.824652,-13.2991,19.7555
YACCoin,YACC,277,743745536.0,743745536.0,,2016-03-28T00:00:00.000Z,4.611e-05,407.73410034,34291.4894411,-0.714709,-6.09242,9.76948
Gapcoin,GAP,278,7254979.59490316,7254979.59490316,,2014-11-01T00:00:00.000Z,0.00450279,302.82980347,32667.67019376,-0.850806,-5.53782,31.7361
bitBTC,BITBTC,279,47.6305,47.6305,,2014-09-23T00:00:00.000Z,684.26416016,291.16101074,32591.84408032,0.924375,-7.6358,0.227536
SuperCoin,SUPER,280,39006841.9922959,39006841.9922959,,2014-05-26T00:00:00.000Z,0.00082901,128.10197449,32337.17480515,-0.850808,-27.4789,
Bitcoin Plus,XBC,281,85632.18450861,85632.18450861,1000000.0,2014-05-04T00:00:00.000Z,0.37468493,3.77434611,32085.08904532,-0.824651,-8.74084,-3.69174
TEKcoin,TEK,282,271033695.828939,271033695.828939,,2014-05-20T00:00:00.000Z,0.00011832,36.21179962,32069.12895451,-1.63045,-0.755773,23.7826
Bitcredits,BCR,283,31789678.9981032,31789678.9981032,,2015-03-29T00:00:00.000Z,0.00099916,16.61113167,31762.97179321,-0.850806,-13.4109,-10.5127
The Cypherfunks,FUNK,284,40689345000.0,40689345000.0,,2015-06-18T00:00:00.000Z,7.7e-07,13.17948818,31151.44419165,-0.923383,-34.1758,-12.8297
IncaKoin,NKA,285,4668387600.15468,4668387600.15468,,2015-01-28T00:00:00.000Z,6.57e-06,0.07230762,30687.27146645,-0.824651,-6.26934,
Terracoin,TRC,286,15292280.0,15292280.0,42000000.0,2013-04-28T00:00:00.000Z,0.00192922,5.10255432,29502.10724007,-10.5744,-15.1726,-29.9187
Uro,URO,287,1164679.8,1164679.8,,2014-06-12T00:00:00.000Z,0.02500665,34.94587708,29124.7358002,-0.815291,-3.94909,13.9861
Influxcoin,INFX,288,1673383.42986624,1673383.42986624,,2015-09-15T00:00:00.000Z,0.0167559,252.14532471,28039.04131568,-0.824646,-6.20001,-1.30055
MetalCoin,METAL,289,76925527.458029,76925527.458029,,2015-01-28T00:00:00.000Z,0.00036147,130.77764893,27806.25557157,-0.824648,-6.28705,-2.79046
Argentum,ARG,290,5629294.44495494,5629294.44495494,,2013-07-04T00:00:00.000Z,0.00492349,11.02517986,27715.78469465,-0.850805,104.67,239.075
Node,NODE,291,1000000000.0,1000000000.0,,2014-09-13T00:00:00.000Z,2.767e-05,2.75973535,27666.51959973,0.0584212,-9.37025,-15.9862
Dashcoin,DSH,292,12058917.0,12058917.0,,2014-10-07T00:00:00.000Z,0.00227954,13.48358345,27488.7675142,-3.81123,-8.67628,9.22422
NXTInspect,NXTI,293,675996.0,1000000.0,,2014-10-09T00:00:00.000Z,0.04033203,9.59902382,27264.2938115,-0.0849437,1331.73,937.739
Privatebet,Privatebet,294,400000.0,1000000.0,,2014-10-04T00:00:00.000Z,0.06615307,79.38368225,26461.22872829,-0.084943,-9.09597,-62.557
Datacoin,DTC,295,13998538.0,13998538.0,,2013-12-07T00:00:00.000Z,0.00187703,58.04740524,26275.69708612,-0.771675,,-20.387
MonetaryUnit,MUE,296,94182239.975,94182239.975,4000000000.0,2014-11-01T00:00:00.000Z,0.00027827,156.86399841,26207.86880713,-5.74138,7.01763,111.954
Animecoin,ANI,297,1975960545.0,1975960545.0,,2014-02-28T00:00:00.000Z,1.315e-05,0.00657342,25977.6363254,-0.824651,,
Fantomcoin,FCN,298,4345070.38715617,4345070.38715617,,2014-06-08T00:00:00.000Z,0.00591608,8.23234081,25705.7758008,11.5428,-7.4122,14.903
ZiftrCOIN,ZRC,299,12773629.71088,452773629.71088,,2015-03-04T00:00:00.000Z,0.00201147,37.15036774,25693.72873905,-0.824647,-7.47877,-21.0246
Spots,SPOTS,300,12988.969674,12988.969674,,2016-05-31T00:00:00.000Z,1.97599196,1.28763545,25666.09970088,-0.714711,-67.9493,-25.19
CannaCoin,CCN,301,4680145.450642,4680145.450642,,2014-04-25T00:00:00.000Z,0.00542307,187.1857605,25380.76260682,-0.850812,-22.6356,-19.0852
Checkcoin,CKC,302,20263990.0,20263990.0,,2014-09-19T00:00:00.000Z,0.00124895,5.54796648,25308.70604376,-0.82465,-6.26934,5.23533
Memetic / PepeCoin,MEME,303,11943826.8102557,11943826.8102557,,2016-03-14T00:00:00.000Z,0.00209649,9.55147076,25040.09126017,7.9061,30.525,22.0315
Elite,1337,304,3784456185.37278,3784456185.37278,,2015-11-09T00:00:00.000Z,6.57e-06,81.31543732,24876.81920618,-0.830533,-28.8387,-5.08057
EverGreenCoin,EGC,305,13038366.2631011,13038366.2631011,,2016-01-10T00:00:00.000Z,0.00186349,278.90551758,24296.81169926,-0.903477,4.1652,78.7725
DigiCube,CUBE,306,263868603.51932,263868603.51932,,2015-10-24T00:00:00.000Z,9.144e-05,67.42951965,24128.76541393,-0.82465,-9.81861,-19.1143
Kore,KORE,307,1830948.808323,1830948.808323,12000000.0,2014-06-21T00:00:00.000Z,0.01315999,28.50129128,24095.26175605,-0.85081,,
Sterlingcoin,SLG,308,3881156.1090703,3881156.1090703,,2014-09-23T00:00:00.000Z,0.00605236,0.10849432,23490.15013546,-0.763824,-8.39756,3.12403
Crown,CRW,309,9003370.0,9003370.0,42000000.0,2014-11-08T00:00:00.000Z,0.00256448,2.99698663,23088.93141707,-0.850808,-8.58256,195.913
ARCHcoin,ARCH,310,16531913.6275395,16531913.6275395,,2014-10-06T00:00:00.000Z,0.00135412,37.48662949,22386.26949737,-0.850808,-0.294379,74.9609
Canada eCoin,CDN,311,94603181.9791179,94603181.9791179,,2014-05-11T00:00:00.000Z,0.00023642,1.33092928,22366.47292778,-0.849969,-6.51421,-29.7536
GlobalCoin,GLC,312,65171009.975,65171009.975,,2013-08-04T00:00:00.000Z,0.00034182,0.98409158,22276.61471017,-0.850806,12.3013,-29.7095
QuazarCoin,QCN,313,4183335.10109632,4183335.10109632,,2014-05-26T00:00:00.000Z,0.00525874,27.85631371,21999.0557355,35.4004,49.9691,37.6337
OrangeCoin,OC,314,61039828.286957,61039828.286957,,2014-05-13T00:00:00.000Z,0.00034839,52.74625778,21265.7434984,-0.850806,-12.8469,-27.8071
Dimecoin,DIME,315,491272591695.918,491272591695.918,,2014-01-06T00:00:00.000Z,4e-08,3.12347054,21074.32443945,-0.486829,-56.3361,-47.4704
Aricoin,ARI,316,140262505.130972,140262505.130972,,2014-02-20T00:00:00.000Z,0.00014944,10.91826534,20960.29685222,-0.997268,-11.5781,18.3214
Trollcoin,TROLL,317,527060410.0,527060410.0,,2014-09-30T00:00:00.000Z,3.944e-05,5.3089838,20786.49818534,-0.82136,-6.4497,-11.147
Viral,VIRAL,318,5383031.1653871,5383031.1653871,,2015-05-08T00:00:00.000Z,0.00364825,64.71828461,19638.63287395,-0.82465,-10.4638,6.99197
Moin,MOIN,319,6401659.37645401,6401659.37645401,,2016-01-04T00:00:00.000Z,0.00303429,21.96213913,19424.480124,-0.883872,,-19.8832
GAIA,GAIA,320,24101381.448726,24101381.448726,,2014-10-11T00:00:00.000Z,0.00080196,0.33554679,19328.27668133,-0.824652,-9.24492,3.02121
Pesetacoin,PTC,321,115164649.414,115164649.414,,2014-02-22T00:00:00.000Z,0.00016659,38.8003006,19185.68345063,-0.873505,-1.02739,10.6733
SproutsExtreme,SPEX,322,2866607585.84296,2866607585.84296,,2016-03-01T00:00:00.000Z,6.64e-06,0.07305078,19037.08304623,0.916075,-4.45479,5.76717
Blakecoin,BLC,323,10960491.465862,10960491.465862,7000000000.0,2014-02-12T00:00:00.000Z,0.00171648,397.10189819,18813.43385933,-0.850808,-0.0862706,41.1344
Bela,BELA,324,22965650.0,22965650.0,,2014-03-20T00:00:00.000Z,0.00080853,458.62005615,18568.43219186,-2.02065,-4.01301,25.2247
Steps,STEPS,325,18596301.9067707,18596301.9067707,,2015-09-19T00:00:00.000Z,0.00098606,7.33082247,18337.099975,0.0298626,-2.07295,-15.0404
SOILcoin,SOIL,326,3381312.0,3381312.0,,2015-11-12T00:00:00.000Z,0.00539678,99.90589905,18248.18941462,0.619641,0.0598949,13.2996
MonetaVerde,MCN,327,18446258.360373,18446258.360373,,2014-08-26T00:00:00.000Z,0.00095315,275.28427124,17581.97566046,6.38184,-26.6842,43.0276
Bottlecaps,CAP,328,62882102.481533,62882102.481533,,2013-07-04T00:00:00.000Z,0.00026951,3.53369212,16947.36992043,1.62793,1.13045,95.8131
Francs,FRN,329,1640000.0,1640000.0,,2016-01-31T00:00:00.000Z,0.01027597,63.14664841,16852.58351266,-0.91399,-13.925,6.88593
Ratecoin,XRA,330,90520023.837323,90520023.837323,,2015-06-26T00:00:00.000Z,0.00018256,8.69045544,16524.98954853,-0.824645,35.6299,75.3306
PrimeChain,PRIME,331,3585867.237337,3585867.237337,,2015-09-14T00:00:00.000Z,0.00457405,196.98371887,16401.92504944,-0.862901,-6.69716,-10.838
Hellenic Coin,HNC,332,5800500.0,55800500.0,,2015-07-21T00:00:00.000Z,0.00277548,296.79855347,16099.17061811,-0.824649,-60.4243,5.76353
ChessCoin,CHESS,333,48397891.4231064,48397891.4231064,,2016-07-02T00:00:00.000Z,0.00032933,116.44689941,15938.97387641,-0.714714,-39.1121,
HoboNickels,HBN,334,25819588.700623,25819588.700623,120000000.0,2013-12-20T00:00:00.000Z,0.00061133,37.46109772,15784.2389211,-0.873503,-5.25734,5.90551
SmartCoin,SMC,335,21445861.999,21445861.999,,2014-02-06T00:00:00.000Z,0.00073589,9.99563599,15781.84664992,-0.445883,-9.24047,-17.8822
FreeMarket,MRKT,336,720000.0,1000000.0,,2014-09-23T00:00:00.000Z,0.02157444,19.50868416,15533.59508514,-0.0849426,-69.3653,-79.5627
Nyancoin,NYAN,337,278253882.218906,278253882.218906,337000000.0,2014-02-10T00:00:00.000Z,5.259e-05,14.90995312,14632.63662162,-0.850811,-6.26934,3.61762
SHACoin,SHA,338,365515033.183978,365515033.183978,,2014-06-25T00:00:00.000Z,3.982e-05,0.04105816,14554.13543657,0.735194,-4.60664,
8Bit,8BIT,339,711960.78618273,711960.78618273,,2015-04-18T00:00:00.000Z,0.02031187,62.65330505,14461.25338071,-3.89074,0.840563,-3.60588
020LondonCoin,020,340,150917840248.347,150917840248.347,,2015-09-15T00:00:00.000Z,1e-07,5.22955942,14374.09776388,-0.774838,-12.0163,-22.1484
