name,symbol,cmcRank,circulatingSupply,totalSupply,maxSupply,dateAdded,price,volume24h,marketCap,percentChange1h,percentChange24h,percentChange7d
AsiaCoin,AC,169,738932980.226174,738932980.226174,,2014-04-20T00:00:00.000Z,0.00039396,2360.1394043,291110.92878929,-1.75304,6.54596,-29.91
Verge,XVG,170,12793464160.0,12793464160.0,16555000000.0,2014-10-25T00:00:00.000Z,2.072e-05,838.52410889,265139.23323702,39.6899,-16.0052,-13.2003
Zetacoin,ZET,171,165722300.604849,165722300.604849,,2013-09-11T00:00:00.000Z,0.0015908,1509.72351074,263630.80527563,3.15286,15.8196,-7.46867
PutinCoin,PUT,172,88581778.2,88581778.2,2000000000.0,2016-07-07T00:00:00.000Z,0.00288207,18067.07617188,255298.73298279,-0.936846,4.02572,-47.7271
Applecoin,APC,173,22286047.937985,22286047.937985,,2014-02-09T00:00:00.000Z,0.01116274,3241.50024414,248773.27971323,5.47945,-1.30085,-3.01195
HempCoin,HMP,174,1356439441.993,2856439441.993,,2016-02-16T00:00:00.000Z,0.0001812,12561.32617188,245791.8171604,-46.9802,-55.2066,9.39448
Veltor,VLT,175,550060.0,550060.0,,2016-09-03T00:00:00.000Z,0.44059378,1111.08666992,242353.01412463,-1.86358,28.4833,6.45029
Horizon,HZ,176,997285886.33936,1000000000.0,,2014-07-14T00:00:00.000Z,0.00023845,5995.75048828,237803.01946703,-4.16567,7.99728,-2.47861
CasinoCoin,CSC,177,38601187.0,38601187.0,,2018-01-16T00:00:00.000Z,0.00576427,1007.45922852,222507.8337356,3.77662,7.90909,-44.6786
Digitalcoin,DGC,178,34389793.0,34389793.0,48166000.0,2013-06-09T00:00:00.000Z,0.00646689,1438.40466309,222395.04803372,-0.212561,2.34584,-2.56446
RevolutionVR,RVR,179,31500000.0,210000000.0,210000000.0,2016-04-04T00:00:00.000Z,0.00703568,15980.29980469,221623.90896119,-4.57604,-9.56072,-11.2988
BilShares,BILS,180,1000000000.0,1000000000.0,,2014-08-25T00:00:00.000Z,0.00021772,1936.45056152,217715.39468318,-1.78573,5.82647,-1.30951
e-Gulden,EFL,181,15221481.875,20260821.875,21000000.0,2014-03-26T00:00:00.000Z,0.0140757,1117.95178223,214253.0437277,-0.423753,4.4949,-5.06667
NobleCoin,NOBL,182,2287969746.21087,2287969746.21087,,2014-02-08T00:00:00.000Z,9.342e-05,1704.78845215,213752.43773455,-1.62754,8.35047,-17.9628
CannabisCoin,CANN,183,77231175.5326082,91859175.5326082,,2014-08-02T00:00:00.000Z,0.00271467,3905.20678711,209657.28350344,-1.49804,1.35414,-25.9691
FuelCoin,FC2,184,101319491.572544,101319491.572544,,2014-06-12T00:00:00.000Z,0.00206311,570.8458252,209033.51626913,2.03831,4.81313,-11.8975
Magi,XMG,185,6726098.47937793,6726098.47937793,,2014-09-24T00:00:00.000Z,0.03063687,3067.04785156,206066.6130171,-1.42229,13.2629,2.71176
MAZA,MAZA,186,1092618136.84421,1092618136.84421,,2014-02-27T00:00:00.000Z,0.00016482,556.79217529,180088.4192791,-1.6928,6.12196,-8.12952
bitCNY,BITCNY,187,1258630.0,1258630.0,,2014-09-23T00:00:00.000Z,0.1426214,34208.4765625,179507.57012963,-1.52353,3.73767,0.230151
PostCoin,POST,188,15636158.2582995,15636158.2582995,,2016-04-08T00:00:00.000Z,0.01037961,560.52038574,162297.27742514,-1.05448,6.83239,-16.4233
Synergy,SNRG,189,2588030.2516537,2588030.2516537,,2015-06-08T00:00:00.000Z,0.06233137,724.49591064,161315.47379925,-1.80504,-1.64716,-28.1297
Startcoin,START,190,45079785.0,70782220.0,,2014-06-15T00:00:00.000Z,0.0035444,2941.4675293,159780.93601632,-2.35528,-1.22219,-20.5383
Orbitcoin,ORB,191,2890080.279225,2890080.279225,3770000.0,2013-12-21T00:00:00.000Z,0.0542482,2826.01342773,156781.63896215,-1.71875,5.98352,-14.0489
TagCoin,TAG,192,5312691.461498,5312691.461498,,2013-11-05T00:00:00.000Z,0.02899412,1543.44580078,154036.81725045,0.0,-9.10804,-5.68254
EverGreenCoin,EGC,193,13266463.25271,13266463.25271,,2016-01-10T00:00:00.000Z,0.01155748,17073.46679688,153326.86325292,-4.00232,26.5974,3.53755
SecureCoin,SRC,194,7568550.95,7568550.95,,2013-09-28T00:00:00.000Z,0.02000594,911.46850586,151416.00081796,0.485434,-2.56841,-4.64563
Stealth,XST,195,25681674.0003052,25681674.0003052,,2014-07-10T00:00:00.000Z,0.00586795,548.59643555,150698.73503342,-1.97913,21.306,11.8079
Bitstar,BITS,196,18820916.473907,18820916.473907,,2014-04-23T00:00:00.000Z,0.00720643,1854.58654785,135631.61197401,-2.45012,0.756723,-15.8595
NuBits,USNBT,197,135602.94,1141188.42,,2014-09-24T00:00:00.000Z,0.99416602,8442.82421875,134811.83469616,-1.85348,14.1398,-0.533992
ArtByte,ABY,198,751572850.0,751572850.0,,2014-06-12T00:00:00.000Z,0.00017066,1290.02233887,128265.556358,-1.67044,21.5237,-15.5711
Quatloo,QTL,199,5062001.87,5062001.87,,2014-07-12T00:00:00.000Z,0.02509262,861.78161621,127018.87254361,-1.9123,1.99548,-27.0072
PRCoin,PRC,200,6936200.0,786936200.0,,2017-02-26T00:00:00.000Z,0.01814247,37116.30859375,125839.7950545,4.41667,-44.8124,-46.5796
Pesetacoin,PTC,201,129163529.104866,129163529.104866,,2014-02-22T00:00:00.000Z,0.00097067,5504.91357422,125375.1506103,-1.60604,15.0066,3.90164
I0Coin,I0C,202,20968068.1875,20968068.1875,,2013-11-27T00:00:00.000Z,0.00589612,725.92150879,123630.33127903,-3.24059,-1.51844,-21.2893
GeoCoin,GEO,203,2455079.14675095,2455079.14675095,,2015-02-22T00:00:00.000Z,0.04864128,1903.39489746,119418.19057841,-2.69134,48.489,-4.62843
Coin2.1,C2,204,99976323.0,99976323.0,,2014-06-08T00:00:00.000Z,0.00117152,2379.60009766,117123.88746407,-2.66554,4.87939,-2.98681
Canada eCoin,CDN,205,97415544.2207731,97415544.2207731,,2014-05-11T00:00:00.000Z,0.00119228,4953.8671875,116146.20569817,-1.31722,6.6366,-18.9
Cryptonite,XCN,206,205328612.941547,205328612.941547,,2014-08-02T00:00:00.000Z,0.00056146,1527.91833496,115283.703201,-3.89417,-22.5612,458.263
Dashcoin,DSH,207,17181266.2539626,17181266.2539626,,2014-10-07T00:00:00.000Z,0.00666251,9778.91015625,114470.37199372,-14.8951,2.35738,-36.1721
Pesobit,PSB,208,32274669.8058289,32274669.8058289,,2016-09-29T00:00:00.000Z,0.00352492,1237.09326172,113765.50043553,-4.7183,-7.92952,7.59711
Bean Cash,BITB,209,1842912000.0,1842912000.0,50000000000.0,2015-02-18T00:00:00.000Z,6.079e-05,1650.54785156,112024.7476073,-1.99275,25.4956,31.3487
bitUSD,BITUSD,210,108055.1123,108055.1123,,2014-09-23T00:00:00.000Z,1.00981355,21878.15429688,109115.51623767,-1.30254,1.92509,0.0796909
Capricoin,CPC,211,928277.336824566,200928277.336825,205000000.0,2015-07-23T00:00:00.000Z,0.11488891,1174.20129395,106648.7681369,0.303856,5.15895,-7.92405
Ixcoin,IXC,212,20999087.999,20999087.999,,2013-05-08T00:00:00.000Z,0.00500572,1401.16186523,105115.63450737,-5.58848,8.38411,-7.82428
VeriumReserve,VRM,213,971635.06520448,971635.06520448,,2016-09-17T00:00:00.000Z,0.10662905,4446.4375,103604.52518157,-0.224639,19.0509,59.6184
Rimbit,RBT,214,115499623.421782,393459356.421782,,2014-10-26T00:00:00.000Z,0.00089155,937.43487549,102973.54558528,-4.20086,4.46318,-20.8321
TeslaCoin,TES,215,70169123.1598727,70169123.1598727,,2014-02-06T00:00:00.000Z,0.00140869,1502.78979492,98846.37088355,-10.3733,-0.215983,-13.0184
GoldBlocks,GB,216,14340063.254857,14340063.254857,,2016-06-14T00:00:00.000Z,0.00680292,1124.82336426,97554.34679832,13.7485,9.52945,-18.2176
Swing,SWING,217,2073449.68077803,2073449.68077803,,2015-09-28T00:00:00.000Z,0.04580223,1627.69311523,94968.61534225,1.63979,11.3948,-47.8946
MojoCoin,MOJO,218,12024140.0,12024140.0,,2016-04-06T00:00:00.000Z,0.00771169,22740.02734375,92726.44482463,-1.87085,9.90259,-33.5124
Wexcoin,WEX,219,125773.669538498,10000125773.6695,,2016-09-24T00:00:00.000Z,0.73607504,1416.43273926,92578.85929913,-1.86271,7.35529,-17.6858
PureVidz,VIDZ,220,125088041.5061,125088041.5061,,2017-01-19T00:00:00.000Z,0.00070282,5557.10986328,87914.62008334,-18.8371,-25.6331,-66.3032
Bullion,CBX,221,991989.27949462,991989.27949462,,2013-08-04T00:00:00.000Z,0.08795398,2082.18188477,87249.40255743,3.33506,25.4253,15.9611
RussiaCoin,RC,222,8170096.114399,8170096.114399,,2016-01-05T00:00:00.000Z,0.01050218,3026.71484375,85803.79026582,-2.86717,-3.31078,-17.0293
PoSW Coin,POSW,223,27000000.0,70000000.0,,2017-01-03T00:00:00.000Z,0.00303612,896.9743042,81975.12617335,0.212794,5.27472,-13.751
CannaCoin,CCN,224,4694597.47375996,4694597.47375996,,2014-04-25T00:00:00.000Z,0.01741287,2238.92431641,81746.43827068,-0.55489,32.313,-12.281
Moin,MOIN,225,6817087.34056494,6817087.34056494,,2016-01-04T00:00:00.000Z,0.01144594,644.51916504,78027.94414926,3.84791,23.1445,-10.5765
DopeCoin,DOPE,226,141157232.67035,141157232.67035,,2014-02-22T00:00:00.000Z,0.00055017,1566.01928711,77659.97654449,-1.58907,6.73131,-42.2588
Terracoin,TRC,227,19078820.0,19078820.0,42000000.0,2013-04-28T00:00:00.000Z,0.00384079,9416.16210938,73277.7924153,-1.16886,5.53065,-15.4672
SACoin,SAC,228,6573176.96598175,6999978.95316005,,2016-10-09T00:00:00.000Z,0.01098944,2516.09057617,72235.56234109,-1.8627,7.50275,-13.3082
Bytecent,BYC,229,1514700.33213393,1514700.33213393,,2014-11-23T00:00:00.000Z,0.04690212,3875.16577148,71042.65127081,-0.429118,-16.4709,11.2024
Bata,BTA,230,4925375.328125,4925375.328125,10000000.0,2015-05-29T00:00:00.000Z,0.01423075,3121.03222656,70091.80118044,-0.950712,9.38149,-2.25105
Atomic Coin,ATOM,231,8938182.30713655,8938182.30713655,252000000.0,2016-10-09T00:00:00.000Z,0.00780061,5716.72753906,69723.27254115,4.01694,46.3335,13.3645
Deutsche eMark,DEM,232,27793415.652468,27793415.652468,210000000.0,2013-12-15T00:00:00.000Z,0.00247755,1928.29833984,68859.64668165,-1.63469,8.73658,-9.96167
Cannabis Industry Coin,XCI,233,899202.08088254,1529202.08088254,21000000.0,2016-11-07T00:00:00.000Z,0.06588483,21641.66992188,59243.77494649,-0.939719,36.3324,22.6807
Pakcoin,PAK,234,33269800.0,33269800.0,182000000.0,2015-09-15T00:00:00.000Z,0.00172871,867.06420898,57513.79401784,-1.5893,-7.64758,40.0872
CageCoin,CAGE,235,101168328395.0,101168328395.0,,2014-04-15T00:00:00.000Z,5.6e-07,644.5020752,56847.62042857,0.0331327,-20.1959,-37.4428
Truckcoin,TRK,236,110297810.234966,110297810.234966,,2014-07-16T00:00:00.000Z,0.00050775,1154.06799316,56003.96624191,5.3493,5.7916,-10.9163
Sexcoin,SXC,237,121088251.394311,121088251.394311,,2013-12-09T00:00:00.000Z,0.0004417,697.88061523,53484.1927701,-9.5541,-3.81043,-16.5678
bitBTC,BITBTC,238,44.7893,44.7893,,2014-09-23T00:00:00.000Z,1163.45959473,757.19207764,52110.54082609,-1.37933,12.9816,-11.4385
Karbo,KRB,239,2889175.52731802,2889175.52731802,,2016-08-11T00:00:00.000Z,0.01746079,11660.75878906,50447.29118348,-2.38341,2.24253,-18.5105
Dotcoin,DOT,240,206992250.0,471992250.0,890000000.0,2015-02-15T00:00:00.000Z,0.00022793,2069.43994141,47179.05276255,-4.30758,4.84597,-3.17882
SmartCoin,SMC,241,22569437.986,22569437.986,,2014-02-06T00:00:00.000Z,0.00180347,1331.39819336,40703.34021887,2.04757,3.44206,-3.90482
Eryllium,ERY,242,3135082.94377523,13135082.9437752,100000000.0,2017-02-09T00:00:00.000Z,0.01261532,3233.2956543,39550.06665802,3.96989,8.07362,-21.212
Vault Coin,VLTC,243,29405610.01635,529405610.01635,1000000000.0,2016-12-20T00:00:00.000Z,0.00129156,2822.07592773,37979.18182949,-3.08708,12.6416,-85.57
Sativacoin,STV,244,7074108.42095811,7074108.42095811,,2014-10-20T00:00:00.000Z,0.00536676,6995.72802734,37965.02450953,-6.40562,1.78247,-19.0373
BERNcash,BERN,245,69866244.500242,69866244.500242,,2016-04-11T00:00:00.000Z,0.00048273,2096.11352539,33726.37868292,-10.6726,12.6132,-35.8623
bitSilver,BITSILVER,246,1513.27,1513.27,,2015-02-25T00:00:00.000Z,20.34972191,1917.0201416,30794.62367258,-11.4407,14.251,8.28725
Sling,SLING,247,1074095.017,1074095.017,,2015-04-21T00:00:00.000Z,0.02703818,611.35736084,29041.57369567,-1.80728,4.01595,-6.47159
Fastcoin,FST,248,126764507.481737,126764507.481737,165888000.0,2013-07-04T00:00:00.000Z,0.0002174,613.0402832,27558.87095599,-10.2044,4.27678,61.1213
CrevaCoin,CREVA,249,36390750.0,6240390800.0,,2015-07-07T00:00:00.000Z,0.00075694,5768.84228516,27545.45082046,-1.86324,0.911583,-26.5717
NevaCoin,NEVA,250,1507105.0,1507105.0,,2016-03-22T00:00:00.000Z,0.01826362,3895.51098633,27525.18649105,1.46221,-5.8596,43.3742
GAIA,GAIA,251,24101381.448726,24101381.448726,,2014-10-11T00:00:00.000Z,0.00109894,906.56530762,26486.07953265,-9.94545,4.5532,44.8998
Titcoin,TIT,252,49898202.15,49898202.15,69000000.0,2014-08-26T00:00:00.000Z,0.00049771,1260.00964355,24834.77699875,-3.22105,1.69767,-34.5808
Memetic / PepeCoin,MEME,253,12172397.4697801,12172397.4697801,,2016-03-14T00:00:00.000Z,0.00181429,850.69555664,22084.31932811,-1.1839,1.7485,-39.5153
UnbreakableCoin,UNB,254,2278150.0,2278150.0,,2014-05-23T00:00:00.000Z,0.00962177,4697.14257813,21919.83772321,-3.67585,3.42303,-28.1981
Abncoin,ABN,255,67700.0089999996,4734367.009,,2017-01-19T00:00:00.000Z,0.31101599,1055.34887695,21055.78554939,3.84862,-0.91265,-47.4164
Gapcoin,GAP,256,10399364.4321343,10399364.4321343,,2014-11-01T00:00:00.000Z,0.00167952,1776.66784668,17465.92851003,-1.80728,22.4506,-24.5719
Machinecoin,MAC,257,18956524.9999997,18956524.9999997,,2015-02-07T00:00:00.000Z,0.00091233,1368.3215332,17294.62956688,4.5357,19.0093,-18.8929
42-coin,42,258,41.99999945,41.99999945,,2014-01-14T00:00:00.000Z,389.89672852,1990.47705078,16375.66238321,-4.52868,15.6864,-5.48521
Tattoocoin (Standard Edition),TSE,259,74149469.2737,564149469.2737,,2017-02-07T00:00:00.000Z,0.00020691,1503.27929688,15342.27755156,-1.85488,49.4087,-32.3742
Evotion,EVO,260,2469219.98044374,2469219.98044374,,2015-12-10T00:00:00.000Z,0.00596126,2110.55566406,14719.65037529,-3.04202,6.47942,-13.2224
Blakecoin,BLC,261,11910788.700497,11910788.700497,7000000000.0,2014-02-12T00:00:00.000Z,0.00120414,1499.6920166,14342.23375604,-5.78978,16.0976,-7.40904
KiloCoin,KLC,262,196297971.01,10025186872.0,,2016-02-26T00:00:00.000Z,7.257e-05,1247.10144043,14245.69674465,-1.86321,-20.7928,-27.8864
BipCoin,BIP,263,1207072.2995266,1207072.2995266,,2016-11-03T00:00:00.000Z,0.01119679,7632.96679688,13515.33761849,-1.29796,8.70655,-22.2022
8Bit,8BIT,264,711960.78618273,711960.78618273,,2015-04-18T00:00:00.000Z,0.0189533,2021.00439453,13494.00974189,-3.45495,29.2196,-4.247
GlobalBoost-Y,BSTY,265,11398430.0,11398430.0,21000000.0,2014-10-03T00:00:00.000Z,0.00112123,1430.77368164,12780.25720691,-8.97905,-9.10864,-20.2787
Lex4All,LEX,266,779929.0,5000000.0,,2017-03-15T00:00:00.000Z,0.01629536,513.4666748,12709.22123694,-3.94973,13.3038,
BitBar,BTB,267,29787.468318,29787.468318,,2013-05-09T00:00:00.000Z,0.41865593,1552.82836914,12470.70030909,-0.639458,9.87923,-12.0482
Luna Coin,LUNA,268,896142.45674575,896142.45674575,,2017-01-04T00:00:00.000Z,0.01365088,657.059021,12233.13248027,-1.82976,6.37807,-4.81386
CryptoCarbon,CCRB,269,11950.999995,10000150.0,70000000.0,2017-01-19T00:00:00.000Z,0.90598571,9980.92382813,10827.43525159,-1.86359,12.2449,19.8205
Marijuanacoin,MAR,270,522689.72883333,522689.72883333,,2017-02-21T00:00:00.000Z,0.0187961,2342.14331055,9824.52612513,-4.21719,11.6997,-58.5325
Bikercoin,BIC,271,7894846.95095971,7894846.95095971,25000000.0,2016-10-06T00:00:00.000Z,0.00118294,3031.10986328,9339.10063362,-2.20749,4.73421,-25.2412
AntiBitcoin,ANTI,272,17465158.7896695,17465158.7896695,,2015-12-15T00:00:00.000Z,0.00052822,1146.0793457,9225.47006574,4.28086,9.71624,-14.7956
AquariusCoin,ARCO,273,1118010.9247372,1118010.9247372,,2016-05-04T00:00:00.000Z,0.00823264,1019.56939697,9204.17636789,1.03128,2.2685,-31.9472
BeaverCoin,BVC,274,3090134.99999997,3090134.99999997,,2014-10-04T00:00:00.000Z,0.00296812,2419.14575195,9171.87830773,-9.22526,-10.0055,0.840543
Acoin,ACOIN,275,1220084.95665668,1220084.95665668,,2014-09-13T00:00:00.000Z,0.00664785,5473.21337891,8110.94338733,-2.02903,1.53966,-17.8752
Kurrent,KURT,276,9919485.0297,21319485.0297,228000000.0,2016-12-01T00:00:00.000Z,0.00068406,4072.9128418,6785.51293248,10.1226,-5.56681,-28.4703
Triangles,TRI,277,72891.44241,72891.44241,,2014-07-21T00:00:00.000Z,0.08035772,1843.50317383,5857.38979065,-4.86433,1.37153,-24.5483
Beatcoin,XBTS,278,1524686.0958465,2524686.0958465,,2016-09-21T00:00:00.000Z,0.00371153,759.92614746,5658.91713165,-4.00029,11.9997,-6.36895
Xenixcoin,XEN,279,9907.93984152935,10009907.9398415,50000000.0,2016-12-01T00:00:00.000Z,0.57089126,7310.05371094,5656.35627104,-1.83597,16.1916,-72.8608
AnarchistsPrime,ACP,280,4394873.8010189,4394873.8010189,53760000.0,2015-07-13T00:00:00.000Z,0.00121294,1087.0402832,5330.73855835,-1.18598,5.09053,-20.4058
Elysium,ELS,281,4005012.07735968,4005012.07735968,18000000.0,2017-02-11T00:00:00.000Z,0.00120254,2464.22241211,4816.18305329,11.1746,-9.48443,127.662
PayCon,CON,282,23042604.0,23042604.0,,2015-02-15T00:00:00.000Z,0.00020735,1673.06884766,4777.83783332,-1.80728,-0.128697,-85.3039
MustangCoin,MST,283,626482.65889095,626482.65889095,3000000.0,2016-09-21T00:00:00.000Z,0.0060545,1841.70800781,3793.03904039,12.4731,35.7314,-6.49073
LiteBar,LTB,284,176737.0,176737.0,,2014-03-12T00:00:00.000Z,0.01427319,1656.59326172,2522.60027655,1.3706,2.48949,14.163
Impeachcoin,IMPCH,285,308179.0501,2501512.0501,,2017-02-10T00:00:00.000Z,0.0080762,1854.80041504,2488.91716014,-6.49633,4.67107,-22.2032
Dollar International,DOLLAR,286,88379.0774600003,10088379.07746,77000000000.0,2019-11-26T00:00:00.000Z,0.01025336,794.23303223,906.18237679,-1.86271,-41.3311,52.9876
Waves Community Token,WCT,287,4000000.0,10000000.0,,2017-02-08T00:00:00.000Z,0.27940577,418.19158936,1117623.09074402,-1.78123,18.6342,23.1097
MintCoin,MINT,288,24227239678.1684,24227239678.1684,,2014-02-19T00:00:00.000Z,4.152e-05,481.23468018,1005826.70374293,-1.58858,33.3378,14.4575
GetGems,GEMZ,289,88135199.0,88135367.0,,2015-01-12T00:00:00.000Z,0.0109872,26.76111031,968358.63419789,55.9438,1219.39,988.416
HEAT,HEAT,290,26090784.0,26090784.0,,2016-07-12T00:00:00.000Z,0.03414319,179.36946106,890822.71423674,-1.86243,7.25234,-18.6042
Bitpark Coin,BPC,291,75000000.0,100000000.0,,2016-12-30T00:00:00.000Z,0.0103674,56.89030838,777555.00096828,-10.4508,-14.3845,-8.13197
Triggers,TRIG,292,32105592.5103,100000000.0,,2016-10-11T00:00:00.000Z,0.01824662,442.11175537,585818.6946986,-0.732977,-32.3511,117.0
Mooncoin,MOON,293,221604978100.309,221604978100.309,,2014-01-06T00:00:00.000Z,2.56e-06,136.12940979,567184.53619291,-23.1425,5.78654,284.871
Gambit,GAM,294,1281021.57499873,1281021.57499873,,2015-05-22T00:00:00.000Z,0.34742194,159.01763916,445055.00607312,-12.9496,-1.41549,1.86632
InstantDEX,DEX,295,1000000.0,1000000.0,,2014-09-14T00:00:00.000Z,0.4215695,49.74520111,421569.4963932,-0.41983,,
Pandacoin,PND,296,32514916897.7707,32514916897.7707,,2014-02-27T00:00:00.000Z,1.037e-05,10.82405472,337019.9519237,-1.58977,184.83,-12.2743
Joincoin,J,297,2448401.5,2448401.5,,2014-08-26T00:00:00.000Z,0.13325219,89.51016998,326254.85835678,-1.79528,1.92745,-21.5001
Janus,JNS,298,13299305.10541,97268992.4407,,2017-01-25T00:00:00.000Z,0.02427172,331.89038086,322796.97373913,8.06865,31.0314,4.45048
VootCoin,VOOT,299,69280656.2239512,69280656.2239512,,2014-06-12T00:00:00.000Z,0.00373226,47.16648483,258573.70202393,-1.74819,5.87124,6.35199
AudioCoin,ADC,300,793198644.29459,793198644.29459,,2015-06-05T00:00:00.000Z,0.00032059,289.25671387,254291.21810005,4.89244,19.1122,-16.4569
UniBURST,UNIBURST,301,1000000.0,1000000.0,,2017-03-02T00:00:00.000Z,0.25070199,412.65548706,250701.99370384,-3.00125,15.9873,14.3282
Jewels,JWL,302,20128047.3671004,20128047.3671004,,2016-09-09T00:00:00.000Z,0.01237306,428.45858765,249045.46253206,-1.86271,26.0773,-6.02534
Scotcoin,SCOT,303,1000000000.0,1000000000.0,,2014-05-26T00:00:00.000Z,0.00023845,310.95202637,238450.20041335,-1.75765,7.43372,-12.8692
Colossuscoin V2,CV2,304,21915272458.649,21915272458.649,,2015-03-20T00:00:00.000Z,1.031e-05,0.16845918,225856.36954791,-1.81165,207.388,33.8817
UnionCoin,UNC,305,8388608.0,8388608.0,,2014-03-03T00:00:00.000Z,0.02609471,258.43002319,218898.28125,0.0,-5.2812,1.62193
ECC,ECC,306,21354307901.5666,21354307901.5666,25000000000.0,2014-03-20T00:00:00.000Z,1.024e-05,10.62192059,218716.6462362,-1.749,22.4585,295.077
Fantomcoin,FCN,307,5535917.91383763,5535917.91383763,,2014-06-08T00:00:00.000Z,0.03835938,101.64775085,212354.38587259,6.39375,63.2244,102.582
ReeCoin,REE,308,12367704.2414951,6662367704.2415,,2016-07-11T00:00:00.000Z,0.01633354,106.59973907,202008.3339767,-1.95788,2.19449,-55.5861
EuropeCoin,ERC,309,9748385.36704157,9748385.36704157,32000000.0,2015-06-18T00:00:00.000Z,0.02038231,107.86003113,198694.58788558,2.8997,15.4498,-6.68787
Mineum,MNM,310,9436366.84876144,9586366.84876144,,2016-06-08T00:00:00.000Z,0.01900955,1.66779327,179381.0971812,-1.5897,6.2981,-18.6832
Woodcoin,LOG,311,8035193.05359805,8035193.05359805,,2015-03-23T00:00:00.000Z,0.0212006,0.24532275,170350.90701311,-0.700078,7.0791,-11.9637
Bitswift,BITS,312,4058040.65909193,4058040.65909193,,2014-10-05T00:00:00.000Z,0.0414696,5.97980213,168285.32312584,-1.80728,4.17524,-18.0033
Tao,XTO,313,30221819.5397205,32221819.5397205,,2016-09-17T00:00:00.000Z,0.00555787,5.84913969,167968.83238643,-1.80724,3.5448,2.14659
AmberCoin,AMBER,314,43622195.4813091,43622195.4813091,,2015-02-06T00:00:00.000Z,0.00347563,3.6035378,151614.62973525,-2.89514,23.3069,-20.3646
Shorty,SHORTY,315,100000000.13047,100000000.13047,,2016-12-15T00:00:00.000Z,0.00148254,165.98309326,148253.818236,-1.86271,16.4028,0.163202
Pangea Poker,PANGEA,316,999352.3046,1000000.0,,2014-12-14T00:00:00.000Z,0.14688353,1.14952528,146788.39661663,0.111702,-5.41725,-38.2612
Zeitcoin,ZEIT,317,36057832709.4478,36057832709.4478,,2014-03-20T00:00:00.000Z,4.07e-06,109.81838226,146589.34677816,-30.2791,-44.5255,-69.0817
2GIVE,2GIVE,318,507791789.306308,507791789.306308,,2016-05-16T00:00:00.000Z,0.00026919,54.08535767,136691.0682126,-1.87354,14.4146,5.24571
TrustPlus,TRUST,319,32086595.2637433,32086595.2637433,,2014-07-10T00:00:00.000Z,0.00393961,213.85290527,126408.73051867,-6.42685,-0.524602,71.6069
Blitzcash,BLITZ,320,4050345.30957376,4050345.30957376,,2014-11-16T00:00:00.000Z,0.03038685,192.03442383,123077.23633358,11.823,0.342325,27.4283
MediterraneanCoin,MED,321,48753658.0,48753658.0,,2014-10-22T00:00:00.000Z,0.0023845,19.22734451,116253.19379092,-1.80728,5.82147,10.072
HitCoin,HTC,322,10996318099.0,20996318099.0,,2016-04-08T00:00:00.000Z,1.037e-05,1.44302809,114003.22976169,-1.80728,,-15.2464
Qibuck,QBK,323,526306.5961148,526306.5961148,,2014-08-17T00:00:00.000Z,0.21269758,218.38287354,111944.13957204,-2.08272,14.8719,1.1071
HTML5COIN,HTML5,324,40659020000.0,40659020000.0,,2014-09-19T00:00:00.000Z,2.75e-06,212.55479431,111704.50236758,-10.5331,157.29,737.613
Elcoin,EL,325,11208967.0,20935289.0,,2016-05-05T00:00:00.000Z,0.00975255,233.87814331,109316.00249674,-0.728943,3.72614,-5.2467
SwagBucks,BUCKS,326,177813.0,177813.0,,2016-01-04T00:00:00.000Z,0.59627676,498.35809326,106025.7595439,-1.51668,-3.08687,-23.8183
Bitland,CADASTRAL,327,30000000.0,30000000.0,,2016-07-08T00:00:00.000Z,0.00335805,241.32089233,100741.45160615,-1.01979,12.6672,64.0511
Rubies,RBIES,328,10326091.6000993,10326091.6000993,,2016-02-22T00:00:00.000Z,0.00974539,121.30911255,100631.80103018,-1.86255,2.82211,-37.38
Kore,KORE,329,1830948.808323,1830948.808323,12000000.0,2014-06-21T00:00:00.000Z,0.05399342,8.56048679,98859.18583249,-1.74819,9.75578,2.07202
WhiteCoin,XWC,330,306584145.993991,306584145.993991,,2014-04-18T00:00:00.000Z,0.00032139,145.78063965,98532.89742298,-1.75765,10.2443,-17.2761
Syndicate,SYNX,331,11268860.0,11268860.0,,2016-07-11T00:00:00.000Z,0.00861364,269.57125854,97065.9397216,-1.69639,-7.49403,0.960019
Kobocoin,KOBO,332,24700247.6844529,24700247.6844529,,2015-02-15T00:00:00.000Z,0.00390851,473.39416504,96541.16147654,-9.5603,6.69688,-14.948
Tickets,TIX,333,66876281414.0,66876281414.0,,2013-11-03T00:00:00.000Z,1.42e-06,414.71307373,95011.92860333,-5.11591e-13,2.06388,1.50421
Sphere,SPHR,334,3082940.27603443,3082940.27603443,,2015-05-02T00:00:00.000Z,0.03072897,187.98573303,94735.58988488,-1.8963,10.9633,-20.2372
Coin(O),CNO,335,102092446.0,102092446.0,,2014-03-18T00:00:00.000Z,0.00092386,355.11056519,94319.58506969,-2.72648,2.71573,-17.0007
Flycoin,FLY,336,210805.55394135,210805.55394135,,2015-09-14T00:00:00.000Z,0.43157277,86.20768738,90977.93581542,-1.80728,0.609008,-12.6391
BTCtalkcoin,TALK,337,65290634.7332338,65290634.7332338,,2014-05-02T00:00:00.000Z,0.00135616,7.65379238,88544.41269335,-1.26077,-15.4334,-69.3623
